item,panel,paire,ecart_annees,n_personnes,n_changeurs,taux_changement,derive_nette_tv,part_dirigee,n_monotone,n_contraire,n_indetermine,part_monotone_du_changement,part_contraire_du_changement,perimetre
pray,2008-2012,2008-2010,2,1557,730,0.46885035324341684,0.018625561978163157,0.03972602739726032,122,233,375,0.16712328767123288,0.31917808219178084,2 ans
postlife,2008-2012,2008-2010,2,1293,131,0.10131477184841454,0.010054137664346485,0.09923664122137409,72,59,0,0.549618320610687,0.45038167938931295,2 ans
bible,2008-2012,2008-2010,2,1536,421,0.2740885416666667,0.0039062500000000095,0.014251781472684119,115,186,120,0.27315914489311166,0.4418052256532066,2 ans
reborn,2008-2012,2008-2010,2,1540,209,0.1357142857142857,0.021428571428571408,0.15789473684210512,121,88,0,0.5789473684210527,0.42105263157894735,2 ans
savesoul,2008-2012,2008-2010,2,1566,250,0.15964240102171137,0.017879948914431676,0.11200000000000002,139,111,0,0.556,0.444,2 ans
income,2008-2012,2008-2010,2,1329,386,0.290443942814146,0.032355154251316784,0.11139896373056996,121,92,173,0.3134715025906736,0.23834196891191708,2 ans
health,2008-2012,2008-2010,2,1074,414,0.3854748603351955,0.027932960893854736,0.072463768115942,117,87,210,0.2826086956521739,0.21014492753623187,2 ans
xmovie,2008-2012,2008-2010,2,1048,166,0.15839694656488548,0.032442748091603066,0.20481927710843384,100,66,0,0.6024096385542169,0.39759036144578314,2 ans
life,2008-2012,2008-2010,2,1052,321,0.3051330798479088,0.00665399239543725,0.021806853582554474,29,34,258,0.09034267912772585,0.1059190031152648,2 ans
richwork,2008-2012,2008-2010,2,599,134,0.22370617696160267,0.05676126878130219,0.2537313432835822,84,50,0,0.6268656716417911,0.373134328358209,2 ans
natspac/y,2010-2014,2010-2012,2,1381,527,0.38160753077480086,0.0825488776249095,0.21631878557874767,185,71,271,0.3510436432637571,0.1347248576850095,2 ans
natenvir/y,2010-2014,2010-2012,2,732,238,0.3251366120218579,0.013661202185792365,0.04201680672268913,85,89,64,0.35714285714285715,0.3739495798319328,2 ans
natheal/y,2010-2014,2010-2012,2,1479,559,0.3779580797836376,0.053414469235970236,0.14132379248658314,174,95,290,0.3112701252236136,0.16994633273703041,2 ans
natcity/y,2010-2014,2010-2012,2,1258,595,0.47297297297297297,0.03497615262321144,0.07394957983193276,266,222,107,0.4470588235294118,0.373109243697479,2 ans
natdrug/y,2010-2014,2010-2012,2,1409,575,0.40809084457061745,0.042583392476934004,0.10434782608695654,256,196,123,0.44521739130434784,0.3408695652173913,2 ans
nateduc/y,2010-2014,2010-2012,2,1523,344,0.22586999343401182,0.01575837163493102,0.06976744186046496,59,35,250,0.17151162790697674,0.10174418604651163,2 ans
natrace/y,2010-2014,2010-2012,2,1237,434,0.35084882780921584,0.031527890056588515,0.08986175115207372,219,180,35,0.5046082949308756,0.4147465437788018,2 ans
natarms/y,2010-2014,2010-2012,2,1467,594,0.4049079754601227,0.0238582140422631,0.05892255892255886,148,279,167,0.24915824915824916,0.4696969696969697,2 ans
nataid/y,2010-2014,2010-2012,2,1466,414,0.28240109140518416,0.06412005457025917,0.22705314009661823,217,123,74,0.5241545893719807,0.2971014492753623,2 ans
natfare/y,2010-2014,2010-2012,2,1480,531,0.3587837837837838,0.03716216216216217,0.10357815442561208,198,143,190,0.3728813559322034,0.2693032015065913,2 ans
natroad,2010-2014,2010-2012,2,1482,540,0.3643724696356275,0.013495276653171379,0.03703703703703701,189,258,93,0.35,0.4777777777777778,2 ans
natsoc,2010-2014,2010-2012,2,1428,437,0.30602240896358546,0.02310924369747896,0.07551487414187633,205,172,60,0.4691075514874142,0.39359267734553777,2 ans
natmass,2010-2014,2010-2012,2,1399,517,0.3695496783416726,0.03788420300214438,0.10251450676982589,220,167,130,0.425531914893617,0.3230174081237911,2 ans
natpark,2010-2014,2010-2012,2,1484,523,0.3524258760107817,0.028301886792452834,0.08030592734225622,270,228,25,0.5162523900573613,0.4359464627151052,2 ans
natchld,2010-2014,2010-2012,2,1361,503,0.3695811903012491,0.04114621601763408,0.11133200795228625,232,176,95,0.46123260437375746,0.3499005964214712,2 ans
natsci,2010-2014,2010-2012,2,1376,560,0.4069767441860465,0.021075581395348847,0.05178571428571431,265,236,59,0.4732142857142857,0.42142857142857143,2 ans
uswary,2010-2014,2010-2012,2,465,122,0.2623655913978495,0.021505376344086002,0.08196721311475402,66,56,0,0.5409836065573771,0.45901639344262296,2 ans
prayer,2010-2014,2010-2012,2,1004,253,0.25199203187250996,0.04282868525896416,0.16996047430830047,148,105,0,0.5849802371541502,0.4150197628458498,2 ans
courts,2010-2014,2010-2012,2,1352,394,0.29142011834319526,0.027366863905325473,0.09390862944162447,178,141,75,0.4517766497461929,0.35786802030456855,2 ans
discaffw,2010-2014,2010-2012,2,502,258,0.5139442231075697,0.02390438247011953,0.04651162790697676,27,78,153,0.10465116279069768,0.3023255813953488,2 ans
discaffm,2010-2014,2010-2012,2,531,287,0.5404896421845574,0.015065913370998114,0.02787456445993031,49,128,110,0.17073170731707318,0.445993031358885,2 ans
fehire,2010-2014,2010-2012,2,524,285,0.5438931297709924,0.047709923664122106,0.08771929824561397,48,43,194,0.16842105263157894,0.15087719298245614,2 ans
fechld,2010-2014,2010-2012,2,1074,534,0.4972067039106145,0.07355679702048422,0.14794007490636715,205,126,203,0.3838951310861423,0.23595505617977527,2 ans
fepresch,2010-2014,2010-2012,2,1057,474,0.44843897824030277,0.04257332071901601,0.09493670886075933,226,181,67,0.4767932489451477,0.3818565400843882,2 ans
fefam,2010-2014,2010-2012,2,1069,445,0.41627689429373244,0.0617399438727783,0.14831460674157304,207,141,97,0.4651685393258427,0.31685393258426964,2 ans
fepol,2010-2014,2010-2012,2,995,180,0.18090452261306533,0.0020100502512563068,0.01111111111111125,91,89,0,0.5055555555555555,0.49444444444444446,2 ans
wrkstat,2010-2014,2010-2012,2,1549,580,0.37443511943189156,0.045190445448676564,0.12068965517241378,186,147,247,0.32068965517241377,0.253448275862069,2 ans
evwork,2010-2014,2010-2012,2,414,22,0.05314009661835749,0.01932367149758453,0.3636363636363634,15,7,0,0.6818181818181818,0.3181818181818182,2 ans
partfull,2010-2014,2010-2012,2,976,147,0.15061475409836064,0.025614754098360615,0.1700680272108841,86,61,0,0.5850340136054422,0.41496598639455784,2 ans
conarmy,2010-2014,2010-2012,2,1025,361,0.3521951219512195,0.015609756097560983,0.04432132963988922,173,157,31,0.4792243767313019,0.43490304709141275,2 ans
conbus,2010-2014,2010-2012,2,1007,370,0.36742800397219466,0.032770605759682214,0.08918918918918915,137,104,129,0.37027027027027026,0.2810810810810811,2 ans
conclerg,2010-2014,2010-2012,2,987,357,0.3617021276595745,0.021276595744680868,0.05882352941176475,174,153,30,0.48739495798319327,0.42857142857142855,2 ans
coneduc,2010-2014,2010-2012,2,1036,419,0.40444015444015446,0.012548262548262537,0.031026252983293527,102,89,228,0.24343675417661098,0.21241050119331742,2 ans
confed,2010-2014,2010-2012,2,1021,394,0.385896180215475,0.03721841332027426,0.09644670050761427,102,64,228,0.25888324873096447,0.16243654822335024,2 ans
confinan,2010-2014,2010-2012,2,1036,406,0.3918918918918919,0.013513513513513521,0.034482758620689676,160,146,100,0.39408866995073893,0.35960591133004927,2 ans
conjudge,2010-2014,2010-2012,2,997,410,0.4112337011033099,0.057171514543630925,0.1390243902439025,151,94,165,0.36829268292682926,0.22926829268292684,2 ans
conlabor,2010-2014,2010-2012,2,956,330,0.34518828451882844,0.02510460251046026,0.07272727272727277,126,102,102,0.38181818181818183,0.3090909090909091,2 ans
conlegis,2010-2014,2010-2012,2,1014,389,0.38362919132149903,0.08481262327416177,0.2210796915167096,200,114,75,0.5141388174807198,0.2930591259640103,2 ans
conmedic,2010-2014,2010-2012,2,1036,447,0.4314671814671815,0.024131274131274152,0.055928411633109666,216,191,40,0.48322147651006714,0.4272930648769575,2 ans
conpress,2010-2014,2010-2012,2,1021,395,0.3868756121449559,0.025465230166503428,0.06582278481012659,71,45,279,0.17974683544303796,0.11392405063291139,2 ans
consci,2010-2014,2010-2012,2,971,346,0.35633367662203913,0.01441812564366628,0.04046242774566462,153,139,54,0.4421965317919075,0.40173410404624277,2 ans
contv,2010-2014,2010-2012,2,1025,400,0.3902439024390244,0.03219512195121953,0.08250000000000003,79,46,275,0.1975,0.115,2 ans
joblose,2010-2014,2010-2012,2,511,202,0.3953033268101761,0.019569471624266144,0.04950495049504951,43,33,126,0.21287128712871287,0.16336633663366337,2 ans
jobfind,2010-2014,2010-2012,2,515,172,0.3339805825242718,0.02912621359223304,0.0872093023255815,12,24,136,0.06976744186046512,0.13953488372093023,2 ans
happy,2010-2014,2010-2012,2,1546,562,0.36351875808538164,0.012936610608020732,0.03558718861209974,119,99,344,0.2117437722419929,0.17615658362989323,2 ans
hapmar,2010-2014,2010-2012,2,644,168,0.2608695652173913,0.024844720496894374,0.09523809523809511,82,66,20,0.4880952380952381,0.39285714285714285,2 ans
satjob,2010-2014,2010-2012,2,1038,434,0.41811175337186895,0.01445086705202316,0.034562211981566913,187,172,75,0.4308755760368664,0.39631336405529954,2 ans
spdeg*,2010-2014,2010-2012,2,642,91,0.14174454828660435,0.037383177570093455,0.26373626373626374,37,13,41,0.4065934065934066,0.14285714285714285,2 ans
unemp,2010-2014,2010-2012,2,1048,196,0.18702290076335878,0.007633587786259555,0.04081632653061231,102,94,0,0.5204081632653061,0.47959183673469385,2 ans
spkath/y,2010-2014,2010-2012,2,958,188,0.19624217118997914,0.04592901878914403,0.23404255319148926,116,72,0,0.6170212765957447,0.3829787234042553,2 ans
colath,2010-2014,2010-2012,2,924,224,0.24242424242424243,0.0346320346320346,0.1428571428571427,128,96,0,0.5714285714285714,0.42857142857142855,2 ans
spkrac/y,2010-2014,2010-2012,2,950,250,0.2631578947368421,0.06105263157894736,0.23199999999999998,154,96,0,0.616,0.384,2 ans
colrac,2010-2014,2010-2012,2,925,282,0.30486486486486486,0.04972972972972975,0.1631205673758866,164,118,0,0.5815602836879432,0.41843971631205673,2 ans
librac/y,2010-2014,2010-2012,2,941,266,0.2826780021253985,0.03188097768331563,0.11278195488721808,148,118,0,0.556390977443609,0.44360902255639095,2 ans
spkcom/y,2010-2014,2010-2012,2,928,182,0.1961206896551724,0.034482758620689696,0.17582417582417603,107,75,0,0.5879120879120879,0.41208791208791207,2 ans
colcom/y,2010-2014,2010-2012,2,888,222,0.25,0.011261261261261257,0.04504504504504503,116,106,0,0.5225225225225225,0.4774774774774775,2 ans
libcom/y,2010-2014,2010-2012,2,931,193,0.20730397422126745,0.024704618689581126,0.1191709844559587,108,85,0,0.5595854922279793,0.44041450777202074,2 ans
spkhomo/y,2010-2014,2010-2012,2,948,94,0.09915611814345991,0.014767932489451498,0.14893617021276617,54,40,0,0.574468085106383,0.425531914893617,2 ans
colhomo,2010-2014,2010-2012,2,944,110,0.11652542372881355,0.0063559322033898275,0.05454545454545452,58,52,0,0.5272727272727272,0.4727272727272727,2 ans
libhomo/y,2010-2014,2010-2012,2,946,160,0.16913319238900634,0.03382663847780129,0.20000000000000012,96,64,0,0.6,0.4,2 ans
cappun,2010-2014,2010-2012,2,1400,219,0.15642857142857142,0.013571428571428595,0.08675799086758007,119,100,0,0.54337899543379,0.45662100456621,2 ans
polhitok/y,2010-2014,2010-2012,2,951,191,0.20084121976866456,0.0031545741324921495,0.015706806282722693,97,94,0,0.5078534031413613,0.49214659685863876,2 ans
polabuse/y,2010-2014,2010-2012,2,1008,122,0.12103174603174603,0.011904761904761939,0.0983606557377052,67,55,0,0.5491803278688525,0.45081967213114754,2 ans
polattak/y,2010-2014,2010-2012,2,1021,151,0.14789422135161606,0.006856023506366292,0.04635761589403963,79,72,0,0.5231788079470199,0.4768211920529801,2 ans
grass,2010-2014,2010-2012,2,902,123,0.13636363636363635,0.014412416851441234,0.10569105691056906,68,55,0,0.5528455284552846,0.44715447154471544,2 ans
gunlaw,2010-2014,2010-2012,2,955,213,0.22303664921465968,0.019895287958115196,0.08920187793427235,116,97,0,0.5446009389671361,0.45539906103286387,2 ans
owngun,2010-2014,2010-2012,2,969,135,0.1393188854489164,0.014447884416924626,0.10370370370370342,69,55,11,0.5111111111111111,0.4074074074074074,2 ans
class,2010-2014,2010-2012,2,1531,442,0.28870019595035923,0.03396472893533639,0.11764705882352945,207,155,80,0.4683257918552036,0.3506787330316742,2 ans
satfin,2010-2014,2010-2012,2,1545,612,0.39611650485436894,0.03754045307443367,0.09477124183006538,312,254,46,0.5098039215686274,0.4150326797385621,2 ans
finalter,2010-2014,2010-2012,2,1543,764,0.4951393389500972,0.06351263771872973,0.1282722513089005,300,202,262,0.39267015706806285,0.2643979057591623,2 ans
finrela,2010-2014,2010-2012,2,1515,638,0.42112211221122114,0.027062706270627068,0.06426332288401256,198,157,283,0.3103448275862069,0.24608150470219436,2 ans
racdif1,2010-2014,2010-2012,2,1000,235,0.235,0.031,0.13191489361702127,133,102,0,0.5659574468085107,0.4340425531914894,2 ans
racdif2,2010-2014,2010-2012,2,1037,94,0.09064609450337512,0.013500482160077147,0.14893617021276598,54,40,0,0.574468085106383,0.425531914893617,2 ans
racdif3,2010-2014,2010-2012,2,1026,277,0.2699805068226121,0.03996101364522414,0.14801444043321288,159,118,0,0.5740072202166066,0.4259927797833935,2 ans
racdif4,2010-2014,2010-2012,2,990,271,0.2737373737373737,0.0010101010101010166,0.0036900369003690274,0,135,136,0.0,0.4981549815498155,2 ans
wlthwhts,2010-2014,2010-2012,2,1041,532,0.5110470701248799,0.024975984630163286,0.04887218045112778,180,154,198,0.3383458646616541,0.2894736842105263,2 ans
wlthblks,2010-2014,2010-2012,2,1037,587,0.5660559305689489,0.03567984570877532,0.06303236797274277,177,140,270,0.30153321976149916,0.23850085178875638,2 ans
racwork,2010-2014,2010-2012,2,474,184,0.3881856540084388,0.04641350210970463,0.11956521739130432,89,67,28,0.483695652173913,0.3641304347826087,2 ans
getahead,2010-2014,2010-2012,2,958,299,0.31210855949895616,0.025052192066805812,0.08026755852842798,71,47,181,0.23745819397993312,0.15719063545150502,2 ans
aged,2010-2014,2010-2012,2,1034,435,0.4206963249516441,0.02030947775628629,0.04827586206896557,175,154,106,0.40229885057471265,0.35402298850574715,2 ans
parsol,2010-2014,2010-2012,2,1033,499,0.4830590513068732,0.017424975798644694,0.03607214428857709,82,210,207,0.16432865731462926,0.42084168336673344,2 ans
kidssol,2010-2014,2010-2012,2,1011,537,0.5311572700296736,0.032640949554896145,0.06145251396648045,104,168,265,0.19366852886405958,0.3128491620111732,2 ans
spanking,2010-2014,2010-2012,2,1061,459,0.43261074458058435,0.01508011310084826,0.03485838779956428,223,207,29,0.485838779956427,0.45098039215686275,2 ans
divlaw,2010-2014,2010-2012,2,976,342,0.35040983606557374,0.021516393442622947,0.06140350877192982,124,103,115,0.36257309941520466,0.30116959064327486,2 ans
sexeduc,2010-2014,2010-2012,2,1059,82,0.07743153918791312,0.0037771482530689487,0.04878048780487825,43,39,0,0.524390243902439,0.47560975609756095,2 ans
pillok,2010-2014,2010-2012,2,1046,544,0.5200764818355641,0.01912045889101338,0.03676470588235293,131,111,302,0.24080882352941177,0.20404411764705882,2 ans
xmarsex,2010-2014,2010-2012,2,945,216,0.22857142857142856,0.01481481481481479,0.0648148148148147,30,89,97,0.1388888888888889,0.41203703703703703,2 ans
homosex,2010-2014,2010-2012,2,897,205,0.22853957636566333,0.011148272017837205,0.04878048780487791,40,66,99,0.1951219512195122,0.32195121951219513,2 ans
discaff,2010-2014,2010-2012,2,897,392,0.43701226309921964,0.011148272017837246,0.025510204081632678,149,139,104,0.38010204081632654,0.35459183673469385,2 ans
abdefect,2010-2014,2010-2012,2,909,129,0.1419141914191419,0.03410341034103412,0.24031007751937997,80,49,0,0.6201550387596899,0.3798449612403101,2 ans
abnomore,2010-2014,2010-2012,2,906,178,0.19646799116997793,0.02207505518763797,0.11235955056179776,99,79,0,0.5561797752808989,0.4438202247191011,2 ans
abhlth,2010-2014,2010-2012,2,908,72,0.07929515418502203,0.013215859030837052,0.16666666666666724,42,30,0,0.5833333333333334,0.4166666666666667,2 ans
abpoor,2010-2014,2010-2012,2,916,177,0.19323144104803494,0.02510917030567683,0.12994350282485861,100,77,0,0.5649717514124294,0.4350282485875706,2 ans
abrape,2010-2014,2010-2012,2,917,88,0.09596510359869138,0.0,0.0,0,88,0,0.0,1.0,2 ans
absingle,2010-2014,2010-2012,2,910,176,0.1934065934065934,0.024175824175824173,0.12499999999999999,99,77,0,0.5625,0.4375,2 ans
abany,2010-2014,2010-2012,2,910,171,0.1879120879120879,0.038461538461538464,0.20467836257309943,103,68,0,0.6023391812865497,0.39766081871345027,2 ans
letdie1,2010-2014,2010-2012,2,1017,177,0.17404129793510326,0.006882989183874172,0.03954802259887024,92,85,0,0.519774011299435,0.480225988700565,2 ans
suicide1,2010-2014,2010-2012,2,1009,220,0.2180376610505451,0.011892963330029704,0.05454545454545442,116,104,0,0.5272727272727272,0.4727272727272727,2 ans
suicide2,2010-2014,2010-2012,2,1043,104,0.09971236816874401,0.013422818791946303,0.13461538461538455,59,45,0,0.5673076923076923,0.4326923076923077,2 ans
suicide3,2010-2014,2010-2012,2,1042,96,0.09213051823416507,0.017274472168905965,0.18750000000000014,57,39,0,0.59375,0.40625,2 ans
suicide4,2010-2014,2010-2012,2,1029,165,0.16034985422740525,0.035957240038872684,0.2242424242424242,101,64,0,0.6121212121212121,0.3878787878787879,2 ans
pornlaw,2010-2014,2010-2012,2,1030,261,0.25339805825242717,0.012621359223300923,0.04980842911877376,30,17,214,0.11494252873563218,0.06513409961685823,2 ans
fair,2010-2014,2010-2012,2,1030,329,0.3194174757281553,0.01844660194174752,0.057750759878419294,146,127,56,0.44376899696048633,0.3860182370820669,2 ans
helpful,2010-2014,2010-2012,2,1041,383,0.3679154658981748,0.048030739673390964,0.13054830287206265,181,131,71,0.4725848563968668,0.34203655352480417,2 ans
trust,2010-2014,2010-2012,2,1041,290,0.27857829010566765,0.0384245917387128,0.1379310344827587,141,101,48,0.4862068965517241,0.3482758620689655,2 ans
tax,2010-2014,2010-2012,2,925,264,0.28540540540540543,0.018378378378378343,0.06439393939393927,131,114,19,0.4962121212121212,0.4318181818181818,2 ans
news,2010-2014,2010-2012,2,1080,494,0.45740740740740743,0.03240740740740744,0.07085020242914987,192,157,145,0.38866396761133604,0.31781376518218624,2 ans
attend,2010-2014,2010-2012,2,1547,835,0.539754363283775,0.03619909502262444,0.06706586826347306,220,196,419,0.2634730538922156,0.2347305389221557,2 ans
pray,2010-2014,2010-2012,2,1536,693,0.451171875,0.029947916666666692,0.06637806637806644,238,192,263,0.3434343434343434,0.27705627705627706,2 ans
postlife,2010-2014,2010-2012,2,1277,133,0.10415035238841033,0.01487862176977292,0.14285714285714302,76,57,0,0.5714285714285714,0.42857142857142855,2 ans
bible,2010-2014,2010-2012,2,1514,425,0.2807133421400264,0.029722589167767537,0.1058823529411766,150,105,170,0.35294117647058826,0.24705882352941178,2 ans
reborn,2010-2014,2010-2012,2,1518,214,0.14097496706192358,0.02371541501976282,0.16822429906542039,125,89,0,0.5841121495327103,0.4158878504672897,2 ans
savesoul,2010-2014,2010-2012,2,1545,231,0.14951456310679612,0.0006472491909385036,0.004329004329004278,0,115,116,0.0,0.49783549783549785,2 ans
income,2010-2014,2010-2012,2,1312,382,0.29115853658536583,0.03810975609756096,0.13089005235602091,92,65,225,0.24083769633507854,0.17015706806282724,2 ans
health,2010-2014,2010-2012,2,970,360,0.3711340206185567,0.028865979381443297,0.07777777777777777,99,96,165,0.275,0.26666666666666666,2 ans
xmovie,2010-2014,2010-2012,2,1042,142,0.1362763915547025,0.034548944337811874,0.25352112676056315,89,53,0,0.6267605633802817,0.3732394366197183,2 ans
life,2010-2014,2010-2012,2,957,290,0.30303030303030304,0.05956112852664578,0.19655172413793107,165,108,17,0.5689655172413793,0.3724137931034483,2 ans
richwork,2010-2014,2010-2012,2,570,118,0.20701754385964913,0.03508771929824561,0.1694915254237288,69,49,0,0.5847457627118644,0.4152542372881356,2 ans
natspac/y,2016-2020,2018-2020,2,893,334,0.374020156774916,0.013437849944008956,0.03592814371257484,101,89,144,0.3023952095808383,0.26646706586826346,2 ans
natenvir/y,2016-2020,2018-2020,2,504,133,0.2638888888888889,0.019841269841269864,0.07518796992481212,22,12,99,0.16541353383458646,0.09022556390977443,2 ans
natheal/y,2016-2020,2018-2020,2,979,300,0.30643513789581206,0.016343207354443334,0.05333333333333341,67,51,182,0.22333333333333333,0.17,2 ans
natcity/y,2016-2020,2018-2020,2,886,389,0.43905191873589167,0.04063205417607224,0.09254498714652958,179,143,67,0.4601542416452442,0.3676092544987147,2 ans
natdrug/y,2016-2020,2018-2020,2,965,352,0.36476683937823834,0.0694300518134715,0.1903409090909091,147,114,91,0.41761363636363635,0.32386363636363635,2 ans
nateduc/y,2016-2020,2018-2020,2,1001,251,0.25074925074925075,0.04095904095904099,0.16334661354581684,104,87,60,0.41434262948207173,0.3466135458167331,2 ans
natrace/y,2016-2020,2018-2020,2,907,317,0.34950385887541346,0.04520396912899667,0.1293375394321766,164,123,30,0.5173501577287066,0.38801261829652994,2 ans
natarms/y,2016-2020,2018-2020,2,968,378,0.390495867768595,0.06301652892561982,0.16137566137566134,143,82,153,0.3783068783068783,0.21693121693121692,2 ans
nataid/y,2016-2020,2018-2020,2,940,365,0.3882978723404255,0.021276595744680812,0.05479452054794511,164,144,57,0.44931506849315067,0.39452054794520547,2 ans
natfare/y,2016-2020,2018-2020,2,973,310,0.3186022610483042,0.013360739979445022,0.041935483870967766,136,123,51,0.43870967741935485,0.3967741935483871,2 ans
natroad,2016-2020,2018-2020,2,994,318,0.3199195171026157,0.057344064386317915,0.17924528301886797,169,112,37,0.5314465408805031,0.3522012578616352,2 ans
natsoc,2016-2020,2018-2020,2,953,288,0.30220356768100737,0.05141657922350469,0.17013888888888878,159,110,19,0.5520833333333334,0.3819444444444444,2 ans
natmass,2016-2020,2018-2020,2,942,338,0.35881104033970274,0.013800424628450103,0.03846153846153846,138,125,75,0.40828402366863903,0.3698224852071006,2 ans
natpark,2016-2020,2018-2020,2,982,314,0.319755600814664,0.02138492871690426,0.06687898089171969,147,126,41,0.4681528662420382,0.4012738853503185,2 ans
natchld,2016-2020,2018-2020,2,944,325,0.3442796610169492,0.016949152542372836,0.0492307692307691,125,141,59,0.38461538461538464,0.4338461538461538,2 ans
natsci,2016-2020,2018-2020,2,946,372,0.39323467230443976,0.021141649048625796,0.05376344086021506,157,137,78,0.4220430107526882,0.3682795698924731,2 ans
uswary,2016-2020,2018-2020,2,299,89,0.2976588628762542,0.11036789297658864,0.3707865168539326,61,28,0,0.6853932584269663,0.3146067415730337,2 ans
prayer,2016-2020,2018-2020,2,639,167,0.26134585289514867,0.0860719874804382,0.32934131736526956,111,56,0,0.6646706586826348,0.33532934131736525,2 ans
courts,2016-2020,2018-2020,2,831,282,0.33935018050541516,0.11672683513838751,0.34397163120567387,125,28,129,0.4432624113475177,0.09929078014184398,2 ans
discaffw,2016-2020,2018-2020,2,308,179,0.5811688311688312,0.19155844155844157,0.329608938547486,50,0,129,0.27932960893854747,0.0,2 ans
discaffm,2016-2020,2018-2020,2,347,199,0.5734870317002881,0.03746397694524497,0.06532663316582916,65,52,82,0.32663316582914576,0.2613065326633166,2 ans
fehire,2016-2020,2018-2020,2,319,170,0.5329153605015674,0.10971786833855801,0.2058823529411765,86,51,33,0.5058823529411764,0.3,2 ans
fechld,2016-2020,2018-2020,2,669,324,0.484304932735426,0.07623318385650227,0.15740740740740747,103,52,169,0.31790123456790126,0.16049382716049382,2 ans
fepresch,2016-2020,2018-2020,2,658,326,0.49544072948328266,0.03495440729483283,0.07055214723926381,93,70,163,0.2852760736196319,0.2147239263803681,2 ans
fefam,2016-2020,2018-2020,2,666,304,0.45645645645645644,0.01801801801801799,0.03947368421052626,128,133,43,0.42105263157894735,0.4375,2 ans
fepol,2016-2020,2018-2020,2,647,68,0.10510046367851623,0.009273570324574973,0.08823529411764716,37,31,0,0.5441176470588235,0.45588235294117646,2 ans
wrkstat,2016-2020,2018-2020,2,1012,365,0.3606719367588933,0.07114624505928854,0.19726027397260273,115,43,207,0.3150684931506849,0.1178082191780822,2 ans
evwork,2016-2020,2018-2020,2,312,13,0.041666666666666664,0.003205128205128197,0.07692307692307673,0,6,7,0.0,0.46153846153846156,2 ans
partfull,2016-2020,2018-2020,2,605,101,0.1669421487603306,0.011570247933884295,0.06930693069306929,54,47,0,0.5346534653465347,0.46534653465346537,2 ans
conarmy,2016-2020,2018-2020,2,669,257,0.3841554559043348,0.06427503736920778,0.1673151750972763,121,78,58,0.4708171206225681,0.3035019455252918,2 ans
conbus,2016-2020,2018-2020,2,657,247,0.3759512937595129,0.0715372907153729,0.1902834008097166,82,45,120,0.3319838056680162,0.18218623481781376,2 ans
conclerg,2016-2020,2018-2020,2,649,251,0.386748844375963,0.03235747303543916,0.08366533864541839,80,59,112,0.3187250996015936,0.2350597609561753,2 ans
coneduc,2016-2020,2018-2020,2,669,309,0.4618834080717489,0.026905829596412564,0.058252427184466035,86,68,155,0.2783171521035599,0.22006472491909385,2 ans
confed,2016-2020,2018-2020,2,663,246,0.37104072398190047,0.03921568627450981,0.10569105691056913,128,102,16,0.5203252032520326,0.4146341463414634,2 ans
confinan,2016-2020,2018-2020,2,666,269,0.4039039039039039,0.022522522522522556,0.0557620817843867,84,69,116,0.31226765799256506,0.25650557620817843,2 ans
conjudge,2016-2020,2018-2020,2,661,293,0.443267776096823,0.06807866868381238,0.1535836177474402,95,50,148,0.3242320819112628,0.17064846416382254,2 ans
conlabor,2016-2020,2018-2020,2,641,228,0.35569422776911075,0.060842433697347896,0.17105263157894737,91,52,85,0.3991228070175439,0.22807017543859648,2 ans
conlegis,2016-2020,2018-2020,2,659,251,0.38088012139605465,0.01213960546282248,0.03187250996015942,22,14,215,0.08764940239043825,0.055776892430278883,2 ans
conmedic,2016-2020,2018-2020,2,670,282,0.4208955223880597,0.019402985074626886,0.04609929078014189,58,45,179,0.20567375886524822,0.1595744680851064,2 ans
conpress,2016-2020,2018-2020,2,667,225,0.3373313343328336,0.04047976011994002,0.11999999999999997,94,67,64,0.4177777777777778,0.29777777777777775,2 ans
consci,2016-2020,2018-2020,2,653,234,0.35834609494640124,0.03215926493108731,0.0897435897435898,8,24,202,0.03418803418803419,0.10256410256410256,2 ans
contv,2016-2020,2018-2020,2,664,267,0.40210843373493976,0.03915662650602411,0.09737827715355808,137,111,19,0.5131086142322098,0.4157303370786517,2 ans
joblose,2016-2020,2018-2020,2,315,142,0.4507936507936508,0.26031746031746034,0.5774647887323944,102,23,17,0.7183098591549296,0.1619718309859155,2 ans
jobfind,2016-2020,2018-2020,2,311,146,0.4694533762057878,0.09003215434083602,0.1917808219178082,60,32,54,0.410958904109589,0.2191780821917808,2 ans
happy,2016-2020,2018-2020,2,1010,471,0.46633663366336636,0.15643564356435644,0.3354564755838641,210,52,209,0.445859872611465,0.11040339702760085,2 ans
hapmar,2016-2020,2018-2020,2,434,123,0.2834101382488479,0.03456221198156683,0.12195121951219516,17,2,104,0.13821138211382114,0.016260162601626018,2 ans
satjob,2016-2020,2018-2020,2,632,303,0.47943037974683544,0.0901898734177215,0.1881188118811881,155,98,50,0.5115511551155115,0.3234323432343234,2 ans
spdeg*,2016-2020,2018-2020,2,433,14,0.03233256351039261,0.006928406466512722,0.2142857142857149,4,5,5,0.2857142857142857,0.35714285714285715,2 ans
unemp,2016-2020,2018-2020,2,672,161,0.23958333333333334,0.02529761904761907,0.10559006211180133,89,72,0,0.5527950310559007,0.4472049689440994,2 ans
