variable,regle_choc,mois_choc,cible,predicteur,description,n_menages,taux_de_base,auc,auc_permutee,chute,chute_ic_bas,chute_ic_haut,p_permutation_normal,p_permutation_empirique,p_holm,retenu_holm
infl1_point,"primaire, saut de moyenne",2025-06,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1045,0.492822966507177,0.3486096354643707,0.4772174482505953,-0.1286078127862245,-0.1693055209590901,-0.0824546886926083,2.694112386749938e-16,0.0049751243781094,3.583169474377418e-14,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_rev,D,demographies seules,1045,0.492822966507177,0.6250906759479758,0.6223637845759297,0.0027268913720461,-0.0200262363507265,0.0278441347306493,0.7488466891751059,0.7761194029850746,1.0,False
infl1_point,"primaire, saut de moyenne",2025-06,Y_rev,H,historique du menage,1045,0.492822966507177,0.8436087195457044,0.5601200769371679,0.2834886426085364,0.2391581941384598,0.3122372990095909,4.680285192242399e-81,0.0049751243781094,9.922204607553885e-79,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_rev,HD,historique et demographies,1045,0.492822966507177,0.8385894852537095,0.5714253892654333,0.2671640959882762,0.2213577997690847,0.3030375319062178,6.801046363495629e-65,0.0049751243781094,1.4214186899705864e-62,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_rev,T0b,temoin constant,1045,0.492822966507177,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_point,"primaire, saut de moyenne",2025-06,Y_dir,V,volatilite passee du menage seule,1045,0.3578947368421052,0.5324661093268089,0.5112071535022354,0.0212589558245734,-0.0266497635991027,0.0646154808254998,0.227586677592932,0.2238805970149253,1.0,False
infl1_point,"primaire, saut de moyenne",2025-06,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1045,0.3578947368421052,0.588283111645959,0.5169678905297386,0.0713152211162204,0.0283452007394958,0.1202845604159513,9.162167094855832e-05,0.0049751243781094,0.006871625321141874,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1045,0.3578947368421052,0.7215226694932139,0.5029237928066499,0.2185988766865639,0.1658939050036152,0.2595861377052564,8.674994547889473e-40,0.0049751243781094,1.6222239804553314e-37,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_dir,D,demographies seules,1045,0.3578947368421052,0.4685639599289112,0.5542253859273015,-0.0856614259983902,-0.1097299975060153,-0.0454725538629649,1.5596916364199202e-09,0.0049751243781094,1.6064823855125178e-07,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_dir,H,historique du menage,1045,0.3578947368421052,0.7252325127314169,0.511278511201256,0.2139540015301608,0.1623302363032119,0.2578730923792878,7.715134527307999e-36,0.0049751243781094,1.4195847530246718e-33,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_dir,HD,historique et demographies,1045,0.3578947368421052,0.7004311547136128,0.5182758692828168,0.182155285430796,0.1288092232587192,0.2221468550458338,1.717455920135411e-23,0.0049751243781094,2.662056676209887e-21,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_dir,T0b,temoin constant,1045,0.3578947368421052,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_point,"secondaire, saut d'IQR",2025-04,Y_rev,V,volatilite passee du menage seule,1023,0.4995112414467253,0.6444987616193738,0.5355922727342222,0.1089064888851516,0.0641443393114728,0.1519493989596206,1.2834436612665972e-10,0.0049751243781094,1.437456900618589e-08,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_rev,N,"ecart au niveau moyen avant le choc, seul",1023,0.4995112414467253,0.6972426920254403,0.5420287464836107,0.1552139455418296,0.1063021736747891,0.1925674310693549,3.231753039524291e-20,0.0049751243781094,4.718359437705465e-18,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1023,0.4995112414467253,0.4244549596379647,0.4806118613166585,-0.0561569016786937,-0.105613404351581,-0.0085821102759429,0.0003910263099883,0.0049751243781094,0.0250256838392512,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_rev,D,demographies seules,1023,0.4995112414467253,0.6353580601761253,0.6027830406830968,0.0325750194930284,0.0032799709269885,0.0632493375817447,0.0041018831046735,0.0099502487562189,0.19689038902432798,False
infl1_point,"secondaire, saut d'IQR",2025-04,Y_rev,H,historique du menage,1023,0.4995112414467253,0.8250921141144814,0.5481068351730675,0.2769852789414139,0.2294119980656149,0.3087405836279477,1.595288006613784e-56,0.0049751243781094,3.2384346534259813e-54,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_rev,HD,historique et demographies,1023,0.4995112414467253,0.812599376223092,0.5572882139799413,0.2553111622431506,0.2093213853171815,0.2861818223491527,2.8005965541719957e-57,0.0049751243781094,5.769228901594311e-55,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_rev,T0b,temoin constant,1023,0.4995112414467253,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_point,"secondaire, saut d'IQR",2025-04,Y_dir,V,volatilite passee du menage seule,1023,0.5083088954056696,0.506705918336137,0.4963814707906407,0.0103244475454962,-0.0374256604081043,0.0568078528427589,0.5561266380190963,0.582089552238806,1.0,False
infl1_point,"secondaire, saut d'IQR",2025-04,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1023,0.5083088954056696,0.5466126319009023,0.5007964807309986,0.0458161511699036,-0.0037674994391922,0.0869563797568586,0.0110955316612192,0.0099502487562189,0.4327257347875488,False
infl1_point,"secondaire, saut d'IQR",2025-04,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1023,0.5083088954056696,0.7025424376816027,0.5064702840648416,0.1960721536167611,0.1447710025093001,0.2361856287454207,1.431799912985048e-31,0.0049751243781094,2.534285845983535e-29,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_dir,D,demographies seules,1023,0.5083088954056696,0.4939230004587857,0.5315076942192996,-0.0375846937605138,-0.0736966325919173,-0.0026926525035221,0.005821688828863,0.0099502487562189,0.26197599729883503,False
infl1_point,"secondaire, saut d'IQR",2025-04,Y_dir,H,historique du menage,1023,0.5083088954056696,0.6820576540755467,0.5078159122189937,0.174241741856553,0.124746965459248,0.2108577528958351,1.3415967369286231e-27,0.0049751243781094,2.267298485409373e-25,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_dir,HD,historique et demographies,1023,0.5083088954056696,0.684607738186267,0.5098836978131213,0.1747240403731457,0.1245859082180134,0.2118735403603177,1.5392892040232885e-25,0.0049751243781094,2.5090414025579602e-23,True
infl1_point,"secondaire, saut d'IQR",2025-04,Y_dir,T0b,temoin constant,1023,0.5083088954056696,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
