axe,condition,item,n_cellules,gs_intra_humain,gs_total_humain,part_expliquee_humaine,nmi_humaine,gs_intra_methode,ratio_intra,item_retenu,perimetre
gender,B2 argmax,spkhomo/y,1052,0.116065,0.116049,-0.000138,-0.000251,0.000000,0.000000,True,1052
gender,B2 argmax,colhomo,1052,0.124376,0.124343,-0.000267,-0.000505,0.000000,0.000000,True,1052
gender,B2 argmax,libhomo/y,1052,0.234535,0.235132,0.002540,0.003194,0.013239,0.056448,True,1052
gender,B2 argmax,cappun,1052,0.469480,0.470839,0.002886,0.002177,0.458354,0.976302,True,1052
gender,B2 argmax,polhitok/y,1052,0.437061,0.451229,0.031399,0.024828,0.147909,0.338419,True,1052
gender,B2 argmax,polabuse/y,1052,0.115483,0.116049,0.004874,0.010504,0.000000,0.000000,True,1052
gender,B2 argmax,polattak/y,1052,0.443332,0.443163,-0.000382,-0.000302,0.095861,0.216229,True,1052
gender,B2 argmax,grass,1052,0.366281,0.366647,0.000998,0.000900,0.135849,0.370887,True,1052
gender,B2 argmax,gunlaw,1052,0.433720,0.437221,0.008008,0.006347,0.153059,0.352899,True,1052
gender,B2 argmax,owngun,1052,0.406987,0.407266,0.000684,0.000577,0.049619,0.121917,True,1052
gender,B2 argmax,hunt1,1052,0.200325,0.203762,0.016866,0.070575,0.000000,0.000000,True,1052
gender,B2 argmax,class,1052,0.651189,0.656158,0.007573,0.007596,0.556649,0.854820,True,1052
gender,B2 argmax,satfin,1052,0.652706,0.658697,0.009096,0.009434,0.585439,0.896942,True,1052
gender,B2 argmax,finalter,1052,0.656386,0.659927,0.005367,0.005581,0.487399,0.742550,True,1052
gender,B2 argmax,finrela,1052,0.715475,0.718564,0.004299,0.006677,0.501409,0.700805,True,1052
gender,B2 argmax,racdif1,1052,0.495136,0.498954,0.007653,0.005530,0.467186,0.943550,True,1052
gender,B2 argmax,racdif2,1052,0.123810,0.124343,0.004282,0.008749,0.000000,0.000000,True,1052
gender,B2 argmax,racdif3,1052,0.497362,0.500215,0.005704,0.004116,0.483044,0.971212,True,1052
gender,B2 argmax,racdif4,1052,0.408367,0.411327,0.007194,0.005959,0.259473,0.635391,True,1052
gender,B2 argmax,wlthwhts,1052,0.604128,0.604490,0.000599,0.000534,0.140678,0.232861,True,1052
gender,B2 argmax,wlthblks,1052,0.656737,0.656827,0.000137,0.000422,0.373020,0.567991,True,1052
gender,B2 argmax,wlthhsps,1052,0.670387,0.671318,0.001387,0.000105,0.485298,0.723907,True,1052
gender,B2 argmax,racwork,1052,0.724181,0.730374,0.008480,0.006377,0.566808,0.782688,True,1052
gender,B2 argmax,letin1a,1052,0.747256,0.747629,0.000499,0.000528,0.525309,0.702983,True,1052
gender,B2 argmax,getahead,1052,0.563544,0.563099,-0.000790,-0.000929,0.471190,0.836119,True,1052
gender,B2 argmax,aged,1052,0.529694,0.529924,0.000434,0.001589,0.057258,0.108097,True,1052
gender,B2 argmax,parsol,1052,0.779059,0.779638,0.000742,0.001475,0.672882,0.863712,True,1052
gender,B2 argmax,kidssol,1052,0.800217,0.800368,0.000188,0.000125,0.517702,0.646952,True,1052
gender,B2 argmax,spanking,1052,0.733463,0.740104,0.008974,0.010023,0.649695,0.885791,True,1052
gender,B2 argmax,divlaw,1052,0.612129,0.614343,0.003604,0.005201,0.503976,0.823316,True,1052
gender,B2 argmax,sexeduc,1052,0.255486,0.255509,0.000091,0.000121,0.035517,0.139017,True,1052
gender,B2 argmax,pillok,1052,0.708613,0.712025,0.004793,0.004222,0.598825,0.845066,True,1052
gender,B2 argmax,xmarsex,1052,0.615150,0.616051,0.001462,0.004355,0.527727,0.857883,True,1052
gender,B2 argmax,homosex,1052,0.589179,0.590741,0.002644,0.004312,0.306061,0.519470,True,1052
gender,B2 argmax,marhomo,1052,0.665420,0.667291,0.002804,0.001901,0.390796,0.587292,True,1052
gender,B2 argmax,discaff,1052,0.591325,0.593974,0.004459,0.003058,0.458510,0.775395,True,1052
gender,B2 argmax,abdefect,1052,0.286690,0.286419,-0.000945,-0.001021,0.119453,0.416662,True,1052
gender,B2 argmax,abnomore,1052,0.455231,0.455319,0.000193,0.000152,0.403259,0.885835,True,1052
gender,B2 argmax,abhlth,1052,0.132636,0.132546,-0.000678,-0.001290,0.005697,0.042952,True,1052
gender,B2 argmax,abpoor,1052,0.444363,0.444444,0.000180,0.000145,0.382884,0.861646,True,1052
gender,B2 argmax,abrape,1052,0.205227,0.205236,0.000047,0.000052,0.066225,0.322690,True,1052
gender,B2 argmax,absingle,1052,0.463787,0.464001,0.000461,0.000354,0.382521,0.824776,True,1052
gender,B2 argmax,abany,1052,0.474661,0.474860,0.000419,0.000316,0.387784,0.816970,True,1052
gender,B2 argmax,letdie1,1052,0.366936,0.366647,-0.000789,-0.000714,0.186104,0.507185,True,1052
gender,B2 argmax,suicide1,1052,0.358917,0.358659,-0.000720,-0.000664,0.187551,0.522547,True,1052
gender,B2 argmax,suicide2,1052,0.380315,0.380069,-0.000648,-0.000573,0.267537,0.703461,True,1052
gender,B2 argmax,suicide3,1052,0.378549,0.378195,-0.000936,-0.000825,0.269946,0.713107,True,1052
gender,B2 argmax,suicide4,1052,0.469783,0.469433,-0.000745,-0.000560,0.455523,0.969646,True,1052
gender,B2 argmax,pornlaw,1052,0.453302,0.461529,0.017824,0.025176,0.122431,0.270086,True,1052
gender,B2 argmax,fair,1052,0.656415,0.659803,0.005134,0.004648,0.527053,0.802926,True,1052
gender,B2 argmax,helpful,1052,0.660155,0.663232,0.004640,0.004193,0.589049,0.892289,True,1052
gender,B2 argmax,trust,1052,0.604057,0.606419,0.003895,0.005550,0.488173,0.808157,True,1052
gender,B2 argmax,tax,1052,0.499857,0.501726,0.003724,0.002372,0.458413,0.917087,True,1052
gender,B2 argmax,vote16,1052,0.465518,0.469198,0.007843,0.006455,0.084265,0.181013,True,1052
gender,B2 argmax,pres16,1052,0.693507,0.696854,0.004802,0.004737,0.596585,0.860243,True,1052
gender,B2 argmax,if16who,1052,0.608185,0.609680,0.002452,0.001859,0.444084,0.730178,True,1052
gender,B2 argmax,news,1052,0.749350,0.750846,0.001992,0.001751,0.449379,0.599691,True,1052
gender,B2 argmax,jew,1052,0.465806,0.466076,0.000580,0.001240,0.003802,0.008163,True,1052
gender,B2 argmax,relig16*,1052,0.758699,0.758499,-0.000264,-0.000441,0.599339,0.789956,True,1052
gender,B2 argmax,jew16*,1052,0.425821,0.426188,0.000862,0.001807,0.001901,0.004465,True,1052
gender,B2 argmax,attend,1052,0.735162,0.736040,0.001193,0.000738,0.259550,0.353051,True,1052
gender,B2 argmax,pray,1052,0.790098,0.791282,0.001495,0.001182,0.458138,0.579850,True,1052
gender,B2 argmax,postlife,1052,0.419545,0.422967,0.008089,0.006566,0.386148,0.920397,True,1052
gender,B2 argmax,bible,1052,0.645603,0.645664,0.000096,-0.000046,0.582544,0.902326,True,1052
gender,B2 argmax,reborn,1052,0.660383,0.659768,-0.000932,-0.000853,0.626860,0.949236,True,1052
gender,B2 argmax,savesoul,1052,0.435539,0.435175,-0.000836,-0.000667,0.274027,0.629168,True,1052
gender,B2 argmax,granborn,1052,0.614984,0.614855,-0.000210,0.000296,0.057164,0.092952,True,1052
gender,B2 argmax,uscitzn*,1052,0.009478,0.009470,-0.000909,-0.015091,0.000000,,False,1052
gender,B2 argmax,fucitzn,1052,0.018920,0.018908,-0.000611,-0.008046,0.000000,,False,1052
gender,B2 argmax,mnthsusa,1052,0.035523,0.035503,-0.000574,-0.003305,0.000000,,False,1052
gender,B2 argmax,income,1052,0.704387,0.705318,0.001319,0.001418,0.007580,0.010761,True,1052
gender,B2 argmax,othlang,1052,0.354399,0.354578,0.000505,0.000474,0.000000,0.000000,True,1052
gender,B2 argmax,health,1052,0.607138,0.607748,0.001005,0.001552,0.204041,0.336071,True,1052
gender,B2 argmax,compuse*,1052,0.048215,0.048254,0.000816,0.003494,0.000000,,False,1052
gender,B2 argmax,webmob,1052,0.037265,0.037335,0.001876,0.010309,0.000000,,False,1052
gender,B2 argmax,xmovie,1052,0.445295,0.471758,0.056095,0.042270,0.189118,0.424703,True,1052
gender,B2 argmax,usewww*,1052,0.024455,0.024433,-0.000932,-0.006848,0.000000,,False,1052
gender,B2 argmax,life,1052,0.527190,0.529130,0.003668,0.003152,0.120647,0.228850,True,1052
gender,B2 argmax,richwork,1052,0.476976,0.477378,0.000843,0.000631,0.195642,0.410173,True,1052
gender,B3 foret,natspac/y,1052,0.595244,0.604995,0.016118,0.022095,0.055546,0.093317,True,1052
gender,B3 foret,natenvir/y,1052,0.498755,0.500257,0.003002,0.003630,0.229361,0.459866,True,1052
gender,B3 foret,natheal/y,1052,0.430935,0.433223,0.005283,0.005347,0.003794,0.008804,True,1052
gender,B3 foret,natcity/y,1052,0.634045,0.633666,-0.000599,-0.000583,0.369901,0.583398,True,1052
gender,B3 foret,natdrug/y,1052,0.541936,0.542122,0.000342,0.001738,0.126940,0.234235,True,1052
gender,B3 foret,nateduc/y,1052,0.456198,0.456221,0.000052,-0.000202,0.028138,0.061679,True,1052
gender,B3 foret,natrace/y,1052,0.651837,0.653488,0.002526,0.002943,0.631771,0.969216,True,1052
gender,B3 foret,natarms/y,1052,0.647552,0.647898,0.000534,0.000294,0.614031,0.948235,True,1052
gender,B3 foret,nataid/y,1052,0.456991,0.457542,0.001204,0.000428,0.117754,0.257673,True,1052
gender,B3 foret,natfare/y,1052,0.453114,0.455400,0.005020,0.004297,0.067645,0.149290,True,1052
gender,B3 foret,natroad,1052,0.561763,0.563481,0.003050,0.001983,0.373864,0.665519,True,1052
gender,B3 foret,natsoc,1052,0.457413,0.459398,0.004320,0.004474,0.009456,0.020673,True,1052
gender,B3 foret,natmass,1052,0.578103,0.577630,-0.000819,-0.000873,0.450989,0.780118,True,1052
gender,B3 foret,natpark,1052,0.490777,0.491033,0.000522,0.001387,0.024353,0.049622,True,1052
gender,B3 foret,natchld,1052,0.553557,0.557029,0.006233,0.004792,0.334283,0.603882,True,1052
gender,B3 foret,natsci,1052,0.554879,0.557382,0.004490,0.002947,0.198930,0.358510,True,1052
gender,B3 foret,natenrgy,1052,0.600478,0.600368,-0.000184,-0.000408,0.460068,0.766169,True,1052
gender,B3 foret,uswary,1052,0.498074,0.498385,0.000624,0.000452,0.463512,0.930609,True,1052
gender,B3 foret,prayer,1052,0.432086,0.431693,-0.000911,-0.000728,0.229767,0.531761,True,1052
gender,B3 foret,courts,1052,0.618601,0.619132,0.000858,0.001056,0.430628,0.696132,True,1052
gender,B3 foret,discaffw,1052,0.685374,0.703203,0.025354,0.037052,0.294461,0.429635,True,1052
gender,B3 foret,discaffm,1052,0.671201,0.687270,0.023382,0.032794,0.339540,0.505870,True,1052
gender,B3 foret,fehire,1052,0.755423,0.761353,0.007790,0.014223,0.582892,0.771611,True,1052
gender,B3 foret,fechld,1052,0.622420,0.631749,0.014766,0.014970,0.349963,0.562261,True,1052
gender,B3 foret,fepresch,1052,0.643863,0.649852,0.009216,0.011273,0.152225,0.236424,True,1052
gender,B3 foret,fefam,1052,0.693624,0.697071,0.004944,0.004782,0.501784,0.723423,True,1052
gender,B3 foret,fepol,1052,0.353594,0.360678,0.019639,0.017866,0.118125,0.334069,True,1052
gender,B3 foret,mobile16,1052,0.659931,0.662581,0.003999,0.003318,0.609709,0.923898,True,1052
gender,B3 foret,incom16,1052,0.659374,0.660437,0.001611,0.003287,0.058760,0.089115,True,1052
gender,B3 foret,dwelown16,1052,0.433024,0.432722,-0.000697,-0.001164,0.180012,0.415710,True,1052
gender,B3 foret,divorced,1052,0.409579,0.412926,0.008104,0.006771,0.128283,0.313207,True,1052
gender,B3 foret,posslq/y,1052,0.666139,0.666986,0.001269,0.001760,0.483557,0.725909,True,1052
gender,B3 foret,wrkstat,1052,0.771552,0.785582,0.017859,0.022279,0.441290,0.571951,True,1052
gender,B3 foret,evwork,1052,0.145333,0.145483,0.001035,0.001866,0.000000,0.000000,True,1052
gender,B3 foret,wrkgovt1,1052,0.267572,0.267345,-0.000852,-0.000976,0.007590,0.028366,True,1052
gender,B3 foret,wrkgovt2,1052,0.415374,0.420704,0.012670,0.010473,0.148442,0.357371,True,1052
gender,B3 foret,partfull,1052,0.618634,0.630316,0.018534,0.014648,0.424204,0.685711,True,1052
gender,B3 foret,wksub1,1052,0.629939,0.635918,0.009402,0.007295,0.460615,0.731205,True,1052
gender,B3 foret,wksup1,1052,0.625367,0.633000,0.012058,0.014737,0.498775,0.797571,True,1052
gender,B3 foret,conarmy,1052,0.587796,0.591007,0.005433,0.004392,0.463771,0.789000,True,1052
gender,B3 foret,conbus,1052,0.566141,0.567305,0.002051,0.004118,0.280492,0.495445,True,1052
gender,B3 foret,conclerg,1052,0.597332,0.596960,-0.000623,-0.000517,0.446494,0.747481,True,1052
gender,B3 foret,coneduc,1052,0.569316,0.569396,0.000141,0.000319,0.062983,0.110630,True,1052
gender,B3 foret,confed,1052,0.596053,0.598845,0.004662,0.005857,0.480375,0.805927,True,1052
gender,B3 foret,confinan,1052,0.583777,0.584663,0.001517,0.000980,0.113890,0.195091,True,1052
gender,B3 foret,conjudge,1052,0.620625,0.628681,0.012813,0.015528,0.468050,0.754159,True,1052
gender,B3 foret,conlabor,1052,0.588542,0.591490,0.004983,0.004140,0.123206,0.209341,True,1052
gender,B3 foret,conlegis,1052,0.551326,0.554887,0.006417,0.007031,0.415294,0.753264,True,1052
gender,B3 foret,conmedic,1052,0.589088,0.590593,0.002548,0.001967,0.493531,0.837789,True,1052
gender,B3 foret,conpress,1052,0.575842,0.577404,0.002706,0.005361,0.492409,0.855112,True,1052
gender,B3 foret,consci,1052,0.585677,0.585477,-0.000341,-0.000515,0.492273,0.840520,True,1052
gender,B3 foret,contv,1052,0.571310,0.570955,-0.000622,-0.000317,0.480086,0.840324,True,1052
gender,B3 foret,joblose,1052,0.642644,0.649315,0.010273,0.009674,0.456447,0.710264,True,1052
gender,B3 foret,jobfind,1052,0.696672,0.702982,0.008977,0.007780,0.434092,0.623093,True,1052
gender,B3 foret,happy,1052,0.579364,0.579743,0.000654,0.001227,0.011343,0.019578,True,1052
gender,B3 foret,hapmar,1052,0.596433,0.596540,0.000180,0.002366,0.048575,0.081442,True,1052
gender,B3 foret,satjob,1052,0.699982,0.705093,0.007249,0.005950,0.488605,0.698025,True,1052
gender,B3 foret,spdeg*,1052,0.671553,0.674270,0.004030,0.008696,0.033728,0.050224,True,1052
gender,B3 foret,spjew,1052,0.454368,0.454604,0.000519,0.001503,0.000000,0.000000,True,1052
gender,B3 foret,spfund,1052,0.482665,0.482553,-0.000232,0.000036,0.003802,0.007878,True,1052
gender,B3 foret,unemp,1052,0.479833,0.480151,0.000663,0.000492,0.334223,0.696540,True,1052
gender,B3 foret,union1,1052,0.165716,0.165799,0.000502,0.002387,0.000000,0.000000,True,1052
gender,B3 foret,spkath/y,1052,0.304904,0.304680,-0.000734,-0.000753,0.000000,0.000000,True,1052
gender,B3 foret,colath,1052,0.377376,0.377253,-0.000329,-0.000294,0.011343,0.030057,True,1052
gender,B3 foret,spkrac/y,1052,0.491635,0.494179,0.005148,0.003743,0.337642,0.686773,True,1052
gender,B3 foret,colrac,1052,0.416752,0.422216,0.012942,0.010510,0.018638,0.044722,True,1052
gender,B3 foret,librac/y,1052,0.486717,0.488313,0.003269,0.002401,0.315818,0.648874,True,1052
gender,B3 foret,spkcom/y,1052,0.427753,0.428120,0.000858,0.000691,0.042843,0.100158,True,1052
gender,B3 foret,colcom/y,1052,0.430113,0.431693,0.003659,0.002944,0.027933,0.064942,True,1052
gender,B3 foret,libcom/y,1052,0.383139,0.382853,-0.000747,-0.000655,0.009478,0.024738,True,1052
gender,B3 foret,spkhomo/y,1052,0.116065,0.116049,-0.000138,-0.000251,0.000000,0.000000,True,1052
gender,B3 foret,colhomo,1052,0.124376,0.124343,-0.000267,-0.000505,0.000000,0.000000,True,1052
gender,B3 foret,libhomo/y,1052,0.234535,0.235132,0.002540,0.003194,0.000000,0.000000,True,1052
gender,B3 foret,cappun,1052,0.469480,0.470839,0.002886,0.002177,0.364479,0.776345,True,1052
gender,B3 foret,polhitok/y,1052,0.437061,0.451229,0.031399,0.024828,0.152381,0.348650,True,1052
gender,B3 foret,polabuse/y,1052,0.115483,0.116049,0.004874,0.010504,0.000000,0.000000,True,1052
gender,B3 foret,polattak/y,1052,0.443332,0.443163,-0.000382,-0.000302,0.027843,0.062803,True,1052
gender,B3 foret,grass,1052,0.366281,0.366647,0.000998,0.000900,0.022584,0.061658,True,1052
gender,B3 foret,gunlaw,1052,0.433720,0.437221,0.008008,0.006347,0.182069,0.419784,True,1052
gender,B3 foret,owngun,1052,0.406987,0.407266,0.000684,0.000577,0.076379,0.187670,True,1052
gender,B3 foret,hunt1,1052,0.200325,0.203762,0.016866,0.070575,0.000000,0.000000,True,1052
gender,B3 foret,class,1052,0.651189,0.656158,0.007573,0.007596,0.569785,0.874993,True,1052
gender,B3 foret,satfin,1052,0.652706,0.658697,0.009096,0.009434,0.525732,0.805466,True,1052
gender,B3 foret,finalter,1052,0.656386,0.659927,0.005367,0.005581,0.522675,0.796293,True,1052
gender,B3 foret,finrela,1052,0.715475,0.718564,0.004299,0.006677,0.478647,0.668992,True,1052
gender,B3 foret,racdif1,1052,0.495136,0.498954,0.007653,0.005530,0.487535,0.984649,True,1052
gender,B3 foret,racdif2,1052,0.123810,0.124343,0.004282,0.008749,0.000000,0.000000,True,1052
gender,B3 foret,racdif3,1052,0.497362,0.500215,0.005704,0.004116,0.493307,0.991846,True,1052
gender,B3 foret,racdif4,1052,0.408367,0.411327,0.007194,0.005959,0.191433,0.468777,True,1052
gender,B3 foret,wlthwhts,1052,0.604128,0.604490,0.000599,0.000534,0.083208,0.137733,True,1052
gender,B3 foret,wlthblks,1052,0.656737,0.656827,0.000137,0.000422,0.330349,0.503016,True,1052
gender,B3 foret,wlthhsps,1052,0.670387,0.671318,0.001387,0.000105,0.485709,0.724520,True,1052
gender,B3 foret,racwork,1052,0.724181,0.730374,0.008480,0.006377,0.443299,0.612138,True,1052
gender,B3 foret,letin1a,1052,0.747256,0.747629,0.000499,0.000528,0.489162,0.654611,True,1052
gender,B3 foret,getahead,1052,0.563544,0.563099,-0.000790,-0.000929,0.460223,0.816658,True,1052
gender,B3 foret,aged,1052,0.529694,0.529924,0.000434,0.001589,0.018865,0.035615,True,1052
gender,B3 foret,parsol,1052,0.779059,0.779638,0.000742,0.001475,0.584383,0.750114,True,1052
gender,B3 foret,kidssol,1052,0.800217,0.800368,0.000188,0.000125,0.597526,0.746705,True,1052
gender,B3 foret,spanking,1052,0.733463,0.740104,0.008974,0.010023,0.610821,0.832790,True,1052
gender,B3 foret,divlaw,1052,0.612129,0.614343,0.003604,0.005201,0.397600,0.649536,True,1052
gender,B3 foret,sexeduc,1052,0.255486,0.255509,0.000091,0.000121,0.000000,0.000000,True,1052
gender,B3 foret,pillok,1052,0.708613,0.712025,0.004793,0.004222,0.554182,0.782067,True,1052
gender,B3 foret,xmarsex,1052,0.615150,0.616051,0.001462,0.004355,0.285129,0.463511,True,1052
gender,B3 foret,homosex,1052,0.589179,0.590741,0.002644,0.004312,0.325134,0.551842,True,1052
gender,B3 foret,marhomo,1052,0.665420,0.667291,0.002804,0.001901,0.281590,0.423176,True,1052
gender,B3 foret,discaff,1052,0.591325,0.593974,0.004459,0.003058,0.447114,0.756123,True,1052
gender,B3 foret,abdefect,1052,0.286690,0.286419,-0.000945,-0.001021,0.013212,0.046083,True,1052
gender,B3 foret,abnomore,1052,0.455231,0.455319,0.000193,0.000152,0.377763,0.829827,True,1052
gender,B3 foret,abhlth,1052,0.132636,0.132546,-0.000678,-0.001290,0.000000,0.000000,True,1052
gender,B3 foret,abpoor,1052,0.444363,0.444444,0.000180,0.000145,0.360719,0.811765,True,1052
gender,B3 foret,abrape,1052,0.205227,0.205236,0.000047,0.000052,0.000000,0.000000,True,1052
gender,B3 foret,absingle,1052,0.463787,0.464001,0.000461,0.000354,0.397087,0.856184,True,1052
gender,B3 foret,abany,1052,0.474661,0.474860,0.000419,0.000316,0.414002,0.872206,True,1052
gender,B3 foret,letdie1,1052,0.366936,0.366647,-0.000789,-0.000714,0.057265,0.156062,True,1052
gender,B3 foret,suicide1,1052,0.358917,0.358659,-0.000720,-0.000664,0.051902,0.144607,True,1052
gender,B3 foret,suicide2,1052,0.380315,0.380069,-0.000648,-0.000573,0.037265,0.097986,True,1052
gender,B3 foret,suicide3,1052,0.378549,0.378195,-0.000936,-0.000825,0.013235,0.034964,True,1052
gender,B3 foret,suicide4,1052,0.469783,0.469433,-0.000745,-0.000560,0.258385,0.550009,True,1052
gender,B3 foret,pornlaw,1052,0.453302,0.461529,0.017824,0.025176,0.040341,0.088995,True,1052
gender,B3 foret,fair,1052,0.656415,0.659803,0.005134,0.004648,0.552363,0.841485,True,1052
gender,B3 foret,helpful,1052,0.660155,0.663232,0.004640,0.004193,0.571308,0.865414,True,1052
gender,B3 foret,trust,1052,0.604057,0.606419,0.003895,0.005550,0.179445,0.297067,True,1052
gender,B3 foret,tax,1052,0.499857,0.501726,0.003724,0.002372,0.284003,0.568168,True,1052
gender,B3 foret,vote16,1052,0.465518,0.469198,0.007843,0.006455,0.234971,0.504752,True,1052
gender,B3 foret,pres16,1052,0.693507,0.696854,0.004802,0.004737,0.652013,0.940167,True,1052
gender,B3 foret,if16who,1052,0.608185,0.609680,0.002452,0.001859,0.537208,0.883297,True,1052
gender,B3 foret,news,1052,0.749350,0.750846,0.001992,0.001751,0.263250,0.351305,True,1052
gender,B3 foret,jew,1052,0.465806,0.466076,0.000580,0.001240,0.000000,0.000000,True,1052
gender,B3 foret,relig16*,1052,0.758699,0.758499,-0.000264,-0.000441,0.642124,0.846349,True,1052
gender,B3 foret,jew16*,1052,0.425821,0.426188,0.000862,0.001807,0.000000,0.000000,True,1052
gender,B3 foret,attend,1052,0.735162,0.736040,0.001193,0.000738,0.017028,0.023162,True,1052
gender,B3 foret,pray,1052,0.790098,0.791282,0.001495,0.001182,0.467079,0.591165,True,1052
gender,B3 foret,postlife,1052,0.419545,0.422967,0.008089,0.006566,0.093529,0.222929,True,1052
gender,B3 foret,bible,1052,0.645603,0.645664,0.000096,-0.000046,0.567307,0.878726,True,1052
gender,B3 foret,reborn,1052,0.660383,0.659768,-0.000932,-0.000853,0.604322,0.915108,True,1052
gender,B3 foret,savesoul,1052,0.435539,0.435175,-0.000836,-0.000667,0.191907,0.440621,True,1052
gender,B3 foret,granborn,1052,0.614984,0.614855,-0.000210,0.000296,0.130711,0.212544,True,1052
gender,B3 foret,uscitzn*,1052,0.009478,0.009470,-0.000909,-0.015091,0.000000,,False,1052
gender,B3 foret,fucitzn,1052,0.018920,0.018908,-0.000611,-0.008046,0.000000,,False,1052
