perimetre,seuil,partition,tercile,condition,cellules_minoritaires,raretes_osees,rappel,precision,f1,plancher_item,exces_item,plancher_segment,exces_segment,plancher_humains vague 2,exces_humains vague 2,rappel_ic_bas,rappel_ic_haut,exces_segment_ic_bas,exces_segment_ic_haut,exces_segment_p
150,0.200000,P_B division de recensement,ensemble,agents enquete,2414,2116,0.259321,0.295841,0.276380,0.123149,0.136171,0.162136,0.096260,0.582436,-0.323115,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,agents enquete,843,790,0.202847,0.216456,0.209430,0.069731,0.133116,0.100050,0.106341,0.487544,-0.284698,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,agents enquete,889,830,0.301462,0.322892,0.311809,0.134596,0.166867,0.176397,0.123729,0.616423,-0.314961,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,agents enquete,682,496,0.274194,0.377016,0.317487,0.174258,0.099936,0.220997,0.047336,0.655425,-0.381232,,,,,
150,0.200000,P_C partition aleatoire,ensemble,agents enquete,2414,2116,0.259321,0.295841,0.276380,0.123149,0.136171,0.162136,0.096260,0.582436,-0.323115,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,agents demographiques (v6),810,387,0.151852,0.317829,0.205514,0.069969,0.081883,0.097743,0.059340,0.504938,-0.353086,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,agents demographiques (v6),818,611,0.183374,0.245499,0.209937,0.132117,0.051258,0.176323,0.009723,0.577017,-0.393643,,,,,
150,0.200000,P_B division de recensement,T3 deductible,agents demographiques (v6),786,463,0.183206,0.311015,0.230584,0.168622,0.014584,0.212909,-0.038623,0.667939,-0.484733,,,,,
150,0.200000,P_B division de recensement,ensemble,agents demographiques (v6),2414,1461,0.172742,0.285421,0.215226,0.123149,0.049593,0.162136,0.010439,0.582436,-0.409693,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,agents demographiques (v6),843,368,0.148280,0.339674,0.206441,0.069731,0.078549,0.100050,0.053079,0.487544,-0.339265,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,agents demographiques (v6),889,636,0.181102,0.253145,0.211148,0.134596,0.046507,0.176397,0.006453,0.616423,-0.435321,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,agents demographiques (v6),682,457,0.192082,0.286652,0.230026,0.174258,0.017824,0.220997,-0.037664,0.655425,-0.463343,,,,,
150,0.200000,P_C partition aleatoire,ensemble,agents demographiques (v6),2414,1461,0.172742,0.285421,0.215226,0.123149,0.049593,0.162136,0.010439,0.582436,-0.409693,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,agents v7,810,469,0.064198,0.110874,0.081314,0.069969,-0.005771,0.097743,-0.037434,0.504938,-0.440741,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,agents v7,818,529,0.151589,0.234405,0.184113,0.132117,0.019473,0.176323,-0.021740,0.577017,-0.425428,,,,,
150,0.200000,P_B division de recensement,T3 deductible,agents v7,786,459,0.148855,0.254902,0.187952,0.168622,-0.019767,0.212909,-0.068623,0.667939,-0.519084,,,,,
150,0.200000,P_B division de recensement,ensemble,agents v7,2414,1457,0.121375,0.201098,0.151382,0.123149,-0.001774,0.162136,-0.042266,0.582436,-0.461060,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,agents v7,843,450,0.074733,0.140000,0.097448,0.069731,0.005002,0.100050,-0.026815,0.487544,-0.412811,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,agents v7,889,575,0.118110,0.182609,0.143443,0.134596,-0.016485,0.176397,-0.055338,0.616423,-0.498313,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,agents v7,682,432,0.183284,0.289352,0.224417,0.174258,0.009026,0.220997,-0.044330,0.655425,-0.472141,,,,,
150,0.200000,P_C partition aleatoire,ensemble,agents v7,2414,1457,0.121375,0.201098,0.151382,0.123149,-0.001774,0.162136,-0.042266,0.582436,-0.461060,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,agents v8,810,868,0.148148,0.138249,0.143027,0.069969,0.078180,0.097743,0.034095,0.504938,-0.356790,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,agents v8,818,891,0.229829,0.210999,0.220012,0.132117,0.097712,0.176323,0.042555,0.577017,-0.347188,,,,,
150,0.200000,P_B division de recensement,T3 deductible,agents v8,786,675,0.212468,0.247407,0.228611,0.168622,0.043847,0.212909,-0.005766,0.667939,-0.455471,,,,,
150,0.200000,P_B division de recensement,ensemble,agents v8,2414,2434,0.196769,0.195152,0.195957,0.123149,0.073619,0.162136,0.023965,0.582436,-0.385667,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,agents v8,843,801,0.128114,0.134831,0.131387,0.069731,0.058383,0.100050,0.018458,0.487544,-0.359431,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,agents v8,889,1010,0.244094,0.214851,0.228541,0.134596,0.109499,0.176397,0.056894,0.616423,-0.372328,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,agents v8,682,623,0.219941,0.240770,0.229885,0.174258,0.045683,0.220997,-0.012664,0.655425,-0.435484,,,,,
150,0.200000,P_C partition aleatoire,ensemble,agents v8,2414,2434,0.196769,0.195152,0.195957,0.123149,0.073619,0.162136,0.023965,0.582436,-0.385667,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,C2,810,1035,0.146914,0.114976,0.128997,0.069969,0.076945,0.097743,0.039705,0.504938,-0.358025,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,C2,818,797,0.194377,0.199498,0.196904,0.132117,0.062260,0.176323,0.022035,0.577017,-0.382641,,,,,
150,0.200000,P_B division de recensement,T3 deductible,C2,786,924,0.272265,0.231602,0.250292,0.168622,0.103643,0.212909,0.055663,0.667939,-0.395674,,,,,
150,0.200000,P_B division de recensement,ensemble,C2,2414,2756,0.203811,0.178520,0.190329,0.123149,0.080662,0.162136,0.038890,0.582436,-0.378625,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,C2,843,939,0.125741,0.112886,0.118967,0.069731,0.056011,0.100050,0.018458,0.487544,-0.361803,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,C2,889,965,0.228346,0.210363,0.218986,0.134596,0.093751,0.176397,0.051850,0.616423,-0.388076,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,C2,682,852,0.268328,0.214789,0.238592,0.174258,0.094070,0.220997,0.047336,0.655425,-0.387097,,,,,
150,0.200000,P_C partition aleatoire,ensemble,C2,2414,2756,0.203811,0.178520,0.190329,0.123149,0.080662,0.162136,0.038890,0.582436,-0.378625,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,C3,810,1298,0.241975,0.151002,0.185958,0.069969,0.172007,0.097743,0.151907,0.504938,-0.262963,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,C3,818,915,0.316626,0.283060,0.298904,0.132117,0.184509,0.176323,0.143786,0.577017,-0.260391,,,,,
150,0.200000,P_B division de recensement,T3 deductible,C3,786,707,0.274809,0.305516,0.289350,0.168622,0.106187,0.212909,0.065663,0.667939,-0.393130,,,,,
150,0.200000,P_B division de recensement,ensemble,C3,2414,2920,0.277962,0.229795,0.251594,0.123149,0.154813,0.162136,0.120980,0.582436,-0.304474,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,C3,843,1302,0.232503,0.150538,0.182751,0.069731,0.162772,0.100050,0.136967,0.487544,-0.255042,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,C3,889,971,0.319460,0.292482,0.305376,0.134596,0.184864,0.176397,0.156516,0.616423,-0.296963,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,C3,682,647,0.280059,0.295209,0.287434,0.174258,0.105801,0.220997,0.054003,0.655425,-0.375367,,,,,
150,0.200000,P_C partition aleatoire,ensemble,C3,2414,2920,0.277962,0.229795,0.251594,0.123149,0.154813,0.162136,0.120980,0.582436,-0.304474,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,PMM k=5,810,649,0.223457,0.278891,0.248115,0.069969,0.153488,0.097743,0.128064,0.504938,-0.281481,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,PMM k=5,818,755,0.337408,0.365563,0.350922,0.132117,0.205292,0.176323,0.158834,0.577017,-0.239609,,,,,
150,0.200000,P_B division de recensement,T3 deductible,PMM k=5,786,802,0.444020,0.435162,0.439547,0.168622,0.275399,0.212909,0.224234,0.667939,-0.223919,,,,,
150,0.200000,P_B division de recensement,ensemble,PMM k=5,2414,2206,0.333886,0.365367,0.348918,0.123149,0.210736,0.162136,0.169954,0.582436,-0.248550,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,PMM k=5,843,677,0.226572,0.282127,0.251316,0.069731,0.156841,0.100050,0.124983,0.487544,-0.260973,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,PMM k=5,889,830,0.352081,0.377108,0.364165,0.134596,0.217485,0.176397,0.175432,0.616423,-0.264342,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,PMM k=5,682,699,0.442815,0.432046,0.437364,0.174258,0.268557,0.220997,0.219003,0.655425,-0.212610,,,,,
150,0.200000,P_C partition aleatoire,ensemble,PMM k=5,2414,2206,0.333886,0.365367,0.348918,0.123149,0.210736,0.162136,0.169954,0.582436,-0.248550,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,PMM k=10,810,627,0.223457,0.288676,0.251914,0.069969,0.153488,0.097743,0.129466,0.504938,-0.281481,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,PMM k=10,818,761,0.320293,0.344284,0.331856,0.132117,0.188177,0.176323,0.142418,0.577017,-0.256724,,,,,
150,0.200000,P_B division de recensement,T3 deductible,PMM k=10,786,848,0.442748,0.410377,0.425949,0.168622,0.274126,0.212909,0.215663,0.667939,-0.225191,,,,,
150,0.200000,P_B division de recensement,ensemble,PMM k=10,2414,2236,0.327672,0.353757,0.340215,0.123149,0.204523,0.162136,0.162025,0.582436,-0.254764,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,PMM k=10,843,665,0.233689,0.296241,0.261273,0.069731,0.163958,0.100050,0.136967,0.487544,-0.253855,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,PMM k=10,889,831,0.334083,0.357401,0.345349,0.134596,0.199488,0.176397,0.153994,0.616423,-0.282340,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,PMM k=10,682,740,0.435484,0.401351,0.417722,0.174258,0.261226,0.220997,0.204003,0.655425,-0.219941,,,,,
150,0.200000,P_C partition aleatoire,ensemble,PMM k=10,2414,2236,0.327672,0.353757,0.340215,0.123149,0.204523,0.162136,0.162025,0.582436,-0.254764,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,IM m=10 mode des m,810,313,0.119753,0.309904,0.172752,0.069969,0.049784,0.097743,0.020069,0.504938,-0.385185,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,IM m=10 mode des m,818,518,0.246944,0.389961,0.302395,0.132117,0.114827,0.176323,0.078123,0.577017,-0.330073,,,,,
150,0.200000,P_B division de recensement,T3 deductible,IM m=10 mode des m,786,617,0.357506,0.455429,0.400570,0.168622,0.188885,0.212909,0.138520,0.667939,-0.310433,,,,,
150,0.200000,P_B division de recensement,ensemble,IM m=10 mode des m,2414,1448,0.240265,0.400552,0.300363,0.123149,0.117116,0.162136,0.078536,0.582436,-0.342171,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,IM m=10 mode des m,843,330,0.137604,0.351515,0.197783,0.069731,0.067873,0.100050,0.038432,0.487544,-0.349941,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,IM m=10 mode des m,889,575,0.250844,0.387826,0.304645,0.134596,0.116248,0.176397,0.075810,0.616423,-0.365579,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,IM m=10 mode des m,682,543,0.353372,0.443831,0.393469,0.174258,0.179114,0.220997,0.132336,0.655425,-0.302053,,,,,
150,0.200000,P_C partition aleatoire,ensemble,IM m=10 mode des m,2414,1448,0.240265,0.400552,0.300363,0.123149,0.117116,0.162136,0.078536,0.582436,-0.342171,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,B2 argmax,810,73,0.035802,0.397260,0.065685,0.069969,-0.034166,0.097743,-0.061277,0.504938,-0.469136,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,B2 argmax,818,169,0.101467,0.491124,0.168186,0.132117,-0.030650,0.176323,-0.079196,0.577017,-0.475550,,,,,
150,0.200000,P_B division de recensement,T3 deductible,B2 argmax,786,231,0.165394,0.562771,0.255654,0.168622,-0.003227,0.212909,-0.060051,0.667939,-0.502545,,,,,
150,0.200000,P_B division de recensement,ensemble,B2 argmax,2414,473,0.100249,0.511628,0.167648,0.123149,-0.022901,0.162136,-0.066986,0.582436,-0.482187,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,B2 argmax,843,58,0.032028,0.465517,0.059933,0.069731,-0.037702,0.100050,-0.066761,0.487544,-0.455516,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,B2 argmax,889,211,0.131609,0.554502,0.212727,0.134596,-0.002987,0.176397,-0.051555,0.616423,-0.484814,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,B2 argmax,682,204,0.143695,0.480392,0.221219,0.174258,-0.030563,0.220997,-0.087664,0.655425,-0.511730,,,,,
150,0.200000,P_C partition aleatoire,ensemble,B2 argmax,2414,473,0.100249,0.511628,0.167648,0.123149,-0.022901,0.162136,-0.066986,0.582436,-0.482187,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,B1 argmax,810,168,0.041975,0.202381,0.069530,0.069969,-0.027993,0.097743,-0.055667,0.504938,-0.462963,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,B1 argmax,818,337,0.121027,0.293769,0.171429,0.132117,-0.011090,0.176323,-0.058676,0.577017,-0.455990,,,,,
150,0.200000,P_B division de recensement,T3 deductible,B1 argmax,786,553,0.234097,0.332731,0.274832,0.168622,0.065475,0.212909,0.017091,0.667939,-0.433842,,,,,
150,0.200000,P_B division de recensement,ensemble,B1 argmax,2414,1058,0.131317,0.299622,0.182604,0.123149,0.008168,0.162136,-0.032938,0.582436,-0.451118,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,B1 argmax,843,240,0.060498,0.212500,0.094183,0.069731,-0.009233,0.100050,-0.036136,0.487544,-0.427046,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,B1 argmax,889,401,0.131609,0.291771,0.181395,0.134596,-0.002987,0.176397,-0.050294,0.616423,-0.484814,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,B1 argmax,682,417,0.218475,0.357314,0.271156,0.174258,0.044217,0.220997,-0.005997,0.655425,-0.436950,,,,,
150,0.200000,P_C partition aleatoire,ensemble,B1 argmax,2414,1058,0.131317,0.299622,0.182604,0.123149,0.008168,0.162136,-0.032938,0.582436,-0.451118,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,B3 foret,810,45,0.018519,0.333333,0.035088,0.069969,-0.051450,0.097743,-0.079510,0.504938,-0.486420,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,B3 foret,818,109,0.048900,0.366972,0.086300,0.132117,-0.083217,0.176323,-0.128444,0.577017,-0.528117,,,,,
150,0.200000,P_B division de recensement,T3 deductible,B3 foret,786,170,0.096692,0.447059,0.158996,0.168622,-0.071930,0.212909,-0.124337,0.667939,-0.571247,,,,,
150,0.200000,P_B division de recensement,ensemble,B3 foret,2414,324,0.054267,0.404321,0.095690,0.123149,-0.068883,0.162136,-0.110830,0.582436,-0.528169,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,B3 foret,843,40,0.015421,0.325000,0.029445,0.069731,-0.054310,0.100050,-0.084072,0.487544,-0.472123,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,B3 foret,889,132,0.064117,0.431818,0.111655,0.134596,-0.070479,0.176397,-0.118389,0.616423,-0.552306,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,B3 foret,682,152,0.089443,0.401316,0.146283,0.174258,-0.084815,0.220997,-0.134330,0.655425,-0.565982,,,,,
150,0.200000,P_C partition aleatoire,ensemble,B3 foret,2414,324,0.054267,0.404321,0.095690,0.123149,-0.068883,0.162136,-0.110830,0.582436,-0.528169,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,B0 tirage,810,834,0.083951,0.081535,0.082725,0.069969,0.013982,0.097743,-0.019201,0.504938,-0.420988,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,B0 tirage,818,840,0.108802,0.105952,0.107358,0.132117,-0.023315,0.176323,-0.065516,0.577017,-0.468215,,,,,
150,0.200000,P_B division de recensement,T3 deductible,B0 tirage,786,807,0.152672,0.148699,0.150659,0.168622,-0.015950,0.212909,-0.058623,0.667939,-0.515267,,,,,
150,0.200000,P_B division de recensement,ensemble,B0 tirage,2414,2481,0.114747,0.111649,0.113177,0.123149,-0.008402,0.162136,-0.047863,0.582436,-0.467688,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,B0 tirage,843,817,0.069988,0.072215,0.071084,0.069731,0.000257,0.100050,-0.033473,0.487544,-0.417556,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,B0 tirage,889,902,0.131609,0.129712,0.130653,0.134596,-0.002987,0.176397,-0.047772,0.616423,-0.484814,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,B0 tirage,682,762,0.148094,0.132546,0.139889,0.174258,-0.026164,0.220997,-0.065997,0.655425,-0.507331,,,,,
150,0.200000,P_C partition aleatoire,ensemble,B0 tirage,2414,2481,0.114747,0.111649,0.113177,0.123149,-0.008402,0.162136,-0.047863,0.582436,-0.467688,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,B0 mode,810,0,0.000000,,0.000000,0.069969,-0.069969,0.097743,-0.097743,0.504938,-0.504938,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,B0 mode,818,0,0.000000,,0.000000,0.132117,-0.132117,0.176323,-0.176323,0.577017,-0.577017,,,,,
150,0.200000,P_B division de recensement,T3 deductible,B0 mode,786,0,0.000000,,0.000000,0.168622,-0.168622,0.212909,-0.212909,0.667939,-0.667939,,,,,
150,0.200000,P_B division de recensement,ensemble,B0 mode,2414,0,0.000000,,0.000000,0.123149,-0.123149,0.162136,-0.162136,0.582436,-0.582436,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,B0 mode,843,0,0.000000,,0.000000,0.069731,-0.069731,0.100050,-0.100050,0.487544,-0.487544,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,B0 mode,889,0,0.000000,,0.000000,0.134596,-0.134596,0.176397,-0.176397,0.616423,-0.616423,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,B0 mode,682,0,0.000000,,0.000000,0.174258,-0.174258,0.220997,-0.220997,0.655425,-0.655425,,,,,
150,0.200000,P_C partition aleatoire,ensemble,B0 mode,2414,0,0.000000,,0.000000,0.123149,-0.123149,0.162136,-0.162136,0.582436,-0.582436,,,,,
