global_A,global_B,global_C,camp_A,camp_B,camp_C,polarisation,marginale1,marginale2,marginale3,source,camp,taux,tirage,mode
-0.08508287292817707,0.047719508561953936,0.048755647607077846,-0.1235412121300864,0.06888500190272535,0.08925705488941463,0.5105784037152074,30.228136882129274,54.08745247148289,36.12167300380228,agents v8,gauche,0.1,6,concentre
-0.08708649193215412,0.04677417397981656,0.04626408291053251,-0.11826402513682166,0.06605833642220865,0.08291664717278575,0.5164366484056592,29.182509505703425,54.94296577946768,35.361216730038024,agents v8,gauche,0.1,7,concentre
-0.0873757504589584,0.04706887589835963,0.04626193980190961,-0.11849646776558398,0.06855837897413396,0.08290821091860233,0.516953977532798,29.087452471482887,54.657794676806084,34.50570342205323,agents v8,gauche,0.1,8,concentre
-0.08516750616578683,0.04639083992291708,0.045430928561065884,-0.11950274223034729,0.06703455199707646,0.08086698512351138,0.5189714927836042,29.65779467680608,55.13307984790875,34.4106463878327,agents v8,gauche,0.1,9,concentre
-0.09308535557013031,0.0498193706325233,0.0762501533227177,-0.16315818351409195,0.09028386781057304,0.15915900639813801,0.592697452595191,25.285171102661597,56.55893536121673,31.653992395437264,agents v8,gauche,0.2,0,concentre
-0.09354218482651555,0.04936549741283401,0.0760998748863676,-0.1603588967248829,0.08699245196223324,0.15875216383608423,0.5911221760046702,25.570342205323193,56.1787072243346,32.50950570342205,agents v8,gauche,0.2,1,concentre
-0.0979776461318469,0.05059085538799614,0.07511256150237422,-0.16797044763146474,0.09372781904460503,0.15613691210390274,0.5843557109018636,25.0,56.27376425855514,32.79467680608365,agents v8,gauche,0.2,2,concentre
-0.09892746095888028,0.0505647435494883,0.07609341402937392,-0.16689064032252188,0.09359254313489593,0.15871804309430287,0.5891282200597212,25.285171102661597,56.1787072243346,32.60456273764258,agents v8,gauche,0.2,3,concentre
-0.09724026636061212,0.04993511698960963,0.07567119021088378,-0.1580022246129721,0.09065933435527376,0.15751465341476675,0.5911508725874541,26.520912547528518,55.98859315589354,32.50950570342205,agents v8,gauche,0.2,4,concentre
-0.09881615882185424,0.050020445704104285,0.07461230942991628,-0.1698248507556337,0.09403256523079792,0.15494582827412723,0.5855546521002013,25.76045627376426,56.27376425855514,32.88973384030418,agents v8,gauche,0.2,5,concentre
-0.10063374886830578,0.05087801905042422,0.07472633949334243,-0.17726647983863764,0.09455765141304659,0.15529727544589647,0.5851609634816313,25.665399239543724,56.749049429657795,32.414448669201526,agents v8,gauche,0.2,6,concentre
-0.09860270144387506,0.049491683302508735,0.07563494184374314,-0.16613488034807833,0.09098934036568859,0.15758413889928258,0.5929536195560905,25.665399239543724,57.129277566539926,31.653992395437264,agents v8,gauche,0.2,7,concentre
-0.09341152323706214,0.04992400800652347,0.07427185092734073,-0.16163685696882435,0.0915408285479111,0.15420942971830617,0.59194496756202,26.330798479087452,56.1787072243346,32.60456273764258,agents v8,gauche,0.2,8,concentre
-0.1015837354271314,0.05153823293066137,0.07533175987875226,-0.1678784114573818,0.09835441128312603,0.15676721767417734,0.5851074060881779,26.61596958174905,55.79847908745247,31.749049429657795,agents v8,gauche,0.2,9,concentre
-0.09739189512222723,0.048856384590318463,0.10197395684942209,-0.21996500038043076,0.10918583992015973,0.22493389847070705,0.654227808853821,21.577946768060837,58.174904942965775,28.707224334600763,agents v8,gauche,0.3,0,concentre
-0.09737376777786133,0.04947947768236918,0.10364671196718364,-0.22280494843291243,0.11172263560323323,0.22931507664561468,0.6519491617177539,21.958174904942965,58.840304182509506,28.80228136882129,agents v8,gauche,0.3,1,concentre
-0.08908267458229546,0.04669402315991951,0.10359865584090222,-0.17874162022453777,0.09990963303385235,0.22918769660945465,0.6622775502069255,22.14828897338403,58.36501901140685,28.99239543726236,agents v8,gauche,0.3,2,concentre
-0.09093690248565978,0.04622660268081785,0.10396487568847493,-0.18641308771263454,0.0948689774200012,0.22994461997590224,0.6621785005599229,21.863117870722434,58.36501901140685,28.80228136882129,agents v8,gauche,0.3,3,concentre
-0.09058781653615378,0.047556569704048535,0.10329844585035197,-0.18126272912423624,0.09992770584949585,0.22809032824053962,0.6610200647662079,22.14828897338403,58.26996197718631,29.087452471482887,agents v8,gauche,0.3,4,concentre
-0.0959230047775812,0.049097774024831536,0.10176934287391357,-0.20473007712082247,0.10876457471895482,0.22450633071132892,0.6546765700360246,20.817490494296578,58.36501901140685,29.372623574144484,agents v8,gauche,0.3,5,concentre
-0.09058118268644577,0.047574964171111525,0.10362782912714359,-0.1809296781883195,0.10225386200868777,0.22939010326530868,0.6589470225094414,22.14828897338403,57.88973384030418,28.612167300380225,agents v8,gauche,0.3,6,concentre
-0.09367904304035124,0.04742281940951276,0.1023944592639836,-0.20109209282789042,0.10315971226808102,0.22611046777425586,0.6607450542984084,21.19771863117871,58.460076045627375,29.467680608365022,agents v8,gauche,0.3,7,concentre
