condition,item,classe_norc,seuil,n,masse_humaine,masse_predite,cellules_minoritaires,minorites_justes,cellules_predites_minoritaires,rappel_item,perimetre
B3 foret,discaffw,non teste,0.200000,150,0.306667,0.046667,46,3,7,0.065217,150
B3 foret,discaffm,non teste,0.200000,150,0.080000,0.006667,12,0,1,0.000000,150
B3 foret,fehire,non teste,0.200000,150,0.406667,0.086667,61,4,13,0.065574,150
B3 foret,fechld,temoin,0.200000,150,0.173333,0.000000,26,0,0,0.000000,150
B3 foret,fepresch,investiguer,0.200000,150,0.053333,0.000000,8,0,0,0.000000,150
B3 foret,fefam,investiguer,0.200000,150,0.086667,0.026667,13,1,4,0.076923,150
B3 foret,fepol,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,mobile16,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,incom16,temoin,0.200000,150,0.226667,0.000000,34,0,0,0.000000,150
B3 foret,dwelown16,non teste,0.200000,150,0.040000,0.000000,6,0,0,0.000000,150
B3 foret,divorced,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,posslq/y,temoin,0.200000,150,0.233333,0.006667,35,0,1,0.000000,150
B3 foret,wrkstat,temoin,0.200000,150,0.593333,0.260000,89,18,39,0.202247,150
B3 foret,evwork,temoin,0.200000,150,0.106667,0.000000,16,0,0,0.000000,150
B3 foret,wrkgovt1,non teste,0.200000,150,0.160000,0.000000,24,0,0,0.000000,150
B3 foret,wrkgovt2,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,partfull,non teste,0.200000,150,0.180000,0.006667,27,1,1,0.037037,150
B3 foret,wksub1,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,wksup1,non teste,0.200000,150,0.180000,0.053333,27,2,8,0.074074,150
B3 foret,conarmy,investiguer,0.200000,150,0.066667,0.000000,10,0,0,0.000000,150
B3 foret,conbus,temoin,0.200000,150,0.153333,0.000000,23,0,0,0.000000,150
B3 foret,conclerg,temoin,0.200000,150,0.120000,0.000000,18,0,0,0.000000,150
B3 foret,coneduc,sensible,0.200000,150,0.173333,0.013333,26,0,2,0.000000,150
B3 foret,confed,temoin,0.200000,150,0.153333,0.006667,23,1,1,0.043478,150
B3 foret,confinan,temoin,0.200000,150,0.140000,0.000000,21,0,0,0.000000,150
B3 foret,conjudge,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,conlabor,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,conlegis,sensible,0.200000,150,0.093333,0.000000,14,0,0,0.000000,150
B3 foret,conmedic,sensible,0.200000,150,0.086667,0.000000,13,0,0,0.000000,150
B3 foret,conpress,temoin,0.200000,150,0.106667,0.000000,16,0,0,0.000000,150
B3 foret,consci,temoin,0.200000,150,0.086667,0.006667,13,0,1,0.000000,150
B3 foret,contv,temoin,0.200000,150,0.066667,0.000000,10,0,0,0.000000,150
B3 foret,joblose,non teste,0.200000,150,0.213333,0.000000,32,0,0,0.000000,150
B3 foret,jobfind,temoin,0.200000,150,0.066667,0.000000,10,0,0,0.000000,150
B3 foret,happy,temoin,0.200000,150,0.180000,0.000000,27,0,0,0.000000,150
B3 foret,hapmar,non teste,0.200000,150,0.346667,0.013333,52,1,2,0.019231,150
B3 foret,satjob,temoin,0.200000,150,0.266667,0.093333,40,3,14,0.075000,150
B3 foret,spdeg*,non teste,0.200000,150,0.413333,0.033333,62,1,5,0.016129,150
B3 foret,spjew,non teste,0.200000,150,0.286667,0.000000,43,0,0,0.000000,150
B3 foret,spfund,non teste,0.200000,150,0.260000,0.000000,39,0,0,0.000000,150
B3 foret,unemp,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,union1,non teste,0.200000,150,0.046667,0.000000,7,0,0,0.000000,150
B3 foret,spkath/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,colath,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,spkrac/y,sensible,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,colrac,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,librac/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,spkcom/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,colcom/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,libcom/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,spkhomo/y,non teste,0.200000,150,0.080000,0.000000,12,0,0,0.000000,150
B3 foret,colhomo,non teste,0.200000,150,0.066667,0.000000,10,0,0,0.000000,150
B3 foret,libhomo/y,non teste,0.200000,150,0.140000,0.000000,21,0,0,0.000000,150
B3 foret,cappun,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,polhitok/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,polabuse/y,sensible,0.200000,150,0.060000,0.000000,9,0,0,0.000000,150
B3 foret,polattak/y,sensible,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,grass,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,gunlaw,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,owngun,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,hunt1,non teste,0.200000,150,0.080000,0.000000,12,0,0,0.000000,150
B3 foret,class,non teste,0.200000,150,0.206667,0.113333,31,10,17,0.322581,150
B3 foret,satfin,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,finalter,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,finrela,temoin,0.200000,150,0.293333,0.153333,44,12,23,0.272727,150
B3 foret,racdif1,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,racdif2,temoin,0.200000,150,0.060000,0.000000,9,0,0,0.000000,150
B3 foret,racdif3,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,racdif4,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,wlthwhts,non teste,0.200000,150,0.166667,0.000000,25,0,0,0.000000,150
B3 foret,wlthblks,non teste,0.200000,150,0.153333,0.000000,23,0,0,0.000000,150
B3 foret,wlthhsps,non teste,0.200000,150,0.146667,0.000000,22,0,0,0.000000,150
B3 foret,racwork,temoin,0.200000,150,0.153333,0.000000,23,0,0,0.000000,150
B3 foret,letin1a,temoin,0.200000,150,0.346667,0.013333,52,2,2,0.038462,150
B3 foret,getahead,non teste,0.200000,150,0.060000,0.000000,9,0,0,0.000000,150
B3 foret,aged,non teste,0.200000,150,0.073333,0.000000,11,0,0,0.000000,150
B3 foret,parsol,temoin,0.200000,150,0.253333,0.020000,38,1,3,0.026316,150
B3 foret,kidssol,non teste,0.200000,150,0.473333,0.153333,71,4,23,0.056338,150
B3 foret,spanking,temoin,0.200000,150,0.173333,0.086667,26,7,13,0.269231,150
B3 foret,divlaw,non teste,0.200000,150,0.153333,0.000000,23,0,0,0.000000,150
B3 foret,sexeduc,temoin,0.200000,150,0.146667,0.000000,22,0,0,0.000000,150
B3 foret,pillok,investiguer,0.200000,150,0.300000,0.093333,45,6,14,0.133333,150
B3 foret,xmarsex,sensible,0.200000,150,0.200000,0.026667,30,1,4,0.033333,150
B3 foret,homosex,temoin,0.200000,150,0.213333,0.000000,32,0,0,0.000000,150
B3 foret,marhomo,temoin,0.200000,150,0.506667,0.146667,76,8,22,0.105263,150
B3 foret,discaff,temoin,0.200000,150,0.100000,0.006667,15,0,1,0.000000,150
B3 foret,abdefect,temoin,0.200000,150,0.180000,0.000000,27,0,0,0.000000,150
B3 foret,abnomore,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,abhlth,temoin,0.200000,150,0.093333,0.000000,14,0,0,0.000000,150
B3 foret,abpoor,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,abrape,investiguer,0.200000,150,0.106667,0.000000,16,0,0,0.000000,150
B3 foret,absingle,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,abany,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,letdie1,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,suicide1,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,suicide2,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,suicide3,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,suicide4,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,pornlaw,temoin,0.200000,150,0.106667,0.000000,16,0,0,0.000000,150
B3 foret,fair,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,helpful,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,trust,non teste,0.200000,150,0.166667,0.006667,25,0,1,0.000000,150
B3 foret,tax,non teste,0.200000,150,0.033333,0.000000,5,0,0,0.000000,150
B3 foret,vote16,sensible,0.200000,150,0.120000,0.073333,18,7,11,0.388889,150
B3 foret,pres16,temoin,0.200000,150,0.046667,0.000000,7,0,0,0.000000,150
B3 foret,if16who,investiguer,0.200000,150,0.180000,0.073333,27,8,11,0.296296,150
B3 foret,news,investiguer,0.200000,150,0.200000,0.093333,30,5,14,0.166667,150
B3 foret,jew,non teste,0.200000,150,0.293333,0.000000,44,0,0,0.000000,150
B3 foret,relig16*,non teste,0.200000,150,0.193333,0.073333,29,4,11,0.137931,150
B3 foret,jew16*,non teste,0.200000,150,0.266667,0.000000,40,0,0,0.000000,150
B3 foret,attend,sensible,0.200000,150,0.553333,0.000000,83,0,0,0.000000,150
B3 foret,pray,investiguer,0.200000,150,0.460000,0.020000,69,1,3,0.014493,150
B3 foret,postlife,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,bible,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,reborn,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,savesoul,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,granborn,non teste,0.200000,150,0.220000,0.000000,33,0,0,0.000000,150
B3 foret,uscitzn*,non teste,0.200000,150,0.013333,0.000000,2,0,0,0.000000,150
B3 foret,fucitzn,non teste,0.200000,150,0.026667,0.000000,4,0,0,0.000000,150
B3 foret,mnthsusa,non teste,0.200000,150,0.013333,0.000000,2,0,0,0.000000,150
B3 foret,income,non teste,0.200000,150,0.526667,0.100000,79,3,15,0.037975,150
B3 foret,othlang,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,health,temoin,0.200000,150,0.206667,0.000000,31,0,0,0.000000,150
B3 foret,compuse*,temoin,0.200000,150,0.026667,0.000000,4,0,0,0.000000,150
B3 foret,webmob,non teste,0.200000,150,0.040000,0.000000,6,0,0,0.000000,150
B3 foret,xmovie,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
B3 foret,usewww*,non teste,0.200000,150,0.013333,0.000000,2,0,0,0.000000,150
B3 foret,life,temoin,0.200000,150,0.060000,0.000000,9,0,0,0.000000,150
B3 foret,richwork,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,natspac/y,mixte,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,natenvir/y,temoin,0.200000,150,0.093333,0.080000,14,9,12,0.642857,150
humains vague 2,natheal/y,mixte,0.200000,150,0.046667,0.033333,7,1,5,0.142857,150
humains vague 2,natcity/y,mixte,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,natdrug/y,temoin,0.200000,150,0.093333,0.046667,14,4,7,0.285714,150
humains vague 2,nateduc/y,temoin,0.200000,150,0.060000,0.046667,9,5,7,0.555556,150
humains vague 2,natrace/y,sensible,0.200000,150,0.193333,0.186667,29,20,28,0.689655,150
humains vague 2,natarms/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,nataid/y,temoin,0.200000,150,0.060000,0.046667,9,2,7,0.222222,150
humains vague 2,natfare/y,mixte,0.200000,150,0.066667,0.053333,10,2,8,0.200000,150
humains vague 2,natroad,sensible,0.200000,150,0.046667,0.060000,7,3,9,0.428571,150
humains vague 2,natsoc,temoin,0.200000,150,0.033333,0.026667,5,0,4,0.000000,150
humains vague 2,natmass,temoin,0.200000,150,0.066667,0.086667,10,4,13,0.400000,150
humains vague 2,natpark,temoin,0.200000,150,0.073333,0.066667,11,4,10,0.363636,150
humains vague 2,natchld,sensible,0.200000,150,0.080000,0.060000,12,5,9,0.416667,150
humains vague 2,natsci,temoin,0.200000,150,0.120000,0.086667,18,7,13,0.388889,150
humains vague 2,natenrgy,temoin,0.200000,150,0.153333,0.133333,23,14,20,0.608696,150
humains vague 2,uswary,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,prayer,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,courts,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,discaffw,non teste,0.200000,150,0.306667,0.293333,46,27,44,0.586957,150
humains vague 2,discaffm,non teste,0.200000,150,0.080000,0.086667,12,5,13,0.416667,150
humains vague 2,fehire,non teste,0.200000,150,0.406667,0.406667,61,36,61,0.590164,150
humains vague 2,fechld,temoin,0.200000,150,0.173333,0.173333,26,10,26,0.384615,150
humains vague 2,fepresch,investiguer,0.200000,150,0.053333,0.053333,8,4,8,0.500000,150
humains vague 2,fefam,investiguer,0.200000,150,0.086667,0.066667,13,8,10,0.615385,150
humains vague 2,fepol,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,mobile16,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,incom16,temoin,0.200000,150,0.226667,0.226667,34,19,34,0.558824,150
humains vague 2,dwelown16,non teste,0.200000,150,0.040000,0.020000,6,3,3,0.500000,150
humains vague 2,divorced,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,posslq/y,temoin,0.200000,150,0.233333,0.233333,35,31,35,0.885714,150
humains vague 2,wrkstat,temoin,0.200000,150,0.593333,0.606667,89,71,91,0.797753,150
humains vague 2,evwork,temoin,0.200000,150,0.106667,0.133333,16,14,20,0.875000,150
humains vague 2,wrkgovt1,non teste,0.200000,150,0.160000,0.173333,24,18,26,0.750000,150
humains vague 2,wrkgovt2,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,partfull,non teste,0.200000,150,0.180000,0.206667,27,20,31,0.740741,150
humains vague 2,wksub1,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,wksup1,non teste,0.200000,150,0.180000,0.186667,27,21,28,0.777778,150
humains vague 2,conarmy,investiguer,0.200000,150,0.066667,0.080000,10,7,12,0.700000,150
humains vague 2,conbus,temoin,0.200000,150,0.153333,0.106667,23,9,16,0.391304,150
humains vague 2,conclerg,temoin,0.200000,150,0.120000,0.113333,18,11,17,0.611111,150
humains vague 2,coneduc,sensible,0.200000,150,0.173333,0.180000,26,16,27,0.615385,150
humains vague 2,confed,temoin,0.200000,150,0.153333,0.120000,23,12,18,0.521739,150
humains vague 2,confinan,temoin,0.200000,150,0.140000,0.200000,21,15,30,0.714286,150
humains vague 2,conjudge,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,conlabor,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,conlegis,sensible,0.200000,150,0.093333,0.066667,14,7,10,0.500000,150
humains vague 2,conmedic,sensible,0.200000,150,0.086667,0.073333,13,7,11,0.538462,150
humains vague 2,conpress,temoin,0.200000,150,0.106667,0.100000,16,7,15,0.437500,150
humains vague 2,consci,temoin,0.200000,150,0.086667,0.100000,13,8,15,0.615385,150
humains vague 2,contv,temoin,0.200000,150,0.066667,0.086667,10,2,13,0.200000,150
humains vague 2,joblose,non teste,0.200000,150,0.213333,0.300000,32,17,45,0.531250,150
humains vague 2,jobfind,temoin,0.200000,150,0.066667,0.080000,10,5,12,0.500000,150
humains vague 2,happy,temoin,0.200000,150,0.180000,0.113333,27,13,17,0.481481,150
humains vague 2,hapmar,non teste,0.200000,150,0.346667,0.380000,52,41,57,0.788462,150
humains vague 2,satjob,temoin,0.200000,150,0.266667,0.293333,40,16,44,0.400000,150
humains vague 2,spdeg*,non teste,0.200000,150,0.413333,0.426667,62,45,64,0.725806,150
humains vague 2,spjew,non teste,0.200000,150,0.286667,0.246667,43,26,37,0.604651,150
humains vague 2,spfund,non teste,0.200000,150,0.260000,0.266667,39,23,40,0.589744,150
humains vague 2,unemp,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,union1,non teste,0.200000,150,0.046667,0.060000,7,5,9,0.714286,150
humains vague 2,spkath/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,colath,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,spkrac/y,sensible,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,colrac,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,librac/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,spkcom/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,colcom/y,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,libcom/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,spkhomo/y,non teste,0.200000,150,0.080000,0.106667,12,5,16,0.416667,150
humains vague 2,colhomo,non teste,0.200000,150,0.066667,0.066667,10,7,10,0.700000,150
humains vague 2,libhomo/y,non teste,0.200000,150,0.140000,0.146667,21,14,22,0.666667,150
humains vague 2,cappun,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,polhitok/y,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,polabuse/y,sensible,0.200000,150,0.060000,0.053333,9,4,8,0.444444,150
humains vague 2,polattak/y,sensible,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,grass,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,gunlaw,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,owngun,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,hunt1,non teste,0.200000,150,0.080000,0.126667,12,10,19,0.833333,150
humains vague 2,class,non teste,0.200000,150,0.206667,0.173333,31,22,26,0.709677,150
humains vague 2,satfin,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,finalter,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,finrela,temoin,0.200000,150,0.293333,0.286667,44,28,43,0.636364,150
humains vague 2,racdif1,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,racdif2,temoin,0.200000,150,0.060000,0.080000,9,6,12,0.666667,150
humains vague 2,racdif3,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,racdif4,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,wlthwhts,non teste,0.200000,150,0.166667,0.253333,25,7,38,0.280000,150
humains vague 2,wlthblks,non teste,0.200000,150,0.153333,0.220000,23,15,33,0.652174,150
humains vague 2,wlthhsps,non teste,0.200000,150,0.146667,0.166667,22,8,25,0.363636,150
humains vague 2,racwork,temoin,0.200000,150,0.153333,0.146667,23,12,22,0.521739,150
humains vague 2,letin1a,temoin,0.200000,150,0.346667,0.313333,52,26,47,0.500000,150
humains vague 2,getahead,non teste,0.200000,150,0.060000,0.080000,9,7,12,0.777778,150
humains vague 2,aged,non teste,0.200000,150,0.073333,0.066667,11,3,10,0.272727,150
humains vague 2,parsol,temoin,0.200000,150,0.253333,0.240000,38,20,36,0.526316,150
humains vague 2,kidssol,non teste,0.200000,150,0.473333,0.460000,71,33,69,0.464789,150
humains vague 2,spanking,temoin,0.200000,150,0.173333,0.173333,26,20,26,0.769231,150
humains vague 2,divlaw,non teste,0.200000,150,0.153333,0.146667,23,15,22,0.652174,150
humains vague 2,sexeduc,temoin,0.200000,150,0.146667,0.120000,22,14,18,0.636364,150
humains vague 2,pillok,investiguer,0.200000,150,0.300000,0.293333,45,24,44,0.533333,150
humains vague 2,xmarsex,sensible,0.200000,150,0.200000,0.160000,30,12,24,0.400000,150
humains vague 2,homosex,temoin,0.200000,150,0.213333,0.193333,32,13,29,0.406250,150
humains vague 2,marhomo,temoin,0.200000,150,0.506667,0.526667,76,51,79,0.671053,150
humains vague 2,discaff,temoin,0.200000,150,0.100000,0.120000,15,9,18,0.600000,150
humains vague 2,abdefect,temoin,0.200000,150,0.180000,0.160000,27,21,24,0.777778,150
humains vague 2,abnomore,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,abhlth,temoin,0.200000,150,0.093333,0.080000,14,10,12,0.714286,150
humains vague 2,abpoor,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,abrape,investiguer,0.200000,150,0.106667,0.120000,16,14,18,0.875000,150
humains vague 2,absingle,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,abany,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,letdie1,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,suicide1,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,suicide2,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,suicide3,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,suicide4,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,pornlaw,temoin,0.200000,150,0.106667,0.060000,16,6,9,0.375000,150
humains vague 2,fair,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,helpful,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,trust,non teste,0.200000,150,0.166667,0.120000,25,11,18,0.440000,150
humains vague 2,tax,non teste,0.200000,150,0.033333,0.046667,5,3,7,0.600000,150
humains vague 2,vote16,sensible,0.200000,150,0.120000,0.120000,18,14,18,0.777778,150
humains vague 2,pres16,temoin,0.200000,150,0.046667,0.040000,7,6,6,0.857143,150
humains vague 2,if16who,investiguer,0.200000,150,0.180000,0.180000,27,22,27,0.814815,150
humains vague 2,news,investiguer,0.200000,150,0.200000,0.206667,30,20,31,0.666667,150
humains vague 2,jew,non teste,0.200000,150,0.293333,0.266667,44,18,40,0.409091,150
humains vague 2,relig16*,non teste,0.200000,150,0.193333,0.193333,29,23,29,0.793103,150
humains vague 2,jew16*,non teste,0.200000,150,0.266667,0.200000,40,13,30,0.325000,150
humains vague 2,attend,sensible,0.200000,150,0.553333,0.593333,83,50,89,0.602410,150
humains vague 2,pray,investiguer,0.200000,150,0.460000,0.440000,69,44,66,0.637681,150
humains vague 2,postlife,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,bible,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,reborn,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,savesoul,investiguer,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,granborn,non teste,0.200000,150,0.220000,0.233333,33,24,35,0.727273,150
humains vague 2,uscitzn*,non teste,0.200000,150,0.013333,0.013333,2,2,2,1.000000,150
humains vague 2,fucitzn,non teste,0.200000,150,0.026667,0.020000,4,2,3,0.500000,150
humains vague 2,mnthsusa,non teste,0.200000,150,0.013333,0.020000,2,0,3,0.000000,150
humains vague 2,income,non teste,0.200000,150,0.526667,0.486667,79,30,73,0.379747,150
humains vague 2,othlang,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,health,temoin,0.200000,150,0.206667,0.160000,31,20,24,0.645161,150
humains vague 2,compuse*,temoin,0.200000,150,0.026667,0.040000,4,1,6,0.250000,150
humains vague 2,webmob,non teste,0.200000,150,0.040000,0.033333,6,0,5,0.000000,150
humains vague 2,xmovie,non teste,0.200000,150,0.000000,0.000000,0,0,0,,150
humains vague 2,usewww*,non teste,0.200000,150,0.013333,0.013333,2,1,2,0.500000,150
humains vague 2,life,temoin,0.200000,150,0.060000,0.066667,9,7,10,0.777778,150
humains vague 2,richwork,temoin,0.200000,150,0.000000,0.000000,0,0,0,,150
agents composite,natspac/y,mixte,0.100000,1052,0.000000,0.000000,0,0,0,,1052
