A,B,C,R1,R1_brut,R1_nul,n_triplets,R2,R2_p10,se_nul_A,se_nul_B,se_nul_C,se_nul_R1,se_nul_R2,source,taux,tirage
-0.051173778237117995,0.02861989066078341,0.04144486692015209,0.004263367814322315,0.03920785337686539,0.03494448556254307,20000,0.34609691989690455,0.2818791946308725,0.0016732659528981284,9.625768263768849e-05,0.0,4.782278021586166e-05,0.0,A* deux cibles,0.25,3
-0.052772409692284805,0.02734645662749264,0.044296577946768056,0.0042975262428323405,0.03883127123117447,0.03453374498834213,20000,0.3447189118840432,0.2818791946308725,0.0017834431248172705,0.00010177629915439013,0.0,8.551329214215963e-05,0.0,A* deux cibles,0.25,4
-0.05094885305653496,0.029408651379373187,0.04296577946768061,0.005303142281870045,0.03994331508874893,0.03464017280687889,20000,0.3444764845484472,0.2852348993288591,0.0013338414380993173,8.551457848591638e-05,0.0,7.264957997495359e-05,0.0,A* deux cibles,0.25,5
-0.048282747212951116,0.028281429133554803,0.03963878326996198,0.004387433019777141,0.03913651406764984,0.0347490810478727,20000,0.3449358205527343,0.2818791946308725,0.0012643784588504488,0.00011782119961666504,0.0,0.0001006357218603236,0.0,A* deux cibles,0.25,6
-0.051306719563600334,0.029479733786931257,0.04182509505703422,0.004243458621203899,0.0389205738902092,0.0346771152690053,20000,0.34593104856202317,0.28859060402684567,0.0016357992710756923,0.0001245451209793133,0.0,6.735761345041117e-05,0.0,A* deux cibles,0.25,7
-0.04485087503081109,0.028649812399876108,0.042965779467680605,0.0049762281899650915,0.0396551750600338,0.03467894687006871,20000,0.34581621456095135,0.2818791946308725,0.0018699411833335592,0.00010797735236752021,0.0,7.918605225285186e-05,0.0,A* deux cibles,0.25,8
-0.053704962610468976,0.028268028516080394,0.042300380228136876,0.0044723249350984914,0.039234861731529236,0.034762536796430744,20000,0.34544619389083114,0.28859060402684567,0.001022860679283165,8.29558281543024e-05,0.0,9.954625821408915e-05,0.0,A* deux cibles,0.25,9
-0.047662540082796356,0.028442868543841225,0.04011406844106463,0.005448868498206139,0.03999076411128044,0.0345418956130743,20000,0.34605864189654734,0.2818791946308725,0.0011791102492826036,0.00010911256391260787,0.0,5.166407766368899e-05,0.0,A* deux cibles,0.25,10
-0.051560620699173665,0.02966359645448053,0.04182509505703422,0.004585401155054569,0.03931988403201103,0.03473448287695646,20000,0.3460331232296424,0.2818791946308725,0.0016861213653863566,8.369910752799198e-05,0.0,6.74056000840909e-05,0.0,A* deux cibles,0.25,11
-0.05039936102236442,0.028896740658499065,0.043441064638783264,0.004504665111502014,0.03889888897538185,0.03439422386387984,20000,0.3435450532064205,0.2818791946308725,0.0017164923444155324,0.00011338982076705581,0.0,8.564998753667459e-05,0.0,A* deux cibles,0.25,12
