configuration,statistique,taille,taux,valeur_moyenne,reference_humaine,ecart_a_la_reference,s0,z,p_bilateral,puissance_empirique,n_tirages,tau_etoile_holm39,tau_etoile_holm3,tau_etoile_nominal,courbe_a,courbe_b,courbe_r2,p_holm
Text Persona - Gemini-Flash2.5,A,1052,0.05,-0.02942863457755494,-0.02779075930803467,-0.0016378752695202711,0.0029442185715039555,-0.5563022003096793,0.5780042832524337,0.0,12,0.20945,0.17455,0.15515,-0.04197522596100301,-0.07221426789176427,0.9996355596728204,
Text Persona - Gemini-Flash2.5,A,1052,0.1,-0.03244584961699267,-0.02779075930803467,-0.004655090308958002,0.0029442185715039555,-1.5810953554919345,0.11385623654238138,0.0,12,0.20945,0.17455,0.15515,-0.04197522596100301,-0.07221426789176427,0.9996355596728204,
Text Persona - Gemini-Flash2.5,A,1052,0.25,-0.04319819733117239,-0.02779075930803467,-0.01540743802313772,0.0029442185715039555,-5.233116240845987,1.6667584708502398e-07,1.0,12,0.20945,0.17455,0.15515,-0.04197522596100301,-0.07221426789176427,0.9996355596728204,
Text Persona - Gemini-Flash2.5,A,1052,0.5,-0.06674887652968929,-0.02779075930803467,-0.038958117221654626,0.0029442185715039555,-13.232073732132658,5.7284727048281935e-40,1.0,12,0.20945,0.17455,0.15515,-0.04197522596100301,-0.07221426789176427,0.9996355596728204,
Text Persona - Gemini-Flash2.5,B,1052,0.05,0.023921928523317995,0.022669280812239557,0.0012526477110784383,0.0013101984300480014,0.9560748069531311,0.3390344417968724,0.0,12,0.10565000000000001,0.0844,0.07315,0.049774232865487614,0.005725302410270067,0.9959912526034668,
Text Persona - Gemini-Flash2.5,B,1052,0.1,0.026771240001085887,0.022669280812239557,0.00410195918884633,0.0013101984300480014,3.1307923248664307,0.0017433539618897597,0.5,12,0.10565000000000001,0.0844,0.07315,0.049774232865487614,0.005725302410270067,0.9959912526034668,
Text Persona - Gemini-Flash2.5,B,1052,0.25,0.036517745174968405,0.022669280812239557,0.013848464362728848,0.0013101984300480014,10.56974580729843,4.1160875617822537e-26,1.0,12,0.10565000000000001,0.0844,0.07315,0.049774232865487614,0.005725302410270067,0.9959912526034668,
Text Persona - Gemini-Flash2.5,B,1052,0.5,0.04877576661787653,0.022669280812239557,0.026106485805636976,0.0013101984300480014,19.925596922506248,2.4411817603020474e-88,1.0,12,0.10565000000000001,0.0844,0.07315,0.049774232865487614,0.005725302410270067,0.9959912526034668,
Text Persona - Gemini-Flash2.5,C,1052,0.05,0.011347433460076045,0.011455798479087452,-0.00010836501901140619,0.0005300355271454298,-0.20444859535174756,0.8380029584562095,0.0,12,0.38535,0.3438,0.31985,3.476429474357861e-05,0.014408695540045816,0.9912480765513949,
Text Persona - Gemini-Flash2.5,C,1052,0.1,0.011363276299112803,0.011455798479087452,-9.252217997464916e-05,0.0005300355271454298,-0.17455844983248295,0.861426599446425,0.0,12,0.38535,0.3438,0.31985,3.476429474357861e-05,0.014408695540045816,0.9912480765513949,
Text Persona - Gemini-Flash2.5,C,1052,0.25,0.0125712927756654,0.011455798479087452,0.0011154942965779478,0.0005300355271454298,2.1045651460112054,0.03532917824799558,0.08333333333333333,12,0.38535,0.3438,0.31985,3.476429474357861e-05,0.014408695540045816,0.9912480765513949,
Text Persona - Gemini-Flash2.5,C,1052,0.5,0.015034854245880863,0.011455798479087452,0.003579055766793411,0.0005300355271454298,6.752482774256373,1.4533632312406344e-11,1.0,12,0.38535,0.3438,0.31985,3.476429474357861e-05,0.014408695540045816,0.9912480765513949,
Text Persona - Gemini-Flash2.5,A,2058,0.05,-0.042808771464368366,-0.04095937129436311,-0.001849400170005254,0.0024770209992217196,-0.7466227256798936,0.45529132656501764,0.0,12,0.137,0.11220000000000001,0.09865,-0.06244405250036148,-0.08025114812174715,0.9980670230220098,1.0
Text Persona - Gemini-Flash2.5,A,2058,0.1,-0.04665209443749444,-0.04095937129436311,-0.00569272314313133,0.0024770209992217196,-2.29821351733392,0.02154963973277793,0.0,12,0.137,0.11220000000000001,0.09865,-0.06244405250036148,-0.08025114812174715,0.9980670230220098,
Text Persona - Gemini-Flash2.5,A,2058,0.25,-0.06298319999057513,-0.04095937129436311,-0.022023828696212014,0.0024770209992217196,-8.89125635314836,6.042179930787743e-19,1.0,12,0.137,0.11220000000000001,0.09865,-0.06244405250036148,-0.08025114812174715,0.9980670230220098,
Text Persona - Gemini-Flash2.5,A,2058,0.5,-0.09196380691838058,-0.04095937129436311,-0.05100443562401746,0.0024770209992217196,-20.591038848698926,3.3021249551192595e-94,1.0,12,0.137,0.11220000000000001,0.09865,-0.06244405250036148,-0.08025114812174715,0.9980670230220098,
Text Persona - Gemini-Flash2.5,B,2058,0.05,0.027138122605743744,0.02599133484088814,0.0011467877648556023,0.0011037801961247676,1.0389638887179067,0.2988215311158601,0.0,12,0.08435000000000001,0.06745000000000001,0.0585,0.052267411623224604,0.010567349541755604,0.9943495146128599,1.0
Text Persona - Gemini-Flash2.5,B,2058,0.1,0.029999727042968813,0.02599133484088814,0.004008392202080671,0.0011037801961247676,3.6315130640625988,0.0002817643910303909,0.8333333333333334,12,0.08435000000000001,0.06745000000000001,0.0585,0.052267411623224604,0.010567349541755604,0.9943495146128599,
Text Persona - Gemini-Flash2.5,B,2058,0.25,0.0411035018931336,0.02599133484088814,0.01511216705224546,0.0011037801961247676,13.691283015678632,1.1446999087006309e-42,1.0,12,0.08435000000000001,0.06745000000000001,0.0585,0.052267411623224604,0.010567349541755604,0.9943495146128599,
Text Persona - Gemini-Flash2.5,B,2058,0.5,0.05448855524804742,0.02599133484088814,0.028497220407159275,0.0011037801961247676,25.817839917049973,5.591390204335062e-147,1.0,12,0.08435000000000001,0.06745000000000001,0.0585,0.052267411623224604,0.010567349541755604,0.9943495146128599,
Text Persona - Gemini-Flash2.5,C,2058,0.05,0.008390022675736962,0.008527696793002915,-0.00013767411726595298,0.00037086482275518526,-0.37122452391995725,0.7104703086285903,0.0,12,0.3547,0.32305,0.30485,-0.001720982945196445,0.016828394351786367,0.9955576992157678,1.0
Text Persona - Gemini-Flash2.5,C,2058,0.1,0.008367751862649823,0.008527696793002915,-0.00015994493035309185,0.00037086482275518526,-0.43127554984818406,0.6662680262023881,0.0,12,0.3547,0.32305,0.30485,-0.001720982945196445,0.016828394351786367,0.9955576992157678,
Text Persona - Gemini-Flash2.5,C,2058,0.25,0.009282879818594105,0.008527696793002915,0.0007551830255911902,0.00037086482275518526,2.03627569738449,0.04172267876637423,0.0,12,0.3547,0.32305,0.30485,-0.001720982945196445,0.016828394351786367,0.9955576992157678,
Text Persona - Gemini-Flash2.5,C,2058,0.5,0.011848072562358277,0.008527696793002915,0.003320375769355363,0.00037086482275518526,8.953062047481392,3.4575539884678127e-19,1.0,12,0.3547,0.32305,0.30485,-0.001720982945196445,0.016828394351786367,0.9955576992157678,
humains vague 4,A,1052,0.05,-0.02775696936283555,-0.02779075930803467,3.378994519911971e-05,0.0029442185715039555,0.011476710841430243,0.9908431106277139,0.0,12,,,,0.006405124950054046,-0.010658042664635076,0.9520052310158789,
humains vague 4,A,1052,0.1,-0.027262215644152238,-0.02779075930803467,0.000528543663882431,0.0029442185715039555,0.17951916647697871,0.8575300691116264,0.0,12,,,,0.006405124950054046,-0.010658042664635076,0.9520052310158789,
humains vague 4,A,1052,0.25,-0.026758621527764693,-0.02779075930803467,0.001032137780269976,0.0029442185715039555,0.35056425166924443,0.7259152794983954,0.0,12,,,,0.006405124950054046,-0.010658042664635076,0.9520052310158789,
humains vague 4,A,1052,0.5,-0.02727413980335497,-0.02779075930803467,0.0005166195046797002,0.0029442185715039555,0.17546914134700348,0.8607110162163902,0.0,12,,,,0.006405124950054046,-0.010658042664635076,0.9520052310158789,
humains vague 4,B,1052,0.05,0.023091576418612546,0.022669280812239557,0.00042229560637298963,0.0013101984300480014,0.32231423629283246,0.747214649149035,0.0,12,,,,0.005494107132650268,-0.008523726396588579,0.9668857893087802,
humains vague 4,B,1052,0.1,0.023209444419589956,0.022669280812239557,0.0005401636073503989,0.0013101984300480014,0.41227618272341315,0.6801370036989702,0.0,12,,,,0.005494107132650268,-0.008523726396588579,0.9668857893087802,
humains vague 4,B,1052,0.25,0.02340063715079903,0.022669280812239557,0.0007313563385594746,0.0013101984300480014,0.5582027285230986,0.5767059578999507,0.0,12,,,,0.005494107132650268,-0.008523726396588579,0.9668857893087802,
humains vague 4,B,1052,0.5,0.023308033563642253,0.022669280812239557,0.0006387527514026964,0.0013101984300480014,0.4875236733257989,0.6258872706203682,0.0,12,,,,0.005494107132650268,-0.008523726396588579,0.9668857893087802,
humains vague 4,C,1052,0.05,0.011513783269961976,0.011455798479087452,5.7984790874524364e-05,0.0005300355271454298,0.10939793260049649,0.9128868734538649,0.0,12,,,,0.00026466614297425466,-0.0012361730023464006,0.7174244408451976,
humains vague 4,C,1052,0.1,0.011545468948035487,0.011455798479087452,8.967046894803495e-05,0.0005300355271454298,0.16917822363901916,0.8656564579041323,0.0,12,,,,0.00026466614297425466,-0.0012361730023464006,0.7174244408451976,
humains vague 4,C,1052,0.25,0.011379119138149554,0.011455798479087452,-7.667934093789734e-05,0.0005300355271454298,-0.14466830431322814,0.8849727653391131,0.0,12,,,,0.00026466614297425466,-0.0012361730023464006,0.7174244408451976,
humains vague 4,C,1052,0.5,0.011291983523447402,0.011455798479087452,-0.0001638149556400497,0.0005300355271454298,-0.30906410466916223,0.7572727636446638,0.0,12,,,,0.00026466614297425466,-0.0012361730023464006,0.7174244408451976,
humains vague 4,A,2058,0.05,-0.04110871201619443,-0.04095937129436311,-0.0001493407218313217,0.0024770209992217196,-0.06029045449281398,0.9519243043286123,0.0,12,,0.9597,0.90825,0.004903744379956137,-0.01381193116115715,0.8997453628184736,
humains vague 4,A,2058,0.1,-0.04059324692222041,-0.04095937129436311,0.000366124372142701,0.0024770209992217196,0.1478083440785271,0.8824940240527014,0.0,12,,0.9597,0.90825,0.004903744379956137,-0.01381193116115715,0.8997453628184736,
humains vague 4,A,2058,0.25,-0.040475957893578496,-0.04095937129436311,0.0004834134007846158,0.0024770209992217196,0.19515918554445214,0.8452683298664967,0.0,12,,0.9597,0.90825,0.004903744379956137,-0.01381193116115715,0.8997453628184736,
humains vague 4,A,2058,0.5,-0.04198761743421739,-0.04095937129436311,-0.0010282461398542775,0.0024770209992217196,-0.41511401807952075,0.6780584379456873,0.0,12,,0.9597,0.90825,0.004903744379956137,-0.01381193116115715,0.8997453628184736,
humains vague 4,B,2058,0.05,0.02618373813145369,0.02599133484088814,0.00019240329056554803,0.0011037801961247676,0.17431304823283802,0.8616194452222412,0.0,12,,,,0.002078163525036384,-0.0009786183336680692,0.989713763236748,
humains vague 4,B,2058,0.1,0.026162278621299648,0.02599133484088814,0.00017094378041150604,0.0011037801961247676,0.15487121531231307,0.8769228466685388,0.0,12,,,,0.002078163525036384,-0.0009786183336680692,0.989713763236748,
humains vague 4,B,2058,0.25,0.02643430836744323,0.02599133484088814,0.000442973526555087,0.0011037801961247676,0.40132403907074155,0.6881815671526204,0.0,12,,,,0.002078163525036384,-0.0009786183336680692,0.989713763236748,
humains vague 4,B,2058,0.5,0.026789786986150494,0.02599133484088814,0.0007984521452623523,0.0011037801961247676,0.7233796620609942,0.4694466627545565,0.0,12,,,,0.002078163525036384,-0.0009786183336680692,0.989713763236748,
humains vague 4,C,2058,0.05,0.008509475218658892,0.008527696793002915,-1.822157434402255e-05,0.00037086482275518526,-0.04913265757763968,0.9608135778431872,0.0,12,,,,-0.0007467021495331203,0.0006243628462371206,0.9952836625296655,
humains vague 4,C,2058,0.1,0.008452785876255264,0.008527696793002915,-7.491091674765096e-05,0.00037086482275518526,-0.20198981448585931,0.839924686929112,0.0,12,,,,-0.0007467021495331203,0.0006243628462371206,0.9952836625296655,
humains vague 4,C,2058,0.25,0.008377874959507614,0.008527696793002915,-0.0001498218334953002,0.00037086482275518526,-0.4039796289717139,0.6862276992136392,0.0,12,,,,-0.0007467021495331203,0.0006243628462371206,0.9952836625296655,
humains vague 4,C,2058,0.5,0.008311062520246193,0.008527696793002915,-0.000216634272756722,0.00037086482275518526,-0.5841327067564084,0.5591310314806418,0.0,12,,,,-0.0007467021495331203,0.0006243628462371206,0.9952836625296655,
