modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,fair,0.09999999999999998,0.133404120077432,0.1325156742076219,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,helpful,0.3,0.10825315651093578,0.10072664759758454,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,trust,0.2,0.13048597266764905,0.10510386871225912,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,tax,0.039999999999999966,0.25704978186125793,0.2816445638669787,-0.039999999999999925,0.1377813411921065,0.1524768137297391
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,vote16,0.14,0.10054606916876135,0.1389731588223398,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,pres16,0.5700000000000001,0.639955505475138,0.6370012423795903,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,if16who,0.43999999999999995,0.7641212331339747,0.7569269885296582,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,news,0.0,0.07849383144087144,0.09653000491173325,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,jew,0.1,0.15864176128976337,0.17372367166507763,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,relig16*,0.2,0.090318106960215,0.09319291554708047,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,jew16*,0.15,0.11588078934442803,0.11637918580798011,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,pray,0.26,0.32356042876542135,0.3210684464476612,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,postlife,0.09999999999999999,0.2557857328594956,0.26248158100026003,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,bible,0.45,0.354605472248707,0.36364161682702034,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,reborn,0.30000000000000004,0.2785313917540666,0.2912585594175262,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,savesoul,0.45000000000000007,0.2889110398428245,0.2686140244430961,,,
