modele,cle_modele,camp,item,tv_entre_identites,tv_plancher_w1_w2
Olmo-3-1025-7B,olmo3base,droite,conclerg,0.10000000000000002,0.006024096385542091
Olmo-3-1025-7B,olmo3base,droite,coneduc,0.10000000000000002,0.054216867469879484
Olmo-3-1025-7B,olmo3base,droite,confed,0.10000000000000002,0.024096385542168683
Olmo-3-1025-7B,olmo3base,droite,confinan,0.10000000000000002,0.021084337349397575
Olmo-3-1025-7B,olmo3base,droite,conjudge,0.10000000000000002,0.015060240963855373
Olmo-3-1025-7B,olmo3base,droite,conlabor,0.0,0.04819277108433737
Olmo-3-1025-7B,olmo3base,droite,conlegis,0.10000000000000002,0.012048192771084324
Olmo-3-1025-7B,olmo3base,droite,conmedic,0.10000000000000002,0.03313253012048191
Olmo-3-1025-7B,olmo3base,droite,conpress,0.18,0.030120481927710874
Olmo-3-1025-7B,olmo3base,droite,consci,0.0,0.045180722891566286
Olmo-3-1025-7B,olmo3base,droite,contv,0.10000000000000002,0.027108433734939756
Olmo-3-1025-7B,olmo3base,droite,joblose,0.31,0.03915662650602417
Olmo-3-1025-7B,olmo3base,droite,jobfind,0.10999999999999999,0.03012048192771094
Olmo-3-1025-7B,olmo3base,droite,happy,0.09999999999999999,0.06325301204819275
Olmo-3-1025-7B,olmo3base,droite,hapmar,0.19,0.027108433734939794
Olmo-3-1025-7B,olmo3base,droite,satjob,0.33,0.04819277108433736
Olmo-3-1025-7B,olmo3base,droite,spjew,0.25,0.03313253012048185
Olmo-3-1025-7B,olmo3base,droite,spfund,0.0,0.027108433734939753
Olmo-3-1025-7B,olmo3base,droite,unemp,0.05999999999999997,0.05421686746987947
Olmo-3-1025-7B,olmo3base,droite,union1,0.5700000000000001,0.006024096385542111
Olmo-3-1025-7B,olmo3base,droite,spkath/y,0.22,0.00602409638554216
Olmo-3-1025-7B,olmo3base,droite,colath,0.14,0.02409638554216867
Olmo-3-1025-7B,olmo3base,droite,spkrac/y,0.010000000000000009,0.060240963855421686
Olmo-3-1025-7B,olmo3base,droite,colrac,0.0,0.01807228915662651
Olmo-3-1025-7B,olmo3base,droite,librac/y,0.010000000000000009,0.01204819277108432
Olmo-3-1025-7B,olmo3base,droite,spkcom/y,0.7,0.054216867469879554
Olmo-3-1025-7B,olmo3base,droite,colcom/y,0.12,0.009036144578313282
Olmo-3-1025-7B,olmo3base,droite,libcom/y,0.0,0.030120481927710885
Olmo-3-1025-7B,olmo3base,droite,spkhomo/y,0.010000000000000009,0.01506024096385545
Olmo-3-1025-7B,olmo3base,droite,colhomo,0.0,0.009036144578313282
Olmo-3-1025-7B,olmo3base,droite,libhomo/y,0.010000000000000009,0.02409638554216867
Olmo-3-1025-7B,olmo3base,droite,cappun,0.25,0.01204819277108439
Olmo-3-1025-7B,olmo3base,droite,polhitok/y,0.0,0.01807228915662651
Olmo-3-1025-7B,olmo3base,droite,polabuse/y,0.0,0.009036144578313275
Olmo-3-1025-7B,olmo3base,droite,polattak/y,0.25,0.036144578313253045
Olmo-3-1025-7B,olmo3base,droite,grass,0.0,0.009036144578313227
Olmo-3-1025-7B,olmo3base,droite,gunlaw,0.14,0.03915662650602411
Olmo-3-1025-7B,olmo3base,droite,owngun,0.0,0.021084337349397547
Olmo-3-1025-7B,olmo3base,droite,hunt1,0.0,0.012048192771084362
Olmo-3-1025-7B,olmo3base,droite,class,0.15000000000000002,0.051204819277108383
Olmo-3-1025-7B,olmo3base,droite,satfin,0.03999999999999998,0.07530120481927705
Olmo-3-1025-7B,olmo3base,droite,finalter,0.049999999999999975,0.04216867469879515
Olmo-3-1025-7B,olmo3base,droite,finrela,0.2,0.054216867469879505
Olmo-3-1025-7B,olmo3base,droite,racdif1,0.25,0.009036144578313268
Olmo-3-1025-7B,olmo3base,droite,racdif2,0.0,0.027108433734939735
Olmo-3-1025-7B,olmo3base,droite,racdif3,0.0,0.015060240963855456
Olmo-3-1025-7B,olmo3base,droite,racdif4,0.26,0.01807228915662651
Olmo-3-1025-7B,olmo3base,droite,wlthwhts,0.44285700000000006,0.06024096385542168
Olmo-3-1025-7B,olmo3base,droite,wlthhsps,0.0386905,0.0271084337349397
Olmo-3-1025-7B,olmo3base,droite,letin1a,0.020000000000000004,0.03012048192771089
Olmo-3-1025-7B,olmo3base,droite,getahead,0.03999999999999998,0.05120481927710842
Olmo-3-1025-7B,olmo3base,droite,aged,0.030000000000000013,0.07530120481927706
Olmo-3-1025-7B,olmo3base,droite,parsol,0.31000000000000005,0.04819277108433747
Olmo-3-1025-7B,olmo3base,droite,kidssol,0.18,0.018072289156626505
Olmo-3-1025-7B,olmo3base,droite,spanking,0.15000000000000002,0.027108433734939784
Olmo-3-1025-7B,olmo3base,droite,divlaw,0.11999999999999998,0.024096385542168752
Olmo-3-1025-7B,olmo3base,droite,sexeduc,0.0,0.003012048192771094
Olmo-3-1025-7B,olmo3base,droite,pillok,0.15000000000000002,0.02409638554216867
Olmo-3-1025-7B,olmo3base,droite,xmarsex,0.23000000000000004,0.024096385542168655
Olmo-3-1025-7B,olmo3base,droite,homosex,0.0,0.04518072289156626
Olmo-3-1025-7B,olmo3base,droite,marhomo,0.15,0.03915662650602405
Olmo-3-1025-7B,olmo3base,droite,discaff,0.09999999999999999,0.01807228915662651
Olmo-3-1025-7B,olmo3base,droite,abdefect,0.010000000000000009,0.009036144578313282
Olmo-3-1025-7B,olmo3base,droite,abnomore,0.010000000000000009,0.02409638554216867
Olmo-3-1025-7B,olmo3base,droite,abhlth,0.010000000000000009,0.003012048192771115
Olmo-3-1025-7B,olmo3base,droite,abpoor,0.0,0.033132530120481896
Olmo-3-1025-7B,olmo3base,droite,abrape,0.010000000000000009,0.009036144578313282
Olmo-3-1025-7B,olmo3base,droite,absingle,0.010000000000000009,0.01807228915662648
Olmo-3-1025-7B,olmo3base,droite,abany,0.010000000000000009,0.0
Olmo-3-1025-7B,olmo3base,droite,letdie1,0.0,0.015060240963855415
Olmo-3-1025-7B,olmo3base,droite,suicide1,0.0,0.006024096385542105
Olmo-3-1025-7B,olmo3base,droite,suicide2,0.0,0.003012048192771108
Olmo-3-1025-7B,olmo3base,droite,suicide3,0.0,0.003012048192771108
Olmo-3-1025-7B,olmo3base,droite,suicide4,0.0,0.00602409638554223
Olmo-3-1025-7B,olmo3base,droite,pornlaw,0.08000000000000002,0.06325301204819284
Olmo-3-1025-7B,olmo3base,droite,fair,0.26,0.06626506024096379
Olmo-3-1025-7B,olmo3base,droite,helpful,0.06999999999999999,0.045180722891566244
Olmo-3-1025-7B,olmo3base,droite,trust,0.03999999999999998,0.05722891566265058
Olmo-3-1025-7B,olmo3base,droite,tax,0.020000000000000018,0.003012048192771094
Olmo-3-1025-7B,olmo3base,droite,vote16,0.04999999999999997,0.021084337349397613
Olmo-3-1025-7B,olmo3base,droite,pres16,0.0,0.015060240963855432
Olmo-3-1025-7B,olmo3base,droite,if16who,0.0,0.003012048192771101
Olmo-3-1025-7B,olmo3base,droite,news,0.41000000000000003,0.03915662650602406
Olmo-3-1025-7B,olmo3base,droite,jew,0.33,0.006024096385542202
Olmo-3-1025-7B,olmo3base,droite,relig16*,0.1,0.02710843373493972
Olmo-3-1025-7B,olmo3base,droite,jew16*,0.31,0.01807228915662649
Olmo-3-1025-7B,olmo3base,droite,pray,0.07,0.03915662650602411
Olmo-3-1025-7B,olmo3base,droite,postlife,0.0,0.021084337349397617
Olmo-3-1025-7B,olmo3base,droite,bible,0.0,0.012048192771084348
Olmo-3-1025-7B,olmo3base,droite,reborn,0.31999999999999995,0.02710843373493972
Olmo-3-1025-7B,olmo3base,droite,savesoul,0.0,0.01807228915662651
Olmo-3-1025-7B,olmo3base,droite,granborn,0.16999999999999998,0.060240963855421645
Olmo-3-1025-7B,olmo3base,droite,uscitzn*,0.07999999999999999,0.003012048192771167
Olmo-3-1025-7B,olmo3base,droite,fucitzn,0.0,0.00602409638554215
Olmo-3-1025-7B,olmo3base,droite,mnthsusa,0.0,0.006024096385542122
Olmo-3-1025-7B,olmo3base,droite,othlang,0.0,0.0030120481927710524
Olmo-3-1025-7B,olmo3base,droite,health,0.15000000000000002,0.04819277108433736
Olmo-3-1025-7B,olmo3base,droite,compuse*,0.0,0.009036144578313227
Olmo-3-1025-7B,olmo3base,droite,webmob,0.0,0.003012048192771056
Olmo-3-1025-7B,olmo3base,droite,xmovie,0.0,0.039156626506024056
Olmo-3-1025-7B,olmo3base,droite,usewww*,0.03999999999999995,0.003012048192771167
Olmo-3-1025-7B,olmo3base,droite,life,0.11999999999999998,0.05120481927710846
Olmo-3-1025-7B,olmo3base,droite,richwork,0.0,0.009036144578313227
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natspac/y,0.04999999999999999,0.035971223021582774
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natenvir/y,0.06,0.014388489208633098
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natheal/y,0.06,0.03357314148681051
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natcity/y,0.06,0.0239808153477218
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natdrug/y,0.04999999999999999,0.02398081534772179
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,nateduc/y,0.06,0.023980815347721802
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natrace/y,0.19000000000000003,0.0647482014388489
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natarms/y,0.19000000000000003,0.004796163069544307
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,nataid/y,0.04999999999999999,0.038369304556354886
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natfare/y,0.04999999999999999,0.014388489208633146
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natroad,0.19000000000000003,0.026378896882494
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natsoc,0.06,0.02158273381294968
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natmass,0.04999999999999999,0.03357314148681058
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natpark,0.04999999999999999,0.004796163069544328
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natchld,0.0,0.01199040767386087
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natsci,0.0,0.031175059952038342
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,natenrgy,0.04999999999999999,0.014388489208633108
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,uswary,0.19000000000000003,0.011990407673860948
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,prayer,0.09999999999999999,0.0071942446043165575
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,courts,0.18,0.026378896882494007
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,discaffw,0.13999999999999999,0.01199040767386092
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,discaffm,0.11999999999999998,0.028776978417266154
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,fehire,0.16,0.028776978417266112
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,fepresch,0.06,0.04076738609112715
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,fefam,0.03,0.03357314148681059
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,fepol,0.05000000000000002,0.031175059952038398
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,mobile16,0.0,0.011990407673860864
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,dwelown16,0.0,0.01678657074340524
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,divorced,0.0,0.0023980815347721257
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,posslq/y,0.06,0.019184652278177464
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,evwork,0.5,0.009592326139088746
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,wrkgovt1,0.1,0.02637889688249398
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,wrkgovt2,0.0,0.0
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,partfull,0.0,0.03117505995203844
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,wksub1,0.0,0.016786570743405282
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,wksup1,0.06000000000000003,0.03597122302158269
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conarmy,0.07999999999999999,0.016786570743405282
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conbus,0.16999999999999998,0.03836930455635501
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conclerg,0.13,0.01438848920863308
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,coneduc,0.16999999999999998,0.04316546762589924
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,confed,0.16999999999999998,0.019184652278177505
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,confinan,0.16999999999999998,0.02398081534772184
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conjudge,0.16999999999999998,0.07434052757793763
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conlabor,0.16999999999999998,0.004796163069544376
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conlegis,0.16999999999999998,0.014388489208633053
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conmedic,0.16999999999999998,0.03117505995203836
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,conpress,0.13,0.014388489208633129
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,consci,0.16999999999999998,0.007194244604316544
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,contv,0.13,0.01918465227817747
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,joblose,0.0,0.07913669064748197
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,jobfind,0.0,0.062350119904076726
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,happy,0.0,0.019184652278177478
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,hapmar,0.25000000000000006,0.04076738609112707
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,spjew,0.09000000000000005,0.011990407673860878
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,spfund,0.27,0.009592326139088697
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,unemp,0.0,0.03357314148681054
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,spkath/y,0.0,0.0
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,colath,0.66,0.007194244604316502
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,spkrac/y,0.0,0.03357314148681059
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,colrac,0.0,0.0047961630695443624
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,librac/y,0.0,0.002398081534772223
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,spkcom/y,0.09999999999999999,0.03357314148681054
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,colcom/y,0.05000000000000002,0.031175059952038342
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,libcom/y,0.66,0.019184652278177464
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,spkhomo/y,0.02000000000000001,0.028776978417266216
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,colhomo,0.09999999999999999,0.02877697841726616
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,libhomo/y,0.0,0.016786570743405237
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,cappun,0.0,0.01199040767386092
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,polhitok/y,0.0,0.021582733812949617
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,polabuse/y,0.19000000000000003,0.02398081534772173
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,polattak/y,0.19000000000000003,0.02158273381294959
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,grass,0.0,0.0023980815347721396
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,gunlaw,0.66,0.002398081534772195
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,owngun,0.16000000000000003,0.016786570743405296
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,hunt1,0.12,0.021582733812949714
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,class,0.10000000000000002,0.04316546762589932
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,satfin,0.0,0.07434052757793773
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,finalter,0.0,0.0455635491606714
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,finrela,0.0,0.047961630695443735
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,racdif1,0.0,0.02398081534772184
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,racdif2,0.0,0.0
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,racdif3,0.0,0.0047961630695443624
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,racdif4,0.0,0.01918465227817743
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,wlthhsps,0.015294500000000025,0.019184652278177443
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,letin1a,0.0,0.05035971223021584
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,getahead,0.04999999999999999,0.019184652278177478
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,aged,0.09999999999999998,0.011990407673860875
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,parsol,0.10999999999999999,0.028776978417266237
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,kidssol,0.12,0.03357314148681051
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,divlaw,0.03999999999999998,0.026378896882493987
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,sexeduc,0.08999999999999998,0.007194244604316495
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,xmarsex,0.010000000000000002,0.050359712230215806
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,homosex,0.0,0.007194244604316585
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,marhomo,0.15000000000000002,0.023980815347721875
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,discaff,0.04999999999999998,0.007194244604316502
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,abdefect,0.020000000000000004,0.0071942446043164465
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,abnomore,0.020000000000000018,0.004796163069544376
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,abhlth,0.0,0.0023980815347722367
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,abpoor,0.09999999999999999,0.01199040767386092
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,abrape,0.040000000000000015,0.00479616306954431
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,absingle,0.0,0.002398081534772195
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,abany,0.010000000000000009,0.02398081534772184
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,letdie1,0.32999999999999996,0.007194244604316544
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,suicide1,0.32999999999999996,0.007194244604316544
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,suicide2,0.54,0.04796163069544365
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,suicide3,0.71,0.05515587529976018
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,suicide4,0.5,0.05035971223021582
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,pornlaw,0.11999999999999998,0.04316546762589932
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,fair,0.0,0.014388489208633101
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,helpful,0.08999999999999997,0.023980815347721895
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,trust,0.09000000000000001,0.05035971223021583
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,tax,0.13,0.021582733812949676
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,vote16,0.02000000000000001,0.02637889688249402
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,pres16,0.75,0.019184652278177425
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,if16who,0.04999999999999996,0.007194244604316551
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,news,0.09999999999999999,0.028776978417266244
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,jew,0.14999999999999997,0.021582733812949624
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,relig16*,0.16,0.033573141486810475
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,jew16*,0.03999999999999996,0.023980815347721826
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,postlife,0.12,0.014388489208633143
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,bible,0.22,0.009592326139088683
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,reborn,0.0,0.004796163069544404
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,savesoul,0.21000000000000005,0.0383693045563549
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,granborn,0.21999999999999997,0.028776978417266286
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,uscitzn*,0.08999999999999998,0.002398081534772295
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,fucitzn,0.41000000000000003,0.007194244604316462
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,mnthsusa,0.31000000000000005,0.011990407673860979
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,othlang,0.0,0.0
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,health,0.05000000000000003,0.047961630695443555
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,compuse*,0.10999999999999999,0.004796163069544366
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,webmob,0.10999999999999999,0.007194244604316502
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,xmovie,0.56,0.009592326139088753
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,usewww*,0.14,0.004796163069544373
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,life,0.2,0.021582733812949603
Olmo-3-7B-Instruct-DPO,olmo3dpo,gauche,richwork,0.25,0.05515587529976021
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natspac/y,0.030000000000000027,0.04620462046204621
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natenvir/y,0.03999999999999998,0.033003300330032986
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natheal/y,0.03999999999999998,0.06600660066006604
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natcity/y,0.020000000000000018,0.05280528052805285
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natdrug/y,0.030000000000000027,0.0033003300330033195
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,nateduc/y,0.020000000000000018,0.013201320132013167
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natrace/y,0.020000000000000018,0.019801980198019806
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natarms/y,0.010000000000000009,0.006600660066006611
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,nataid/y,0.030000000000000027,0.01650165016501648
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natfare/y,0.03999999999999998,0.00990099009900991
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natroad,0.020000000000000018,0.046204620462046195
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natsoc,0.020000000000000018,0.03630363036303631
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natmass,0.020000000000000018,0.046204620462046195
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natpark,0.030000000000000027,0.05940594059405936
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natchld,0.030000000000000027,0.0363036303630363
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natsci,0.030000000000000027,0.03630363036303631
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,natenrgy,0.030000000000000027,0.029702970297029722
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,uswary,0.03999999999999995,0.02640264026402639
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,prayer,0.13,0.01980198019801982
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,courts,0.030000000000000027,0.016501650165016507
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,discaffw,0.16999999999999998,0.03300330033003298
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,discaffm,0.16999999999999998,0.036303630363036306
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,fepresch,0.12999999999999998,0.0627062706270627
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,fefam,0.14999999999999997,0.033003300330032986
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,fepol,0.08999999999999997,0.05280528052805278
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,mobile16,0.20000000000000004,0.016501650165016507
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,dwelown16,0.13,0.013201320132013201
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,divorced,0.009999999999999953,0.003300330033003257
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,evwork,0.24,0.00660066006600659
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,wrkgovt1,0.0,0.0
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,wrkgovt2,0.20000000000000004,0.009900990099009882
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,partfull,0.14,0.029702970297029715
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,wksub1,0.07000000000000005,0.04620462046204621
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,wksup1,0.13000000000000003,0.009900990099009868
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conarmy,0.08,0.04290429042904289
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conbus,0.08000000000000002,0.029702970297029695
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conclerg,0.039999999999999994,0.08250825082508254
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,coneduc,0.08,0.009900990099009896
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,confed,0.08000000000000002,0.026402640264026396
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,confinan,0.030000000000000013,0.009900990099009882
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conjudge,0.08,0.019801980198019764
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conlabor,0.08000000000000002,0.026402640264026403
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conlegis,0.08,0.06930693069306929
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conmedic,0.08,0.05280528052805284
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,conpress,0.08,0.016501650165016493
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,consci,0.07,0.033003300330033
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,contv,0.08000000000000002,0.01650165016501655
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,joblose,0.0,0.013201320132013201
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,jobfind,0.0,0.013201320132013195
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,happy,0.11000000000000001,0.04620462046204621
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,hapmar,0.06999999999999998,0.02640264026402642
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,satjob,0.11000000000000003,0.059405940594059424
Olmo-3-7B-Instruct-DPO,olmo3dpo,centre,spfund,0.0,0.016501650165016545
