perimetre,condition,item,classe_norc,type,n_cellules,exactitude,distance,desirabilite_simulee,desirabilite_humaine,ecart_desirabilite,masse_sans_score_simulee
150,agents v7,suicide3,non teste,nominal,150,0.733333,0.160000,,,,1.000000
150,agents v7,suicide4,temoin,nominal,150,0.700000,0.246667,,,,1.000000
150,agents v7,pornlaw,temoin,ordinal,150,0.666667,0.146667,0.516667,0.563333,-0.046667,0.000000
150,agents v7,fair,non teste,ordinal,150,0.386667,0.233333,,,,1.000000
150,agents v7,helpful,non teste,ordinal,150,0.306667,0.303333,,,,1.000000
150,agents v7,trust,non teste,ordinal,150,0.326667,0.300000,,,,1.000000
150,agents v7,tax,non teste,ordinal,150,0.386667,0.200000,,,,1.000000
150,agents v7,vote16,sensible,nominal,150,0.640000,0.173333,0.806667,0.633333,0.173333,-0.000000
150,agents v7,pres16,temoin,nominal,150,0.393333,0.266667,,,,1.000000
150,agents v7,if16who,investiguer,nominal,150,0.513333,0.260000,,,,1.000000
150,agents v7,news,investiguer,ordinal,150,0.213333,0.241667,0.541667,0.376667,0.165000,0.000000
150,agents v7,jew,non teste,nominal,149,0.691275,0.280000,,,,1.000000
150,agents v7,relig16*,non teste,nominal,150,0.386667,0.333333,,,,1.000000
150,agents v7,jew16*,non teste,nominal,150,0.726667,0.260000,,,,1.000000
150,agents v7,attend,sensible,ordinal,149,0.402685,0.164273,0.109060,0.273333,-0.164273,0.000000
150,agents v7,pray,investiguer,ordinal,149,0.281879,0.341879,0.118121,0.460000,-0.341879,-0.000000
150,agents v7,postlife,non teste,nominal,149,0.483221,0.364385,,,,1.000000
150,agents v7,bible,non teste,ordinal,150,0.526667,0.183333,,,,1.000000
150,agents v7,reborn,investiguer,nominal,150,0.460000,0.286667,0.163934,0.427184,-0.263250,0.186667
150,agents v7,savesoul,investiguer,nominal,150,0.706667,0.173333,0.160000,0.333333,-0.173333,0.000000
150,agents v7,granborn,non teste,ordinal,150,0.426667,0.061667,,,,1.000000
150,agents v7,uscitzn*,non teste,nominal,150,0.946667,0.026667,,,,1.000000
150,agents v7,fucitzn,non teste,nominal,150,0.933333,0.026667,,,,1.000000
150,agents v7,mnthsusa,non teste,nominal,150,0.753333,0.220000,,,,1.000000
150,agents v7,income,non teste,ordinal,150,0.360000,0.146815,0.946815,0.800000,0.146815,0.000000
150,agents v7,othlang,temoin,nominal,150,0.720000,0.053333,,,,1.000000
150,agents v7,health,temoin,ordinal,149,0.496644,0.148620,0.648770,0.575556,0.073214,0.000000
150,agents v7,compuse*,temoin,nominal,149,0.973154,0.026667,,,,1.000000
150,agents v7,webmob,non teste,nominal,150,0.933333,0.013333,,,,1.000000
150,agents v7,xmovie,non teste,nominal,150,0.606667,0.140000,0.746667,0.606667,0.140000,0.000000
150,agents v7,usewww*,non teste,nominal,150,0.966667,0.006667,,,,1.000000
150,agents v7,life,temoin,ordinal,150,0.580000,0.056667,0.686667,0.630000,0.056667,0.000000
150,agents v7,richwork,temoin,nominal,150,0.586667,0.013333,0.453333,0.440000,0.013333,-0.000000
150,agents v8,natspac/y,mixte,ordinal,150,0.346667,0.076667,0.403333,0.480000,-0.076667,0.000000
150,agents v8,natenvir/y,temoin,ordinal,150,0.580000,0.096667,0.676667,0.773333,-0.096667,0.000000
150,agents v8,natheal/y,mixte,ordinal,150,0.546667,0.106667,0.706667,0.813333,-0.106667,0.000000
150,agents v8,natcity/y,mixte,ordinal,150,0.380000,0.130000,0.573333,0.503333,0.070000,0.000000
150,agents v8,natdrug/y,temoin,ordinal,150,0.513333,0.066667,0.673333,0.740000,-0.066667,-0.000000
150,agents v8,nateduc/y,temoin,ordinal,150,0.533333,0.093333,0.713333,0.806667,-0.093333,-0.000000
150,agents v8,natrace/y,sensible,ordinal,150,0.533333,0.130000,0.653333,0.576667,0.076667,-0.000000
150,agents v8,natarms/y,temoin,ordinal,150,0.540000,0.033333,0.370000,0.376667,-0.006667,-0.000000
150,agents v8,nataid/y,temoin,ordinal,150,0.466667,0.253333,0.440000,0.186667,0.253333,0.000000
150,agents v8,natfare/y,mixte,ordinal,150,0.446667,0.216667,0.600000,0.816667,-0.216667,-0.000000
150,agents v8,natroad,sensible,ordinal,150,0.420000,0.100000,0.683333,0.743333,-0.060000,-0.000000
150,agents v8,natsoc,temoin,ordinal,150,0.433333,0.206667,0.610000,0.816667,-0.206667,0.000000
150,agents v8,natmass,temoin,ordinal,150,0.486667,0.170000,0.643333,0.693333,-0.050000,0.000000
150,agents v8,natpark,temoin,ordinal,150,0.420000,0.143333,0.586667,0.616667,-0.030000,0.000000
150,agents v8,natchld,sensible,ordinal,150,0.480000,0.103333,0.643333,0.746667,-0.103333,0.000000
150,agents v8,natsci,temoin,ordinal,150,0.453333,0.170000,0.636667,0.586667,0.050000,0.000000
150,agents v8,natenrgy,temoin,ordinal,150,0.560000,0.090000,0.640000,0.656667,-0.016667,-0.000000
150,agents v8,uswary,non teste,nominal,150,0.500000,0.406667,,,,1.000000
150,agents v8,prayer,non teste,nominal,150,0.673333,0.046667,,,,1.000000
150,agents v8,courts,non teste,ordinal,150,0.440000,0.153333,,,,1.000000
150,agents v8,discaffw,non teste,ordinal,150,0.446667,0.077778,,,,1.000000
150,agents v8,discaffm,non teste,ordinal,150,0.326667,0.017778,,,,1.000000
150,agents v8,fehire,non teste,ordinal,150,0.280000,0.101667,,,,1.000000
150,agents v8,fechld,temoin,ordinal,150,0.426667,0.031111,0.702222,0.711111,-0.008889,0.000000
150,agents v8,fepresch,investiguer,ordinal,150,0.446667,0.064444,0.673333,0.608889,0.064444,0.000000
150,agents v8,fefam,investiguer,ordinal,150,0.366667,0.062222,0.628889,0.633333,-0.004444,0.000000
150,agents v8,fepol,non teste,nominal,150,0.806667,0.100000,0.873333,0.773333,0.100000,0.000000
150,agents v8,mobile16,non teste,ordinal,150,0.320000,0.380000,,,,1.000000
150,agents v8,incom16,temoin,ordinal,150,0.440000,0.105000,0.543333,0.448333,0.095000,-0.000000
150,agents v8,dwelown16,non teste,nominal,150,0.720000,0.086667,,,,1.000000
150,agents v8,divorced,temoin,nominal,150,0.686667,0.033333,0.733333,0.700000,0.033333,-0.000000
150,agents v8,posslq/y,temoin,nominal,150,0.420000,0.226667,,,,1.000000
150,agents v8,wrkstat,temoin,nominal,150,0.460000,0.400000,,,,1.000000
150,agents v8,evwork,temoin,nominal,150,0.900000,0.060000,,,,1.000000
150,agents v8,wrkgovt1,non teste,nominal,150,0.840000,0.160000,,,,1.000000
150,agents v8,wrkgovt2,non teste,nominal,150,0.686667,0.313333,,,,1.000000
150,agents v8,partfull,non teste,nominal,150,0.613333,0.133333,,,,1.000000
150,agents v8,wksub1,non teste,nominal,150,0.500000,0.173333,,,,1.000000
150,agents v8,wksup1,non teste,nominal,150,0.473333,0.040000,,,,1.000000
150,agents v8,conarmy,investiguer,ordinal,150,0.473333,0.090000,0.610000,0.700000,-0.090000,-0.000000
150,agents v8,conbus,temoin,ordinal,150,0.526667,0.056667,0.403333,0.446667,-0.043333,0.000000
150,agents v8,conclerg,temoin,ordinal,150,0.400000,0.120000,0.420000,0.300000,0.120000,0.000000
150,agents v8,coneduc,sensible,ordinal,150,0.486667,0.146667,0.416667,0.556667,-0.140000,0.000000
150,agents v8,confed,temoin,ordinal,150,0.493333,0.083333,0.386667,0.403333,-0.016667,-0.000000
150,agents v8,confinan,temoin,ordinal,150,0.593333,0.070000,0.366667,0.436667,-0.070000,-0.000000
150,agents v8,conjudge,temoin,ordinal,150,0.473333,0.033333,0.463333,0.450000,0.013333,0.000000
150,agents v8,conlabor,temoin,ordinal,150,0.560000,0.060000,0.450000,0.510000,-0.060000,0.000000
150,agents v8,conlegis,sensible,ordinal,150,0.440000,0.153333,0.146667,0.300000,-0.153333,0.000000
150,agents v8,conmedic,sensible,ordinal,150,0.453333,0.246667,0.536667,0.696667,-0.160000,-0.000000
150,agents v8,conpress,temoin,ordinal,150,0.580000,0.096667,0.343333,0.346667,-0.003333,-0.000000
150,agents v8,consci,temoin,ordinal,150,0.593333,0.083333,0.626667,0.710000,-0.083333,-0.000000
150,agents v8,contv,temoin,ordinal,150,0.493333,0.040000,0.293333,0.333333,-0.040000,0.000000
150,agents v8,joblose,non teste,nominal,150,0.426667,0.168770,,,,1.000000
150,agents v8,jobfind,temoin,nominal,150,0.413333,0.273333,,,,1.000000
150,agents v8,happy,temoin,ordinal,150,0.573333,0.206667,0.506667,0.466667,0.040000,-0.000000
150,agents v8,hapmar,non teste,nominal,150,0.460000,0.300000,0.526316,0.586538,-0.060223,0.493333
150,agents v8,satjob,temoin,nominal,150,0.460000,0.253333,0.673835,0.645390,0.028445,0.380000
150,agents v8,spdeg*,non teste,nominal,150,0.253333,0.446667,,,,1.000000
150,agents v8,spjew,non teste,nominal,150,0.713333,0.286667,,,,1.000000
150,agents v8,spfund,non teste,nominal,150,0.360000,0.393333,,,,1.000000
150,agents v8,unemp,temoin,nominal,150,0.573333,0.226667,0.806667,0.580000,0.226667,0.000000
150,agents v8,union1,non teste,nominal,150,0.893333,0.013647,,,,1.000000
150,agents v8,spkath/y,temoin,nominal,150,0.666667,0.026667,0.800000,0.773333,0.026667,-0.000000
150,agents v8,colath,temoin,nominal,150,0.633333,0.020000,0.713333,0.733333,-0.020000,0.000000
150,agents v8,spkrac/y,sensible,nominal,150,0.560000,0.440000,,,,1.000000
150,agents v8,colrac,temoin,nominal,150,0.706667,0.120000,,,,1.000000
150,agents v8,librac/y,non teste,nominal,150,0.526667,0.153333,,,,1.000000
150,agents v8,spkcom/y,non teste,nominal,150,0.613333,0.105414,0.812081,0.706667,0.105414,-0.000000
150,agents v8,colcom/y,non teste,nominal,150,0.653333,0.066667,0.800000,0.733333,0.066667,-0.000000
150,agents v8,libcom/y,temoin,nominal,150,0.746667,0.160000,0.940000,0.780000,0.160000,0.000000
150,agents v8,spkhomo/y,non teste,nominal,150,0.826667,0.080000,0.840000,0.920000,-0.080000,0.000000
150,agents v8,colhomo,non teste,nominal,150,0.773333,0.133333,0.800000,0.933333,-0.133333,-0.000000
150,agents v8,libhomo/y,non teste,nominal,150,0.780000,0.046667,0.813333,0.860000,-0.046667,0.000000
150,agents v8,cappun,temoin,nominal,150,0.693333,0.066667,,,,1.000000
150,agents v8,polhitok/y,temoin,nominal,149,0.630872,0.219016,0.147651,0.366667,-0.219016,0.000000
150,agents v8,polabuse/y,sensible,nominal,149,0.939597,0.060000,1.000000,0.940000,0.060000,0.000000
150,agents v8,polattak/y,sensible,nominal,149,0.610738,0.393289,,,,1.000000
150,agents v8,grass,non teste,nominal,150,0.653333,0.000000,,,,1.000000
150,agents v8,gunlaw,temoin,nominal,150,0.700000,0.006667,,,,1.000000
150,agents v8,owngun,temoin,nominal,150,0.633333,0.166667,,,,1.000000
150,agents v8,hunt1,non teste,nominal,149,0.771812,0.087785,,,,1.000000
150,agents v8,class,non teste,ordinal,150,0.340000,0.271111,,,,1.000000
150,agents v8,satfin,temoin,ordinal,150,0.406667,0.230000,0.553333,0.463333,0.090000,0.000000
150,agents v8,finalter,temoin,ordinal,150,0.426667,0.240000,0.563333,0.483333,0.080000,0.000000
150,agents v8,finrela,temoin,ordinal,150,0.313333,0.155000,0.538333,0.413333,0.125000,-0.000000
150,agents v8,racdif1,temoin,nominal,150,0.793333,0.100000,0.660000,0.560000,0.100000,-0.000000
150,agents v8,racdif2,temoin,nominal,150,0.940000,0.060000,1.000000,0.940000,0.060000,0.000000
150,agents v8,racdif3,temoin,nominal,150,0.706667,0.200000,0.706667,0.506667,0.200000,0.000000
150,agents v8,racdif4,temoin,nominal,150,0.713333,0.006667,0.740000,0.733333,0.006667,0.000000
150,agents v8,wlthwhts,non teste,ordinal,150,0.273333,0.130000,,,,1.000000
150,agents v8,wlthblks,non teste,ordinal,150,0.100000,0.204167,,,,1.000000
150,agents v8,wlthhsps,non teste,ordinal,150,0.340000,0.091111,,,,1.000000
150,agents v8,racwork,temoin,nominal,150,0.393333,0.206667,,,,1.000000
150,agents v8,letin1a,temoin,ordinal,150,0.333333,0.111723,0.508389,0.396667,0.111723,0.000000
150,agents v8,getahead,non teste,ordinal,150,0.580000,0.100000,,,,1.000000
150,agents v8,aged,non teste,ordinal,150,0.580000,0.126667,,,,1.000000
150,agents v8,parsol,temoin,ordinal,150,0.240000,0.300000,0.725000,0.475000,0.250000,-0.000000
150,agents v8,kidssol,non teste,nominal,150,0.213333,0.680000,,,,1.000000
150,agents v8,spanking,temoin,ordinal,150,0.433333,0.064444,0.595556,0.531111,0.064444,-0.000000
150,agents v8,divlaw,non teste,ordinal,150,0.393333,0.083333,,,,1.000000
150,agents v8,sexeduc,temoin,nominal,150,0.753333,0.086667,0.766667,0.853333,-0.086667,0.000000
150,agents v8,pillok,investiguer,ordinal,150,0.420000,0.046667,,,,1.000000
150,agents v8,xmarsex,sensible,ordinal,150,0.460000,0.040000,0.742222,0.764444,-0.022222,0.000000
150,agents v8,homosex,temoin,ordinal,150,0.566667,0.048889,0.731111,0.691111,0.040000,0.000000
150,agents v8,marhomo,temoin,ordinal,150,0.426667,0.088333,0.643333,0.708333,-0.065000,-0.000000
150,agents v8,discaff,temoin,ordinal,150,0.606667,0.073333,,,,1.000000
150,agents v8,abdefect,temoin,nominal,150,0.760000,0.000000,,,,1.000000
150,agents v8,abnomore,temoin,nominal,149,0.744966,0.064832,,,,1.000000
150,agents v8,abhlth,temoin,nominal,150,0.880000,0.053333,,,,1.000000
150,agents v8,abpoor,investiguer,nominal,149,0.771812,0.064966,,,,1.000000
150,agents v8,abrape,investiguer,nominal,150,0.860000,0.046667,,,,1.000000
150,agents v8,absingle,temoin,nominal,150,0.733333,0.013333,,,,1.000000
150,agents v8,abany,investiguer,nominal,150,0.760000,0.000000,,,,1.000000
150,agents v8,letdie1,temoin,nominal,150,0.726667,0.046667,,,,1.000000
150,agents v8,suicide1,investiguer,nominal,149,0.697987,0.045324,,,,1.000000
150,agents v8,suicide2,non teste,nominal,149,0.738255,0.266667,,,,1.000000
150,agents v8,suicide3,non teste,nominal,150,0.673333,0.020000,,,,1.000000
150,agents v8,suicide4,temoin,nominal,150,0.653333,0.053333,,,,1.000000
150,agents v8,pornlaw,temoin,ordinal,150,0.633333,0.113333,0.510000,0.563333,-0.053333,0.000000
150,agents v8,fair,non teste,ordinal,150,0.386667,0.166667,,,,1.000000
150,agents v8,helpful,non teste,ordinal,150,0.380000,0.060000,,,,1.000000
150,agents v8,trust,non teste,ordinal,150,0.333333,0.123333,,,,1.000000
150,agents v8,tax,non teste,ordinal,150,0.453333,0.170000,,,,1.000000
150,agents v8,vote16,sensible,nominal,150,0.700000,0.240000,0.866667,0.633333,0.233333,-0.000000
150,agents v8,pres16,temoin,nominal,150,0.553333,0.320000,,,,1.000000
150,agents v8,if16who,investiguer,nominal,150,0.773333,0.066667,,,,1.000000
150,agents v8,news,investiguer,ordinal,150,0.260000,0.348333,0.668333,0.376667,0.291667,0.000000
150,agents v8,jew,non teste,nominal,150,0.686667,0.280000,,,,1.000000
150,agents v8,relig16*,non teste,nominal,150,0.326667,0.433333,,,,1.000000
150,agents v8,jew16*,non teste,nominal,150,0.733333,0.266667,,,,1.000000
150,agents v8,attend,sensible,ordinal,150,0.346667,0.063333,0.225000,0.273333,-0.048333,-0.000000
150,agents v8,pray,investiguer,ordinal,150,0.266667,0.238667,0.221333,0.460000,-0.238667,0.000000
150,agents v8,postlife,non teste,nominal,150,0.606667,0.260000,,,,1.000000
150,agents v8,bible,non teste,ordinal,150,0.506667,0.110000,,,,1.000000
150,agents v8,reborn,investiguer,nominal,150,0.453333,0.233333,0.229508,0.427184,-0.197676,0.186667
150,agents v8,savesoul,investiguer,nominal,150,0.720000,0.146667,0.186667,0.333333,-0.146667,0.000000
150,agents v8,granborn,non teste,ordinal,150,0.480000,0.138333,,,,1.000000
150,agents v8,uscitzn*,non teste,nominal,150,0.946667,0.026667,,,,1.000000
150,agents v8,fucitzn,non teste,nominal,150,0.933333,0.026667,,,,1.000000
150,agents v8,mnthsusa,non teste,nominal,150,0.966667,0.006667,,,,1.000000
150,agents v8,income,non teste,ordinal,150,0.413333,0.179021,0.979021,0.800000,0.179021,0.000000
150,agents v8,othlang,temoin,nominal,150,0.726667,0.006667,,,,1.000000
150,agents v8,health,temoin,ordinal,150,0.473333,0.160000,0.642222,0.575556,0.066667,-0.000000
150,agents v8,compuse*,temoin,nominal,150,0.973333,0.026667,,,,1.000000
150,agents v8,webmob,non teste,nominal,150,0.946667,0.026667,,,,1.000000
150,agents v8,xmovie,non teste,nominal,150,0.640000,0.000000,0.606667,0.606667,0.000000,-0.000000
150,agents v8,usewww*,non teste,nominal,150,0.973333,0.000000,,,,1.000000
150,agents v8,life,temoin,ordinal,150,0.580000,0.083333,0.606667,0.630000,-0.023333,-0.000000
150,agents v8,richwork,temoin,nominal,150,0.580000,0.153333,0.593333,0.440000,0.153333,0.000000
150,B0 mode,natspac/y,mixte,ordinal,150,0.520000,0.240000,0.500000,0.480000,0.020000,0.000000
150,B0 mode,natenvir/y,temoin,ordinal,150,0.640000,0.226667,1.000000,0.773333,0.226667,0.000000
150,B0 mode,natheal/y,mixte,ordinal,150,0.673333,0.186667,1.000000,0.813333,0.186667,0.000000
150,B0 mode,natcity/y,mixte,ordinal,150,0.553333,0.223333,0.500000,0.503333,-0.003333,0.000000
150,B0 mode,natdrug/y,temoin,ordinal,150,0.573333,0.260000,1.000000,0.740000,0.260000,0.000000
150,B0 mode,nateduc/y,temoin,ordinal,150,0.673333,0.193333,1.000000,0.806667,0.193333,0.000000
150,B0 mode,natrace/y,sensible,ordinal,150,0.426667,0.170000,0.600000,0.576667,0.023333,-0.000000
150,B0 mode,natarms/y,temoin,ordinal,150,0.273333,0.223333,0.400000,0.376667,0.023333,-0.000000
150,B0 mode,nataid/y,temoin,ordinal,150,0.686667,0.186667,0.000000,0.186667,-0.186667,0.000000
150,B0 mode,natfare/y,mixte,ordinal,150,0.700000,0.183333,1.000000,0.816667,0.183333,0.000000
150,B0 mode,natroad,sensible,ordinal,150,0.533333,0.256667,1.000000,0.743333,0.256667,0.000000
150,B0 mode,natsoc,temoin,ordinal,150,0.666667,0.183333,1.000000,0.816667,0.183333,0.000000
150,B0 mode,natmass,temoin,ordinal,150,0.480000,0.260000,0.500000,0.693333,-0.193333,0.000000
150,B0 mode,natpark,temoin,ordinal,150,0.620000,0.190000,0.500000,0.616667,-0.116667,0.000000
150,B0 mode,natchld,sensible,ordinal,150,0.573333,0.253333,1.000000,0.746667,0.253333,0.000000
150,B0 mode,natsci,temoin,ordinal,150,0.586667,0.206667,0.500000,0.586667,-0.086667,0.000000
150,B0 mode,natenrgy,temoin,ordinal,150,0.466667,0.343333,1.000000,0.656667,0.343333,0.000000
150,B0 mode,uswary,non teste,nominal,150,0.526667,0.473333,,,,1.000000
150,B0 mode,prayer,non teste,nominal,150,0.673333,0.326667,,,,1.000000
150,B0 mode,courts,non teste,ordinal,150,0.453333,0.376667,,,,1.000000
150,B0 mode,discaffw,non teste,ordinal,150,0.440000,0.237778,,,,1.000000
150,B0 mode,discaffm,non teste,ordinal,150,0.406667,0.224444,,,,1.000000
150,B0 mode,fehire,non teste,ordinal,150,0.280000,0.141667,,,,1.000000
150,B0 mode,fechld,temoin,ordinal,150,0.486667,0.182222,0.666667,0.711111,-0.044444,0.000000
150,B0 mode,fepresch,investiguer,ordinal,150,0.440000,0.204444,0.666667,0.608889,0.057778,0.000000
150,B0 mode,fefam,investiguer,ordinal,150,0.413333,0.224444,0.666667,0.633333,0.033333,0.000000
150,B0 mode,fepol,non teste,nominal,150,0.773333,0.226667,1.000000,0.773333,0.226667,0.000000
150,B0 mode,mobile16,non teste,ordinal,150,0.393333,0.436667,,,,1.000000
150,B0 mode,incom16,temoin,ordinal,150,0.520000,0.141667,0.500000,0.448333,0.051667,0.000000
150,B0 mode,dwelown16,non teste,nominal,150,0.733333,0.266667,,,,1.000000
150,B0 mode,divorced,temoin,nominal,150,0.700000,0.300000,1.000000,0.700000,0.300000,0.000000
150,B0 mode,posslq/y,temoin,nominal,150,0.460000,0.540000,,,,1.000000
150,B0 mode,wrkstat,temoin,nominal,150,0.406667,0.593333,,,,1.000000
150,B0 mode,evwork,temoin,nominal,150,0.893333,0.106667,,,,1.000000
150,B0 mode,wrkgovt1,non teste,nominal,150,0.840000,0.160000,,,,1.000000
150,B0 mode,wrkgovt2,non teste,nominal,150,0.686667,0.313333,,,,1.000000
150,B0 mode,partfull,non teste,nominal,150,0.520000,0.480000,,,,1.000000
150,B0 mode,wksub1,non teste,nominal,150,0.480000,0.520000,,,,1.000000
150,B0 mode,wksup1,non teste,nominal,150,0.440000,0.340000,,,,1.000000
150,B0 mode,conarmy,investiguer,ordinal,150,0.466667,0.300000,1.000000,0.700000,0.300000,0.000000
150,B0 mode,conbus,temoin,ordinal,150,0.586667,0.206667,0.500000,0.446667,0.053333,0.000000
150,B0 mode,conclerg,temoin,ordinal,150,0.520000,0.300000,0.000000,0.300000,-0.300000,0.000000
150,B0 mode,coneduc,sensible,ordinal,150,0.540000,0.230000,0.500000,0.556667,-0.056667,0.000000
150,B0 mode,confed,temoin,ordinal,150,0.500000,0.250000,0.500000,0.403333,0.096667,0.000000
150,B0 mode,confinan,temoin,ordinal,150,0.593333,0.203333,0.500000,0.436667,0.063333,0.000000
150,B0 mode,conjudge,temoin,ordinal,150,0.446667,0.276667,0.500000,0.450000,0.050000,0.000000
150,B0 mode,conlabor,temoin,ordinal,150,0.580000,0.210000,0.500000,0.510000,-0.010000,0.000000
150,B0 mode,conlegis,sensible,ordinal,150,0.493333,0.300000,0.000000,0.300000,-0.300000,0.000000
150,B0 mode,conmedic,sensible,ordinal,150,0.466667,0.183333,0.600000,0.696667,-0.096667,-0.000000
150,B0 mode,conpress,temoin,ordinal,150,0.480000,0.260000,0.500000,0.346667,0.153333,0.000000
150,B0 mode,consci,temoin,ordinal,150,0.506667,0.290000,1.000000,0.710000,0.290000,0.000000
150,B0 mode,contv,temoin,ordinal,150,0.533333,0.233333,0.500000,0.333333,0.166667,0.000000
150,B0 mode,joblose,non teste,nominal,150,0.386667,0.613333,,,,1.000000
150,B0 mode,jobfind,temoin,nominal,150,0.373333,0.626667,,,,1.000000
150,B0 mode,happy,temoin,ordinal,150,0.573333,0.213333,0.500000,0.466667,0.033333,0.000000
150,B0 mode,hapmar,non teste,nominal,150,0.653333,0.346667,,0.586538,,1.000000
150,B0 mode,satjob,temoin,nominal,150,0.373333,0.626667,,0.645390,,1.000000
150,B0 mode,spdeg*,non teste,nominal,150,0.586667,0.413333,,,,1.000000
150,B0 mode,spjew,non teste,nominal,150,0.713333,0.286667,,,,1.000000
150,B0 mode,spfund,non teste,nominal,150,0.740000,0.260000,,,,1.000000
150,B0 mode,unemp,temoin,nominal,150,0.580000,0.420000,1.000000,0.580000,0.420000,0.000000
150,B0 mode,union1,non teste,nominal,150,0.953333,0.046667,,,,1.000000
150,B0 mode,spkath/y,temoin,nominal,150,0.773333,0.226667,1.000000,0.773333,0.226667,0.000000
150,B0 mode,colath,temoin,nominal,150,0.733333,0.266667,1.000000,0.733333,0.266667,0.000000
150,B0 mode,spkrac/y,sensible,nominal,150,0.560000,0.440000,,,,1.000000
150,B0 mode,colrac,temoin,nominal,150,0.746667,0.253333,,,,1.000000
150,B0 mode,librac/y,non teste,nominal,150,0.566667,0.433333,,,,1.000000
150,B0 mode,spkcom/y,non teste,nominal,150,0.706667,0.293333,1.000000,0.706667,0.293333,0.000000
150,B0 mode,colcom/y,non teste,nominal,150,0.733333,0.266667,1.000000,0.733333,0.266667,0.000000
150,B0 mode,libcom/y,temoin,nominal,150,0.780000,0.220000,1.000000,0.780000,0.220000,0.000000
150,B0 mode,spkhomo/y,non teste,nominal,150,0.920000,0.080000,1.000000,0.920000,0.080000,0.000000
150,B0 mode,colhomo,non teste,nominal,150,0.933333,0.066667,1.000000,0.933333,0.066667,0.000000
150,B0 mode,libhomo/y,non teste,nominal,150,0.860000,0.140000,1.000000,0.860000,0.140000,0.000000
150,B0 mode,cappun,temoin,nominal,150,0.520000,0.480000,,,,1.000000
150,B0 mode,polhitok/y,temoin,nominal,150,0.633333,0.366667,0.000000,0.366667,-0.366667,0.000000
150,B0 mode,polabuse/y,sensible,nominal,150,0.940000,0.060000,1.000000,0.940000,0.060000,0.000000
150,B0 mode,polattak/y,sensible,nominal,150,0.600000,0.400000,,,,1.000000
150,B0 mode,grass,non teste,nominal,150,0.733333,0.266667,,,,1.000000
150,B0 mode,gunlaw,temoin,nominal,150,0.660000,0.340000,,,,1.000000
150,B0 mode,owngun,temoin,nominal,150,0.780000,0.220000,,,,1.000000
150,B0 mode,hunt1,non teste,nominal,150,0.920000,0.080000,,,,1.000000
150,B0 mode,class,non teste,ordinal,150,0.440000,0.195556,,,,1.000000
150,B0 mode,satfin,temoin,ordinal,150,0.433333,0.283333,0.500000,0.463333,0.036667,0.000000
150,B0 mode,finalter,temoin,ordinal,150,0.393333,0.303333,0.500000,0.483333,0.016667,0.000000
150,B0 mode,finrela,temoin,ordinal,150,0.386667,0.193333,0.500000,0.413333,0.086667,0.000000
150,B0 mode,racdif1,temoin,nominal,150,0.560000,0.440000,1.000000,0.560000,0.440000,0.000000
150,B0 mode,racdif2,temoin,nominal,150,0.940000,0.060000,1.000000,0.940000,0.060000,0.000000
150,B0 mode,racdif3,temoin,nominal,150,0.493333,0.306667,0.200000,0.506667,-0.306667,-0.000000
150,B0 mode,racdif4,temoin,nominal,150,0.733333,0.266667,1.000000,0.733333,0.266667,0.000000
150,B0 mode,wlthwhts,non teste,ordinal,150,0.566667,0.091111,,,,1.000000
150,B0 mode,wlthblks,non teste,ordinal,150,0.520000,0.086667,,,,1.000000
150,B0 mode,wlthhsps,non teste,ordinal,150,0.433333,0.033333,,,,1.000000
150,B0 mode,racwork,temoin,nominal,150,0.346667,0.653333,,,,1.000000
150,B0 mode,letin1a,temoin,ordinal,150,0.380000,0.243333,0.500000,0.396667,0.103333,0.000000
150,B0 mode,getahead,non teste,ordinal,150,0.466667,0.266667,,,,1.000000
150,B0 mode,aged,non teste,ordinal,150,0.640000,0.180000,,,,1.000000
150,B0 mode,parsol,temoin,ordinal,150,0.260000,0.248333,0.500000,0.475000,0.025000,0.000000
150,B0 mode,kidssol,non teste,nominal,150,0.313333,0.686667,,,,1.000000
150,B0 mode,spanking,temoin,ordinal,150,0.306667,0.313333,0.333333,0.531111,-0.197778,0.000000
150,B0 mode,divlaw,non teste,ordinal,150,0.526667,0.236667,,,,1.000000
150,B0 mode,sexeduc,temoin,nominal,150,0.853333,0.146667,1.000000,0.853333,0.146667,0.000000
150,B0 mode,pillok,investiguer,ordinal,150,0.366667,0.173333,,,,1.000000
150,B0 mode,xmarsex,sensible,ordinal,150,0.533333,0.235556,1.000000,0.764444,0.235556,0.000000
150,B0 mode,homosex,temoin,ordinal,150,0.566667,0.308889,1.000000,0.691111,0.308889,0.000000
150,B0 mode,marhomo,temoin,ordinal,150,0.493333,0.291667,1.000000,0.708333,0.291667,0.000000
150,B0 mode,discaff,temoin,ordinal,150,0.526667,0.286667,,,,1.000000
150,B0 mode,abdefect,temoin,nominal,150,0.820000,0.180000,,,,1.000000
150,B0 mode,abnomore,temoin,nominal,150,0.660000,0.340000,,,,1.000000
150,B0 mode,abhlth,temoin,nominal,150,0.906667,0.093333,,,,1.000000
150,B0 mode,abpoor,investiguer,nominal,150,0.680000,0.320000,,,,1.000000
150,B0 mode,abrape,investiguer,nominal,150,0.893333,0.106667,,,,1.000000
150,B0 mode,absingle,temoin,nominal,150,0.640000,0.360000,,,,1.000000
150,B0 mode,abany,investiguer,nominal,150,0.640000,0.360000,,,,1.000000
