type,construction,configuration,replicats,n_couverts,fidelite_chute,fidelite_boot_bas,fidelite_boot_haut,top1,top1_boot_bas,top1_boot_haut,bits,bits_bas,bits_haut,bits_replicats,exactitude_contre_verite,a_vraie_personne,c_candidat_hasard,delta_identification,ecart_exactitude_moyen,ecart_exactitude_max,z_exactitude_max,masque_identique,rho_moyen,rho_median,rho_p5,rho_p95,rho_min,rho_max,rho_boot_personnes_bas,rho_boot_personnes_haut,replicats_axe_degenere,replicats_rho_non_defini,rho_reel_depasse_p95,replicat,rho,distinct_fidelite,distinct_fuite
configuration,N2b vecteur d'autrui (Bernoulli),Text Persona (Default Temperature) - GPT4.1-mini,100.0,2058.0,-0.0010064261418852817,-0.004605067622286989,0.0009866375121477375,0.0003854875283446712,0.0,0.0,0.0005029644315488468,-0.0007165654345720659,0.009311100300443145,3.0,0.40923307418205385,0.4086896663427276,0.4059671809396626,0.002722485403064923,0.050206430191124064,0.30000000000000004,4.657942525560891,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),Text Persona (Reasoning) - GPT4.1-mini,100.0,2058.0,-0.0025485726433430206,0.0003066184807256498,0.005795933551992249,0.00038872691933916425,0.0,0.0,0.0009531294920079129,-0.00016688518906068003,0.009194730017292405,3.0,0.4069873663751215,0.41219630709426625,0.4058771060370096,0.006319201057256635,0.05016067379332686,0.2833333333333334,4.601321676666519,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),Text Persona (Repeating Questions) - GPT4.1-mini,100.0,2058.0,-0.0011466350826044296,-0.004111278142209243,0.0014361030126336456,0.0003579527048914804,0.0,0.0014577259475218659,0.003646675931313107,0.0012653668036627893,0.012801346407157006,3.0,0.40944574020084235,0.4091269841269842,0.40651891234535376,0.002608071781630406,0.04987925170068026,0.29999999999999993,4.713506429097434,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),Text Persona - GPT4.1-mini,100.0,2058.0,-0.00106132774538383,-0.006799000850340117,-0.0015159590621962864,0.00036929057337220614,0.0,0.0,0.0008983390589403228,-0.000629150717041608,0.009487672744495761,3.0,0.40972635244574024,0.4071590540978296,0.40644019419975874,0.0007188598980709295,0.05012908973113055,0.2833333333333334,4.47213595499958,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),Text Persona - Gemini-Flash2.5,100.0,2058.0,-0.0028791767897634857,-0.005466097748623239,-4.8808511499822144e-05,0.00040492387431162946,0.0,0.00048590864917395527,-0.000328174950391021,-0.0012863127747454832,0.00798957482734163,3.0,0.40777129899578873,0.4084548104956268,0.4069710891436958,0.0014837213519310244,0.05001190476190476,0.30000000000000004,4.779509732022302,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),B0 tirage,100.0,2058.0,-4.7181729834754326e-05,-0.0029168387593132305,0.002498005749919032,0.0005085843861354066,0.0,0.0014577259475218659,0.00015861225723767802,-0.0010349304920869605,0.008357845289363206,3.0,0.40059102688694526,0.39999999999999997,0.3994404731210824,0.0005595268789176155,0.05033722060252673,0.31666666666666665,5.006939628599934,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),B1 argmax,100.0,2058.0,0.0005817136378361232,0.0004080012957564206,0.005745728053126032,0.00050696469063816,0.0,0.0014577259475218659,0.0015190938665915847,-0.0002861414911965898,0.010935923575754118,3.0,0.40693553611920963,0.40876255264010364,0.4031300812240301,0.005632471416073485,0.05029122125040493,0.33333333333333337,5.237229365663818,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),B2 argmax,100.0,2058.0,-0.0001163913184320975,-0.0032838971898282916,0.001871421485260793,0.0004178814382896015,0.0,0.0009718172983479105,0.0009143464056181235,-0.0005525026948971352,0.009754973604450566,3.0,0.4068522027858763,0.4062196307094266,0.40377058500756957,0.002449045701857033,0.05025550696469064,0.26666666666666666,4.379056560908565,True,,,,,,,,,,,,,,,
configuration,N2b vecteur d'autrui (Bernoulli),PMM k=10,100.0,2058.0,-0.00046642573696141775,-0.0022599155733721886,0.0031826004211208494,0.000413022351797862,0.0,0.002591512795594428,-0.0013463885920034595,-0.0016860206511700503,0.0060218655851294175,3.0,0.4035448655652737,0.4042597991577584,0.4015876832939664,0.00267211586379195,0.05058778749595076,0.2666666666666667,4.286397758214559,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,Demographics Only - GPT4.1-mini,100.0,2058.0,-0.0015284135082604304,-0.002217054381276302,0.0031806719711694378,0.0005587949465500487,0.0,0.0021056041464204726,0.001457119279393737,3.1357295993350576e-05,0.010603358473734137,3.0,0.4140860058309038,0.41575963718820863,0.41141629542742175,0.00434334176078687,5.5798509880142526e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,JSON Persona - GPT4.1,100.0,2058.0,-0.00276738338192415,-0.005074845116618052,0.0008053277858762769,0.00038224813735017823,0.0,0.0,-0.0008791186340963245,-0.0013296317133197752,0.006550661893096814,3.0,0.43336337868480734,0.43426465824425015,0.43187186115132814,0.0023927970929220415,3.9763524457402005e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,JSON Persona - GPT4.1-mini,100.0,1000.0,-0.005040166666666641,-0.008272552083333317,0.0005618958333333491,0.0005033333333333334,0.0,0.0,0.00019196374231474542,-0.0010187514570696888,0.015591472869265053,3.0,0.41676616666666666,0.41902245544247985,0.41604171005961,0.002980745382869647,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
configuration,N3 identites permutees,Text Persona (Default Temperature) - GPT4.1-mini,100.0,2058.0,-0.0021194181243925775,-0.006103032879818574,-0.0006301273485584554,0.00039358600583090376,0.0,0.0021056041464204726,-0.0015027726505643102,-0.0016359883709067564,0.006018992282221355,3.0,0.4404426627793974,0.439310009718173,0.4388421435953714,0.00046786612280156535,3.5390346614836407e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,Text Persona (Reasoning) - GPT4.1-mini,100.0,2058.0,-0.0019939524619371225,-0.004161898688046629,0.0021215733317136625,0.0004421768707482994,0.0,0.0,0.00015079572602457367,-0.0005578800482329318,0.0076604901960648656,3.0,0.4216611597019761,0.42301587301587307,0.42012421285789525,0.002891660157977766,5.8228053126012316e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,Text Persona (Repeating Questions) - GPT4.1-mini,100.0,2058.0,-0.0023129778101716593,-0.008383118723679923,-0.0025210509799157513,0.00045999352121801104,0.0,0.0012957563977972141,-0.0006174115617276025,-0.001224393653935252,0.007262427418746376,3.0,0.43485560414642044,0.43194849368318755,0.4326680737082654,-0.0007195800250777406,3.79008746355685e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,Text Persona - GPT4.1-mini,100.0,2058.0,-0.002163702623906667,-0.0058797477324262805,-0.00026379271946872315,0.0005344995140913508,0.0,0.0017816650469711693,-0.0018156729139420236,-0.001913384244213375,0.005892852284300767,3.0,0.441260042112083,0.4400388726919339,0.4395783376981688,0.000460534993765193,3.417557499190153e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,Text Persona - Gemini-Flash2.5,100.0,2058.0,-0.0026827927599610856,-0.006581015144152884,-0.00019116456106251043,0.00038872691933916425,0.0,0.0,-0.0005893454996233061,-0.0012164598983982107,0.007701915748587212,3.0,0.41545213799805636,0.41465824425008097,0.41379278538200415,0.0008654588680768213,3.8467768059604784e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,B0 tirage,100.0,2058.0,-4.202907353411778e-05,-0.0012618085924845793,0.004181400834143214,0.000503725299643667,0.0,0.0027534823453190796,-0.0012795012253897415,-0.001855392421507259,0.006670072278816555,3.0,0.43118861354065435,0.4326125688370586,0.4311448280084859,0.00146774082857262,2.9235503725299645e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,B1 argmax,100.0,2058.0,-0.0003728640265629912,-0.003532743156786517,0.003521719104308393,0.0007871720116618076,0.0,0.0009718172983479105,0.014736737823212684,0.008586302407277749,0.02907467078592885,3.0,0.4709103498542275,0.47083738257207647,0.4559438850277489,0.014893497544327543,3.84677680596048e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,B2 argmax,100.0,2058.0,-0.0007159438775510113,-0.0024874777291869024,0.0033519345238095318,0.0005361192095885974,0.0,0.0014577259475218659,0.0008356767038092036,-0.0003327395065428007,0.010024896071125756,3.0,0.4758301749271137,0.4768545513443473,0.4719298349169831,0.0049247164273641345,3.66051182377713e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N3 identites permutees,PMM k=10,100.0,2058.0,-0.0003280490767735167,-0.0059546890184645025,0.00021490322319406765,0.0006511175898931002,0.0,0.00048590864917395527,0.002506880110934991,0.00036096610489161726,0.012002155577314384,3.0,0.44099416909621,0.43853255587949463,0.4353216512205327,0.0032109046589620053,3.6281179138321995e-05,0.01666666666666672,0.0,True,,,,,,,,,,,,,,,
configuration,N4 mode global,Demographics Only - GPT4.1-mini,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.00016196954972465177,0.0,0.00048590864917395527,-0.003813005346410492,-0.0028743057673802585,0.0024513187380540164,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.14863135730482668,0.6333333333333333,16.815577193888895,True,,,,,,,,,,,,,,,
configuration,N4 mode global,JSON Persona - GPT4.1,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.0006478781988986071,0.0,0.0016196954972465176,-0.003785799236956322,-0.0028910327077060318,0.0022795628180222404,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.12802883057985096,0.4666666666666667,7.967433714816837,True,,,,,,,,,,,,,,,
configuration,N4 mode global,JSON Persona - GPT4.1-mini,1.0,1000.0,0.00030291666666670825,-0.0006943020833333367,0.0010213125000000146,0.0003333333333333333,0.0,0.001,-0.005670016650748622,-0.004846017592262575,0.010162568298168122,1.0,0.49555,0.49651201640995135,0.49901198574667954,-0.0024999693367283265,0.13963714689265538,0.55,10.072716978511437,True,,,,,,,,,,,,,,,
configuration,N4 mode global,Text Persona (Default Temperature) - GPT4.1-mini,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.0008098477486232588,0.0,0.0017816650469711693,-0.0038104804655407776,-0.002845290975680248,0.0024100347331333653,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.08952866861030126,0.35,5.664705542999467,True,,,,,,,,,,,,,,,
configuration,N4 mode global,Text Persona (Reasoning) - GPT4.1-mini,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.00032393909944930353,0.0,0.0009718172983479105,-0.0037618209212411102,-0.002838082110146223,0.0023476004622208424,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.13488824101069,0.5333333333333333,9.540556703999103,True,,,,,,,,,,,,,,,
configuration,N4 mode global,Text Persona (Repeating Questions) - GPT4.1-mini,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.00048590864917395527,0.0,0.0012957563977972141,-0.003826294715677747,-0.0029273575716177724,0.0022646259468630525,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.09936022027858762,0.4,6.200218877330668,True,,,,,,,,,,,,,,,
configuration,N4 mode global,Text Persona - GPT4.1-mini,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.00016196954972465177,0.0,0.00048590864917395527,-0.00382077840713535,-0.0028934864793806804,0.0022414110294303835,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.09178004535147392,0.4,6.372679642696402,True,,,,,,,,,,,,,,,
configuration,N4 mode global,Text Persona - Gemini-Flash2.5,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.00048590864917395527,0.0,0.0011337868480725622,-0.003821822937251085,-0.0029282604167694794,0.0021709741434320106,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.14079203109815355,0.5333333333333333,10.327955589886443,True,,,,,,,,,,,,,,,
configuration,N4 mode global,B0 tirage,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.00016196954972465177,0.0,0.00048590864917395527,-0.003815842588371865,-0.0029075863382414637,0.0022419941052539633,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.11522513767411727,0.46666666666666673,7.668115805072326,True,,,,,,,,,,,,,,,
configuration,N4 mode global,B1 argmax,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.0006478781988986071,0.0,0.0016196954972465176,-0.0037666298570133705,-0.0028303425989474108,0.002200538397024007,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.07631195335276969,0.6,10.141851056742198,True,,,,,,,,,,,,,,,
configuration,N4 mode global,B2 argmax,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.0008098477486232588,0.00016196954972465177,0.0017816650469711693,-0.003814658537505622,-0.002918353044430555,0.0021815035711617798,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.06609977324263037,0.6166666666666666,10.801672850241129,True,,,,,,,,,,,,,,,
configuration,N4 mode global,PMM k=10,1.0,2058.0,1.1102230246251565e-16,-5.543191702001302e-18,1.6629406522575722e-17,0.00048590864917395527,0.0,0.0014577259475218656,-0.003845152851186029,-0.002922361757718983,0.002183584376616653,1.0,0.49901198574667965,0.49901198574667954,0.49901198574667954,0.0,0.10453514739229025,0.65,11.904120065513515,True,,,,,,,,,,,,,,,
rho_resume,reel,,1.0,,,,,,,,,,,,,,,,,,,,0.965034965034965,0.965034965034965,0.965034965034965,0.965034965034965,0.965034965034965,0.965034965034965,0.9370629370629372,0.9930069930069931,0.0,0.0,,,,,
rho_resume,N0 nul casse,,100.0,,,,,,,,,,,,,,,,,,,,0.9803142869665821,0.9860139860139862,0.9506993006993009,1.0,0.8881118881118882,1.0,0.9300699300699302,1.0,0.0,0.0,False,,,,
rho_resume,N1 mode de segment,,100.0,,,,,,,,,,,,,,,,,,,,0.16810441631050943,0.15886499198420062,-0.3009100141969508,0.5694578749662337,-0.6608145157121053,0.8740015563815782,-0.07345186220482018,0.7425580806841542,0.0,0.0,True,,,,
rho_resume,N1b mode de segment (Bernoulli),,100.0,,,,,,,,,,,,,,,,,,,,0.20579176936614263,0.24007677490085233,-0.22842719942097794,0.5935587905794096,-0.4867914143593691,0.7987187801376143,-0.03377390716437062,0.7502017460127128,0.0,0.0,True,,,,
rho_resume,N2 vecteur d'autrui,,100.0,,,,,,,,,,,,,,,,,,,,0.13420503613687976,0.15717894828988316,-0.42201648854470497,0.5911393548355526,-0.6054700094830512,0.756405704328632,-0.4149802416180935,0.4212749329415909,0.0,0.0,True,,,,
rho_resume,N2b vecteur d'autrui (Bernoulli),,100.0,,,,,,,,,,,,,,,,,,,,0.11761794421642711,0.1118002321498589,-0.42026069124594734,0.5750404358157705,-0.7160878605207209,0.7527048037715061,-0.16055854233234565,0.616075349298592,0.0,0.0,True,,,,
rho_resume,N3 identites permutees,,100.0,,,,,,,,,,,,,,,,,,,,0.1386764022870909,0.13931770416603279,-0.3154463533740532,0.5467548508776614,-0.4891159880445185,0.7823609321902906,-0.28935540910105345,0.6381688327985542,0.0,0.0,True,,,,
rho_resume,N4 mode global,,1.0,,,,,,,,,,,,,,,,,,,,-0.13336626734231613,-0.13336626734231613,-0.13336626734231613,-0.13336626734231613,-0.13336626734231613,-0.13336626734231613,-0.49350018786658456,0.5057805388588732,0.0,0.0,True,,,,
rho_replicat,reel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.965034965034965,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.9842396880153765,12.0,11.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.9440559440559443,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.9580419580419581,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.9230769230769231,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.9580419580419581,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.965034965034965,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,0.8881118881118882,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.99124495269876,12.0,11.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.965034965034965,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.9510489510489512,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.9510489510489512,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,0.9370629370629372,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1.0,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,0.9790209790209792,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,0.9930069930069931,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,0.965034965034965,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.9860139860139862,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,0.9720279720279721,12.0,12.0
rho_replicat,N0 nul casse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,0.9790209790209792,12.0,12.0
