jeu,item,k,baseline,1-MAE,1-TV,spearman,KS
GSS,racwork,5,B1 autre cohorte,0.9699484941073767,0.9248712352684417,0.9999999999999999,
GSS,racwork,5,B2 sous-echantillon (sexe),0.9676146687687338,0.9190366719218345,0.9999999999999999,
GSS,radioact,2,B0 uniforme,0.71875,0.71875,,
GSS,radioact,2,B1 autre cohorte,0.9966120166793025,0.9966120166793025,0.9999999999999999,
GSS,radioact,2,B2 sous-echantillon (sexe),0.99522048328734,0.99522048328734,0.9999999999999999,
GSS,reborn,2,B0 uniforme,0.8838133068520357,0.8838133068520357,,
GSS,reborn,2,B1 autre cohorte,0.9967087815013779,0.9967087815013779,0.9999999999999999,
GSS,reborn,2,B2 sous-echantillon (sexe),0.9981834403100166,0.9981834403100166,0.9999999999999999,
GSS,relate2,7,B0 uniforme,0.8494773519163763,0.47317073170731705,,
GSS,relate2,7,B1 autre cohorte,0.9847690753539368,0.9466917637387787,0.9642857142857145,
GSS,relate2,7,B2 sous-echantillon (sexe),0.9850255035012243,0.9475892622542852,0.9642857142857145,
GSS,relate3,6,B0 uniforme,0.7568482610033856,0.27054478301015705,,
GSS,relate3,6,B1 autre cohorte,0.972671286938775,0.9180138608163251,0.6667366910003157,
GSS,relate3,6,B2 sous-echantillon (sexe),0.9726123261320923,0.9178369783962766,0.6667366910003157,
GSS,relate4,6,B0 uniforme,0.7576489533011272,0.27294685990338174,,
GSS,relate4,6,B1 autre cohorte,0.9686703764854563,0.9060111294563689,0.48571428571428577,
GSS,relate4,6,B2 sous-echantillon (sexe),0.9689539471403676,0.9068618414211028,0.48571428571428577,
GSS,relatsex,2,B0 uniforme,0.5888009049773756,0.5888009049773756,,
GSS,relatsex,2,B1 autre cohorte,0.9921014261122916,0.9921014261122916,0.9999999999999999,
GSS,relatsex,2,B2 sous-echantillon (sexe),0.9934590682532696,0.9934590682532696,0.9999999999999999,
GSS,relexp,2,B0 uniforme,0.9130434782608695,0.9130434782608695,,
GSS,relexp,2,B1 autre cohorte,0.9794107437299314,0.9794107437299314,0.9999999999999999,
GSS,relexp,2,B2 sous-echantillon (sexe),0.9774293367974928,0.9774293367974928,0.9999999999999999,
GSS,relexper,2,B0 uniforme,0.9170359428852782,0.9170359428852782,,
GSS,relexper,2,B1 autre cohorte,0.9872508354390014,0.9872508354390014,0.9999999999999999,
GSS,relexper,2,B2 sous-echantillon (sexe),0.9850376428070454,0.9850376428070454,0.9999999999999999,
GSS,reliten,4,B0 uniforme,0.8764131551901336,0.7528263103802673,,
GSS,reliten,4,B1 autre cohorte,0.9917193646275296,0.9834387292550592,1.0,
GSS,reliten,4,B2 sous-echantillon (sexe),0.9899995053260892,0.9799990106521783,1.0,
GSS,rellife,4,B0 uniforme,0.904518222666001,0.809036445332002,,
GSS,rellife,4,B1 autre cohorte,0.9908445526782726,0.9816891053565453,1.0,
GSS,rellife,4,B2 sous-echantillon (sexe),0.9901127091856947,0.9802254183713895,1.0,
GSS,relneg,2,B0 uniforme,0.8706811451135242,0.8706811451135242,,
GSS,relneg,2,B1 autre cohorte,0.9887090335597394,0.9887090335597394,0.9999999999999999,
GSS,relneg,2,B2 sous-echantillon (sexe),0.9878251296766501,0.9878251296766501,0.9999999999999999,
GSS,relpersn,4,B0 uniforme,0.9176108374384236,0.8352216748768473,,
GSS,relpersn,4,B1 autre cohorte,0.9868854679802955,0.9737709359605912,0.7999999999999999,
GSS,relpersn,4,B2 sous-echantillon (sexe),0.985500524631089,0.9710010492621779,0.7999999999999999,
GSS,relsp1,2,B0 uniforme,0.6631530705774519,0.6631530705774519,,
GSS,relsp1,2,B1 autre cohorte,0.9629338859442873,0.9629338859442873,0.9999999999999999,
GSS,relsp1,2,B2 sous-echantillon (sexe),0.9612478443887815,0.9612478443887815,0.9999999999999999,
GSS,res16,6,B0 uniforme,0.941096412433992,0.8232892373019762,,
GSS,res16,6,B1 autre cohorte,0.992601472000062,0.9778044160001861,1.0,
GSS,res16,6,B2 sous-echantillon (sexe),0.9929782733974328,0.9789348201922985,1.0,
GSS,res2006,2,B0 uniforme,0.519588638589618,0.519588638589618,,
GSS,res2006,2,B1 autre cohorte,0.9922807976121624,0.9922807976121624,0.9999999999999999,
GSS,res2006,2,B2 sous-echantillon (sexe),0.9919477244854737,0.9919477244854737,0.9999999999999999,
GSS,richwork,2,B0 uniforme,0.8022432113341205,0.8022432113341205,,
GSS,richwork,2,B1 autre cohorte,0.9780771547986027,0.9780771547986027,0.9999999999999999,
GSS,richwork,2,B2 sous-echantillon (sexe),0.9799113409541218,0.9799113409541218,0.9999999999999999,
GSS,rifle,3,B0 uniforme,0.7074277734136336,0.5611416601204504,,
GSS,rifle,3,B1 autre cohorte,0.9832327308867519,0.974849096330128,1.0,
GSS,rifle,3,B2 sous-echantillon (sexe),0.9831427955356453,0.974714193303468,1.0,
GSS,rotapple,4,B0 uniforme,0.9230049875311721,0.8460099750623442,,
GSS,rotapple,4,B1 autre cohorte,0.9922964576357783,0.9845929152715568,1.0,
GSS,rotapple,4,B2 sous-echantillon (sexe),0.9923605832178438,0.9847211664356876,1.0,
GSS,rowngun,3,B0 uniforme,0.8007662835249042,0.7011494252873564,,
GSS,rowngun,3,B1 autre cohorte,0.9565090106303842,0.9347635159455763,1.0,
GSS,rowngun,3,B2 sous-echantillon (sexe),0.9471265374752041,0.9206898062128062,1.0,
GSS,rvisitor,2,B0 uniforme,0.50293542074364,0.50293542074364,,
GSS,rvisitor,2,B1 autre cohorte,0.9990418407491924,0.9990418407491924,0.9999999999999999,
GSS,rvisitor,2,B2 sous-echantillon (sexe),0.999034206752568,0.999034206752568,0.9999999999999999,
GSS,satfin,3,B0 uniforme,0.9219278159415549,0.8828917239123324,,
GSS,satfin,3,B1 autre cohorte,0.9668783198591835,0.9503174797887752,1.0,
GSS,satfin,3,B2 sous-echantillon (sexe),0.9670809935321797,0.9506214902982695,1.0,
GSS,satjob,4,B0 uniforme,0.8210078534031413,0.6420157068062827,,
GSS,satjob,4,B1 autre cohorte,0.9901900632635253,0.9803801265270506,1.0,
GSS,satjob,4,B2 sous-echantillon (sexe),0.9902370084304007,0.9804740168608015,1.0,
GSS,savesoul,2,B0 uniforme,0.9325649828347229,0.9325649828347229,,
GSS,savesoul,2,B1 autre cohorte,0.9790592642867368,0.9790592642867368,0.9999999999999999,
GSS,savesoul,2,B2 sous-echantillon (sexe),0.976579069036049,0.976579069036049,0.9999999999999999,
GSS,scibnfts,3,B0 uniforme,0.7286324786324787,0.592948717948718,,
GSS,scibnfts,3,B1 autre cohorte,0.987349229171659,0.9810238437574886,1.0,
GSS,scibnfts,3,B2 sous-echantillon (sexe),0.9875910384003982,0.9813865576005972,1.0,
GSS,scistudy,3,B0 uniforme,0.8831417624521073,0.8247126436781609,,
GSS,scistudy,3,B1 autre cohorte,0.9950982673305723,0.9926474009958584,1.0,
GSS,scistudy,3,B2 sous-echantillon (sexe),0.9937348509240833,0.990602276386125,1.0,
GSS,scitext,6,B0 uniforme,0.9223322332233224,0.7669966996699671,,
GSS,scitext,6,B1 autre cohorte,0.9767953732991447,0.930386119897434,0.942857142857143,
GSS,scitext,6,B2 sous-echantillon (sexe),0.9767237093609086,0.9301711280827258,0.942857142857143,
GSS,sex,2,B0 uniforme,0.9359099804305284,0.9359099804305284,,
GSS,sex,2,B1 autre cohorte,0.9761966833469891,0.9761966833469891,0.9999999999999999,
GSS,sex,2,B2 sous-echantillon (sexe),1.0,1.0,0.9999999999999999,
GSS,sexeduc,2,B0 uniforme,0.6042553191489362,0.6042553191489362,,
GSS,sexeduc,2,B1 autre cohorte,0.9870723861465358,0.9870723861465358,0.9999999999999999,
GSS,sexeduc,2,B2 sous-echantillon (sexe),0.9867575841592259,0.9867575841592259,0.9999999999999999,
GSS,sexfreq,7,B0 uniforme,0.953708880812599,0.8379810828440966,,
GSS,sexfreq,7,B1 autre cohorte,0.9886692062873021,0.9603422220055575,0.9642857142857145,
GSS,sexfreq,7,B2 sous-echantillon (sexe),0.9891644602080079,0.9620756107280276,0.9642857142857145,
GSS,sexornt,3,B0 uniforme,0.5769538215581382,0.36543073233720724,,
GSS,sexornt,3,B1 autre cohorte,0.9974541554494193,0.996181233174129,0.5,
GSS,sexornt,3,B2 sous-echantillon (sexe),0.9975150501393606,0.996272575209041,0.5,
GSS,sexsex,3,B0 uniforme,0.7825636117093403,0.6738454175640105,,
GSS,sexsex,3,B1 autre cohorte,0.9958413119339704,0.9937619679009556,1.0,
GSS,sexsex,3,B2 sous-echantillon (sexe),0.9725391337967249,0.9588087006950873,1.0,
GSS,sexsex5,3,B0 uniforme,0.7886568030171163,0.6829852045256745,,
GSS,sexsex5,3,B1 autre cohorte,0.992153640222807,0.9882304603342107,1.0,
GSS,sexsex5,3,B2 sous-echantillon (sexe),0.981737773255516,0.9726066598832741,1.0,
GSS,shotgun,3,B0 uniforme,0.7079514707165926,0.5619272060748888,,
GSS,shotgun,3,B1 autre cohorte,0.9832327308867519,0.9748490963301278,1.0,
GSS,shotgun,3,B2 sous-echantillon (sexe),0.9831427955356453,0.974714193303468,1.0,
GSS,socbar,7,B0 uniforme,0.906975412886052,0.6744139451011821,,
GSS,socbar,7,B1 autre cohorte,0.9903733346529777,0.9663066712854221,0.9642857142857145,
GSS,socbar,7,B2 sous-echantillon (sexe),0.9906849356400822,0.9673972747402877,0.9642857142857145,
GSS,socfrend,7,B0 uniforme,0.9308843537414966,0.758095238095238,,
GSS,socfrend,7,B1 autre cohorte,0.987217099352154,0.9552598477325389,0.9642857142857145,
GSS,socfrend,7,B2 sous-echantillon (sexe),0.9877190088052898,0.9570165308185146,0.9642857142857145,
GSS,socommun,7,B0 uniforme,0.9505967885050234,0.8270887597675817,,
GSS,socommun,7,B1 autre cohorte,0.9913121689878254,0.969592591457389,0.9642857142857145,
GSS,socommun,7,B2 sous-echantillon (sexe),0.9911425324780851,0.9689988636732979,0.9642857142857145,
GSS,socrel,7,B0 uniforme,0.9445184389545291,0.8058145363408521,,
GSS,socrel,7,B1 autre cohorte,0.9889398194280883,0.961289367998309,0.9642857142857145,
GSS,socrel,7,B2 sous-echantillon (sexe),0.989231326429909,0.9623096425046812,0.9642857142857145,
GSS,solarrev,4,B0 uniforme,0.7388845553822153,0.4777691107644306,,
GSS,solarrev,4,B1 autre cohorte,0.9913562205138808,0.9827124410277616,1.0,
GSS,solarrev,4,B2 sous-echantillon (sexe),0.9891617526439122,0.9783235052878243,1.0,
GSS,spaneng,2,B0 uniforme,0.5357142857142857,0.5357142857142857,,
GSS,spaneng,2,B1 autre cohorte,0.995674740484429,0.995674740484429,0.9999999999999999,
GSS,spaneng,2,B2 sous-echantillon (sexe),0.9956635236611678,0.9956635236611678,0.9999999999999999,
GSS,spanking,4,B0 uniforme,0.8967007762879322,0.7934015525758645,,
GSS,spanking,4,B1 autre cohorte,0.9837097153610915,0.9674194307221831,1.0,
GSS,spanking,4,B2 sous-echantillon (sexe),0.9860322945189088,0.9720645890378177,1.0,
GSS,spdeg,5,B0 uniforme,0.884054054054054,0.710135135135135,,
GSS,spdeg,5,B1 autre cohorte,0.9886022527180749,0.9715056317951871,0.9999999999999999,
GSS,spdeg,5,B2 sous-echantillon (sexe),0.9897584507692279,0.9743961269230695,0.9999999999999999,
GSS,spevwork,2,B0 uniforme,0.6132686084142395,0.6132686084142395,,
GSS,spevwork,2,B1 autre cohorte,0.9914611213154902,0.9914611213154902,0.9999999999999999,
GSS,spevwork,2,B2 sous-echantillon (sexe),0.9713771597051498,0.9713771597051498,0.9999999999999999,
GSS,spfund,3,B0 uniforme,0.9461437908496733,0.9192156862745098,,
GSS,spfund,3,B1 autre cohorte,0.981042211033926,0.971563316550889,1.0,
GSS,spfund,3,B2 sous-echantillon (sexe),0.9806694572653001,0.9710041858979502,1.0,
GSS,spkath,2,B0 uniforme,0.7460567823343849,0.7460567823343849,,
GSS,spkath,2,B1 autre cohorte,0.9897216607793876,0.9897216607793876,0.9999999999999999,
GSS,spkath,2,B2 sous-echantillon (sexe),0.9903286366493977,0.9903286366493977,0.9999999999999999,
GSS,spkcom,2,B0 uniforme,0.8405797101449275,0.8405797101449275,,
GSS,spkcom,2,B1 autre cohorte,0.9952865512532487,0.9952865512532487,0.9999999999999999,
GSS,spkcom,2,B2 sous-echantillon (sexe),0.9970676094401051,0.9970676094401051,0.9999999999999999,
GSS,spkhomo,2,B0 uniforme,0.6335453100158982,0.6335453100158982,,
GSS,spkhomo,2,B1 autre cohorte,0.9633486383063672,0.9633486383063672,0.9999999999999999,
GSS,spkhomo,2,B2 sous-echantillon (sexe),0.9627872313782628,0.9627872313782628,0.9999999999999999,
GSS,spklang,4,B0 uniforme,0.9244840525328331,0.848968105065666,,
GSS,spklang,4,B1 autre cohorte,0.9795353128612146,0.9590706257224294,1.0,
GSS,spklang,4,B2 sous-echantillon (sexe),0.9785306403188914,0.9570612806377827,1.0,
GSS,spkmil,2,B0 uniforme,0.8124006359300477,0.8124006359300477,,
GSS,spkmil,2,B1 autre cohorte,0.9727493849823601,0.9727493849823601,0.9999999999999999,
GSS,spkmil,2,B2 sous-echantillon (sexe),0.9723359525865383,0.9723359525865383,0.9999999999999999,
GSS,spkmslm,2,B0 uniforme,0.9177215189873418,0.9177215189873418,,
GSS,spkmslm,2,B1 autre cohorte,0.9907636876620406,0.9907636876620406,0.9999999999999999,
GSS,spkmslm,2,B2 sous-echantillon (sexe),0.9934962152475886,0.9934962152475886,0.9999999999999999,
GSS,spkrac,2,B0 uniforme,0.9138204924543288,0.9138204924543288,,
GSS,spkrac,2,B1 autre cohorte,0.9881402918593967,0.9881402918593967,0.9999999999999999,
GSS,spkrac,2,B2 sous-echantillon (sexe),0.9903971122651292,0.9903971122651292,0.9999999999999999,
GSS,sprtprsn,4,B0 uniforme,0.9112265084075173,0.8224530168150346,,
GSS,sprtprsn,4,B1 autre cohorte,0.9887734170731695,0.977546834146339,1.0,
GSS,sprtprsn,4,B2 sous-echantillon (sexe),0.9889171134580015,0.9778342269160031,1.0,
GSS,spwrkslf,2,B0 uniforme,0.6143867924528302,0.6143867924528302,,
GSS,spwrkslf,2,B1 autre cohorte,0.9883184163844542,0.9883184163844542,0.9999999999999999,
GSS,spwrkslf,2,B2 sous-echantillon (sexe),0.9861126778493894,0.9861126778493894,0.9999999999999999,
GSS,srcbelt,6,B0 uniforme,0.9219939117199392,0.7659817351598174,,
GSS,srcbelt,6,B1 autre cohorte,0.9919651180375454,0.9758953541126362,0.898645105261295,
GSS,srcbelt,6,B2 sous-echantillon (sexe),0.9920967069077873,0.9762901207233617,0.898645105261295,
GSS,suicide1,2,B0 uniforme,0.8943355119825708,0.8943355119825708,,
GSS,suicide1,2,B1 autre cohorte,0.996989688407239,0.996989688407239,0.9999999999999999,
GSS,suicide1,2,B2 sous-echantillon (sexe),0.9957064728329912,0.9957064728329912,0.9999999999999999,
GSS,suicide2,2,B0 uniforme,0.6109530583214794,0.6109530583214794,,
GSS,suicide2,2,B1 autre cohorte,0.9738444970643113,0.9738444970643113,0.9999999999999999,
GSS,suicide2,2,B2 sous-echantillon (sexe),0.9735532986813366,0.9735532986813366,0.9999999999999999,
GSS,suicide3,2,B0 uniforme,0.6090520313613685,0.6090520313613685,,
GSS,suicide3,2,B1 autre cohorte,0.9879685950710226,0.9879685950710226,0.9999999999999999,
GSS,suicide3,2,B2 sous-echantillon (sexe),0.986866971997916,0.986866971997916,0.9999999999999999,
GSS,suicide4,2,B0 uniforme,0.6864650827933765,0.6864650827933765,,
GSS,suicide4,2,B1 autre cohorte,0.9858687657383082,0.9858687657383082,0.9999999999999999,
GSS,suicide4,2,B2 sous-echantillon (sexe),0.9837167422386345,0.9837167422386345,0.9999999999999999,
GSS,tax,3,B0 uniforme,0.7902034936070592,0.6853052404105888,,
GSS,tax,3,B1 autre cohorte,0.9699044461215518,0.9548566691823277,1.0,
GSS,tax,3,B2 sous-echantillon (sexe),0.9691635615238743,0.9537453422858114,1.0,
GSS,teens,5,B0 uniforme,0.7280627758705248,0.320156939676312,,
GSS,teens,5,B1 autre cohorte,0.9914646825438815,0.9786617063597037,0.9999999999999999,
GSS,teens,5,B2 sous-echantillon (sexe),0.9912935737157242,0.9782339342893105,0.9999999999999999,
GSS,teensex,4,B0 uniforme,0.7895525017618041,0.5791050035236082,,
GSS,teensex,4,B1 autre cohorte,0.9816045196290106,0.9632090392580211,1.0,
GSS,teensex,4,B2 sous-echantillon (sexe),0.980545710524471,0.9610914210489421,1.0,
GSS,thnkself,5,B0 uniforme,0.9092068198665678,0.7730170496664195,,
GSS,thnkself,5,B1 autre cohorte,0.978452882553022,0.9461322063825549,0.9999999999999999,
GSS,thnkself,5,B2 sous-echantillon (sexe),0.9781201020633211,0.9453002551583028,0.9999999999999999,
GSS,toofast,4,B0 uniforme,0.8298507462686567,0.6597014925373135,,
GSS,toofast,4,B1 autre cohorte,0.9876442529619942,0.9752885059239883,0.7999999999999999,
GSS,toofast,4,B2 sous-echantillon (sexe),0.9876342736012703,0.9752685472025406,0.7999999999999999,
GSS,trust,3,B0 uniforme,0.8142209264658244,0.7213313896987367,,
GSS,trust,3,B1 autre cohorte,0.988141337120929,0.9822120056813934,1.0,
GSS,trust,3,B2 sous-echantillon (sexe),0.987637928237598,0.981456892356397,1.0,
GSS,unemp,2,B0 uniforme,0.8784570596797671,0.8784570596797671,,
GSS,unemp,2,B1 autre cohorte,0.9521881016105556,0.9521881016105556,0.9999999999999999,
GSS,unemp,2,B2 sous-echantillon (sexe),0.9515881284837654,0.9515881284837654,0.9999999999999999,
GSS,union,4,B0 uniforme,0.6793795620437957,0.35875912408759125,,
GSS,union,4,B1 autre cohorte,0.9811100480526321,0.9622200961052643,1.0,
GSS,union,4,B2 sous-echantillon (sexe),0.981258213332488,0.962516426664976,1.0,
GSS,unrelat,7,B0 uniforme,0.7951453308596166,0.28300865800865793,,
GSS,unrelat,7,B1 autre cohorte,0.9887531842405488,0.9606361448419211,0.9642857142857145,
GSS,unrelat,7,B2 sous-echantillon (sexe),0.9883767857779114,0.95931875022269,0.9642857142857145,
GSS,uscitzn,4,B0 uniforme,0.7622950819672132,0.5245901639344263,,
GSS,uscitzn,4,B1 autre cohorte,0.9878077726438382,0.9756155452876765,0.9486832980505139,
GSS,uscitzn,4,B2 sous-echantillon (sexe),0.9880012511920516,0.9760025023841032,0.9486832980505139,
GSS,uswary,2,B0 uniforme,0.9733542319749217,0.9733542319749217,,
GSS,uswary,2,B1 autre cohorte,0.9983139743259684,0.9983139743259684,0.9999999999999999,
GSS,uswary,2,B2 sous-echantillon (sexe),0.9994788454708445,0.9994788454708445,0.9999999999999999,
GSS,viruses,2,B0 uniforme,0.9909706546275395,0.9909706546275395,,
GSS,viruses,2,B1 autre cohorte,0.9312997719812819,0.9312997719812819,0.9999999999999999,
GSS,viruses,2,B2 sous-echantillon (sexe),0.9282225852939199,0.9282225852939199,0.9999999999999999,
GSS,visitors,4,B0 uniforme,0.6313600782778865,0.2627201565557731,,
GSS,visitors,4,B1 autre cohorte,0.9980887600809865,0.9961775201619729,1.0,
GSS,visitors,4,B2 sous-echantillon (sexe),0.9980242106586075,0.9960484213172149,1.0,
GSS,vote04,3,B0 uniforme,0.8124825076966135,0.7187237615449202,,
GSS,vote04,3,B1 autre cohorte,0.9818812688777794,0.9728219033166691,1.0,
GSS,vote04,3,B2 sous-echantillon (sexe),0.981868765725745,0.9728031485886175,1.0,
GSS,whoelse1,2,B0 uniforme,0.6134577603143418,0.6134577603143418,,
GSS,whoelse1,2,B1 autre cohorte,0.997433328794569,0.997433328794569,0.9999999999999999,
GSS,whoelse1,2,B2 sous-echantillon (sexe),0.9986620889364621,0.9986620889364621,0.9999999999999999,
GSS,whoelse2,2,B0 uniforme,0.5756385068762279,0.5756385068762279,,
GSS,whoelse2,2,B1 autre cohorte,0.9956486218366434,0.9956486218366434,0.9999999999999999,
GSS,whoelse2,2,B2 sous-echantillon (sexe),0.9962027080312807,0.9962027080312807,0.9999999999999999,
GSS,whoelse3,2,B0 uniforme,0.6601178781925344,0.6601178781925344,,
GSS,whoelse3,2,B1 autre cohorte,0.9814662802233072,0.9814662802233072,0.9999999999999999,
GSS,whoelse3,2,B2 sous-echantillon (sexe),0.9796892907467497,0.9796892907467497,0.9999999999999999,
GSS,whoelse4,2,B0 uniforme,0.5481335952848723,0.5481335952848723,,
GSS,whoelse4,2,B1 autre cohorte,0.9974109591705733,0.9974109591705733,0.9999999999999999,
GSS,whoelse4,2,B2 sous-echantillon (sexe),0.9978795987724289,0.9978795987724289,0.9999999999999999,
GSS,whoelse5,2,B0 uniforme,0.5888998035363457,0.5888998035363457,,
GSS,whoelse5,2,B1 autre cohorte,0.9615952459686048,0.9615952459686048,0.9999999999999999,
GSS,whoelse5,2,B2 sous-echantillon (sexe),0.9612196350960848,0.9612196350960848,0.9999999999999999,
GSS,whoelse6,2,B0 uniforme,0.8963654223968566,0.8963654223968566,,
GSS,whoelse6,2,B1 autre cohorte,0.9407632904744305,0.9407632904744305,0.9999999999999999,
GSS,whoelse6,2,B2 sous-echantillon (sexe),0.9412914748193432,0.9412914748193432,0.9999999999999999,
GSS,widowed,2,B0 uniforme,0.5292983808789514,0.5292983808789514,,
GSS,widowed,2,B1 autre cohorte,0.99640078767736,0.99640078767736,0.9999999999999999,
GSS,widowed,2,B2 sous-echantillon (sexe),0.996399217406476,0.996399217406476,0.9999999999999999,
GSS,wksub,2,B0 uniforme,0.6989449886963075,0.6989449886963075,,
GSS,wksub,2,B1 autre cohorte,0.997558507807189,0.997558507807189,0.9999999999999999,
GSS,wksub,2,B2 sous-echantillon (sexe),0.994641423350215,0.994641423350215,0.9999999999999999,
GSS,wksubs,2,B0 uniforme,0.7081362346263008,0.7081362346263008,,
GSS,wksubs,2,B1 autre cohorte,0.9834279130011157,0.9834279130011157,0.9999999999999999,
GSS,wksubs,2,B2 sous-echantillon (sexe),0.9826636801110495,0.9826636801110495,0.9999999999999999,
GSS,wksup,2,B0 uniforme,0.8663141993957704,0.8663141993957704,,
GSS,wksup,2,B1 autre cohorte,0.9823981154796865,0.9823981154796865,0.9999999999999999,
GSS,wksup,2,B2 sous-echantillon (sexe),0.9829353473280729,0.9829353473280729,0.9999999999999999,
GSS,wksups,2,B0 uniforme,0.7765072765072765,0.7765072765072765,,
GSS,wksups,2,B1 autre cohorte,0.9858780445936409,0.9858780445936409,0.9999999999999999,
GSS,wksups,2,B2 sous-echantillon (sexe),0.9814239677958103,0.9814239677958103,0.9999999999999999,
GSS,wlthblks,7,B0 uniforme,0.8722425386339507,0.5528488852188275,,
GSS,wlthblks,7,B1 autre cohorte,0.9906240068817908,0.9671840240862675,1.0,
GSS,wlthblks,7,B2 sous-echantillon (sexe),0.990767700308521,0.9676869510798235,1.0,
GSS,wlthwhts,7,B0 uniforme,0.8635442666275144,0.5224049331963001,,
GSS,wlthwhts,7,B1 autre cohorte,0.9930911181246506,0.9758189134362771,0.9642857142857145,
GSS,wlthwhts,7,B2 sous-echantillon (sexe),0.9930548290676943,0.9756919017369299,0.9642857142857145,
GSS,worda,2,B0 uniforme,0.6911013858497447,0.6911013858497447,,
GSS,worda,2,B1 autre cohorte,0.9798237242824139,0.9798237242824139,0.9999999999999999,
GSS,worda,2,B2 sous-echantillon (sexe),0.9775594304269543,0.9775594304269543,0.9999999999999999,
GSS,wordb,2,B0 uniforme,0.5891016200294551,0.5891016200294551,,
GSS,wordb,2,B1 autre cohorte,0.9887855778219325,0.9887855778219325,0.9999999999999999,
GSS,wordb,2,B2 sous-echantillon (sexe),0.9882901277439161,0.9882901277439161,0.9999999999999999,
GSS,wordc,2,B0 uniforme,0.7294117647058823,0.7294117647058823,,
GSS,wordc,2,B1 autre cohorte,0.9814935850883564,0.9814935850883564,0.9999999999999999,
GSS,wordc,2,B2 sous-echantillon (sexe),0.9797543917749347,0.9797543917749347,0.9999999999999999,
GSS,wordd,2,B0 uniforme,0.5466472303206997,0.5466472303206997,,
GSS,wordd,2,B1 autre cohorte,0.9973281434699774,0.9973281434699774,0.9999999999999999,
GSS,wordd,2,B2 sous-echantillon (sexe),0.9969270411168589,0.9969270411168589,0.9999999999999999,
GSS,worde,2,B0 uniforme,0.7051851851851851,0.7051851851851851,,
GSS,worde,2,B1 autre cohorte,0.991580313467106,0.991580313467106,0.9999999999999999,
GSS,worde,2,B2 sous-echantillon (sexe),0.9903125054886189,0.9903125054886189,0.9999999999999999,
GSS,wordf,2,B0 uniforme,0.6827715355805244,0.6827715355805244,,
GSS,wordf,2,B1 autre cohorte,0.9991289169081634,0.9991289169081634,0.9999999999999999,
GSS,wordf,2,B2 sous-echantillon (sexe),0.9995881173158541,0.9995881173158541,0.9999999999999999,
GSS,wordg,2,B0 uniforme,0.8491446345256609,0.8491446345256609,,
GSS,wordg,2,B1 autre cohorte,0.9892584072994342,0.9892584072994342,0.9999999999999999,
GSS,wordg,2,B2 sous-echantillon (sexe),0.9911899275444769,0.9911899275444769,0.9999999999999999,
GSS,wordh,2,B0 uniforme,0.8834329632792485,0.8834329632792485,,
GSS,wordh,2,B1 autre cohorte,0.9720274221597237,0.9720274221597237,0.9999999999999999,
GSS,wordh,2,B2 sous-echantillon (sexe),0.9745772176979313,0.9745772176979313,0.9999999999999999,
GSS,wordi,2,B0 uniforme,0.7443306510607169,0.7443306510607169,,
GSS,wordi,2,B1 autre cohorte,0.9901529905506026,0.9901529905506026,0.9999999999999999,
GSS,wordi,2,B2 sous-echantillon (sexe),0.9934048617122831,0.9934048617122831,0.9999999999999999,
GSS,wordj,2,B0 uniforme,0.7605740181268882,0.7605740181268882,,
GSS,wordj,2,B1 autre cohorte,0.9917280076558006,0.9917280076558006,0.9999999999999999,
GSS,wordj,2,B2 sous-echantillon (sexe),0.9909675232495919,0.9909675232495919,0.9999999999999999,
GSS,workblks,7,B0 uniforme,0.8879841581817376,0.6079445536360815,,
GSS,workblks,7,B1 autre cohorte,0.9915313590357652,0.9703597566251781,0.9642857142857145,
GSS,workblks,7,B2 sous-echantillon (sexe),0.9915828108944316,0.9705398381305104,0.9642857142857145,
GSS,workhard,5,B0 uniforme,0.8826982950333581,0.7067457375833951,,
GSS,workhard,5,B1 autre cohorte,0.9830663281571074,0.9576658203927684,0.9999999999999999,
GSS,workhard,5,B2 sous-echantillon (sexe),0.9829440338580673,0.9573600846451683,0.9999999999999999,
GSS,workwhts,7,B0 uniforme,0.8759596257275474,0.5658586900464158,,
GSS,workwhts,7,B1 autre cohorte,0.9922914517792677,0.9730200812274368,1.0,
GSS,workwhts,7,B2 sous-echantillon (sexe),0.9922095505297185,0.9727334268540149,1.0,
GSS,wrkgovt,2,B0 uniforme,0.6934976402726796,0.6934976402726796,,
GSS,wrkgovt,2,B1 autre cohorte,0.9856146312677904,0.9856146312677904,0.9999999999999999,
GSS,wrkgovt,2,B2 sous-echantillon (sexe),0.9860495237263103,0.9860495237263103,0.9999999999999999,
GSS,wrkslf,2,B0 uniforme,0.6206185567010309,0.6206185567010309,,
GSS,wrkslf,2,B1 autre cohorte,0.994805345239725,0.994805345239725,0.9999999999999999,
GSS,wrkslf,2,B2 sous-echantillon (sexe),0.9927186489206484,0.9927186489206484,0.9999999999999999,
GSS,wrkwayup,5,B0 uniforme,0.8765021156558533,0.6912552891396333,,
GSS,wrkwayup,5,B1 autre cohorte,0.9854559157613669,0.9636397894034173,0.9999999999999999,
GSS,wrkwayup,5,B2 sous-echantillon (sexe),0.9853751954360247,0.9634379885900617,0.9999999999999999,
GSS,xmarsex,4,B0 uniforme,0.7338677751385589,0.467735550277118,,
GSS,xmarsex,4,B1 autre cohorte,0.9814936706445736,0.9629873412891471,1.0,
GSS,xmarsex,4,B2 sous-echantillon (sexe),0.9808086492941691,0.9616172985883381,1.0,
