perimetre,condition,item,correlation,glass_delta,rapport_ecarts_types,sd_pred,sd_humain,n
1052,IM m=10 mode des m,natsoc,0.221734,0.151741,0.844244,0.230059,0.272502,1052
1052,IM m=10 mode des m,natmass,0.336550,0.074722,0.855604,0.272114,0.318037,1052
1052,IM m=10 mode des m,natpark,0.168461,0.031106,0.779489,0.214381,0.275028,1052
1052,IM m=10 mode des m,natchld,0.412085,0.067752,0.905457,0.292185,0.322694,1052
1052,IM m=10 mode des m,natsci,0.280727,0.009285,0.836797,0.257015,0.307142,1052
1052,IM m=10 mode des m,natenrgy,0.435880,0.079414,0.932160,0.329154,0.353109,1052
1052,IM m=10 mode des m,courts,0.373853,0.124578,0.926048,0.356836,0.385332,1052
1052,IM m=10 mode des m,discaffw,0.407596,0.078040,0.871082,0.268792,0.308573,1052
1052,IM m=10 mode des m,discaffm,0.375273,0.050545,0.884367,0.266110,0.300905,1052
1052,IM m=10 mode des m,fehire,0.440355,0.072130,0.875153,0.253731,0.289927,1052
1052,IM m=10 mode des m,fechld,0.365575,0.086918,0.780721,0.202074,0.258830,1052
1052,IM m=10 mode des m,fepresch,0.461006,0.066481,0.839224,0.223992,0.266904,1052
1052,IM m=10 mode des m,fefam,0.516376,0.057344,0.895336,0.272096,0.303904,1052
1052,IM m=10 mode des m,mobile16,0.170961,0.046298,1.032637,0.424033,0.410631,1052
1052,IM m=10 mode des m,incom16,0.255844,0.073847,0.744235,0.158069,0.212392,1052
1052,IM m=10 mode des m,conarmy,0.368622,0.143987,0.911134,0.303763,0.333390,1052
1052,IM m=10 mode des m,conbus,0.396564,0.079977,0.893199,0.281327,0.314966,1052
1052,IM m=10 mode des m,conclerg,0.449374,0.079336,0.966508,0.335829,0.347467,1052
1052,IM m=10 mode des m,coneduc,0.396240,0.026751,0.900304,0.287918,0.319801,1052
1052,IM m=10 mode des m,confed,0.401442,0.100617,0.924829,0.310173,0.335384,1052
1052,IM m=10 mode des m,confinan,0.406073,0.055034,0.891122,0.292443,0.328174,1052
1052,IM m=10 mode des m,conjudge,0.476937,0.107211,0.966630,0.347105,0.359087,1052
1052,IM m=10 mode des m,conlabor,0.378737,0.007146,0.925016,0.307616,0.332552,1052
1052,IM m=10 mode des m,conlegis,0.333693,0.182260,0.878643,0.268078,0.305105,1052
1052,IM m=10 mode des m,conmedic,0.431973,0.127940,0.911490,0.301363,0.330626,1052
1052,IM m=10 mode des m,conpress,0.362905,0.137158,0.890550,0.283908,0.318801,1052
1052,IM m=10 mode des m,consci,0.521246,0.151418,0.907176,0.310380,0.342139,1052
1052,IM m=10 mode des m,contv,0.280448,0.115465,0.895095,0.280019,0.312837,1052
1052,IM m=10 mode des m,happy,0.406134,0.091876,0.840768,0.274012,0.325906,1052
1052,IM m=10 mode des m,class,0.561923,0.012104,0.943475,0.246983,0.261780,1052
1052,IM m=10 mode des m,satfin,0.568687,0.008650,0.941008,0.361917,0.384606,1052
1052,IM m=10 mode des m,finalter,0.343185,0.002453,0.966005,0.374378,0.387553,1052
1052,IM m=10 mode des m,finrela,0.589525,0.033018,0.881528,0.215721,0.244713,1052
1052,IM m=10 mode des m,wlthwhts,0.113470,0.006738,0.616477,0.086975,0.141084,1052
1052,IM m=10 mode des m,wlthblks,0.293205,0.107428,0.677547,0.096923,0.143050,1052
1052,IM m=10 mode des m,wlthhsps,0.172633,0.132461,0.677734,0.102135,0.150701,1052
1052,IM m=10 mode des m,letin1a,0.526559,0.095799,0.966766,0.304571,0.315041,1052
1052,IM m=10 mode des m,getahead,0.277551,0.162862,0.856242,0.262373,0.306424,1052
1052,IM m=10 mode des m,aged,0.109846,0.050391,0.775009,0.226604,0.292390,1052
1052,IM m=10 mode des m,parsol,0.342511,0.015714,0.896218,0.271076,0.302467,1052
1052,IM m=10 mode des m,spanking,0.388160,0.027193,0.930119,0.325131,0.349558,1052
1052,IM m=10 mode des m,divlaw,0.308636,0.104325,0.945669,0.327431,0.346243,1052
1052,IM m=10 mode des m,pillok,0.477041,0.124269,0.920054,0.316700,0.344219,1052
1052,IM m=10 mode des m,xmarsex,0.294081,0.256606,0.779506,0.230046,0.295117,1052
1052,IM m=10 mode des m,homosex,0.692268,0.094196,1.021485,0.426073,0.417111,1052
1052,IM m=10 mode des m,marhomo,0.645783,0.149038,0.952104,0.341582,0.358765,1052
1052,IM m=10 mode des m,discaff,0.419173,0.184604,0.888550,0.311124,0.350148,1052
1052,IM m=10 mode des m,pornlaw,0.302947,0.021523,0.729671,0.193355,0.264989,1052
1052,IM m=10 mode des m,fair,0.412432,0.031697,0.932883,0.363694,0.389860,1052
1052,IM m=10 mode des m,helpful,0.450762,0.040851,0.960167,0.379824,0.395581,1052
1052,IM m=10 mode des m,trust,0.379391,0.110523,0.996457,0.377090,0.378430,1052
1052,IM m=10 mode des m,tax,0.322901,0.071985,0.902384,0.244279,0.270704,1052
1052,IM m=10 mode des m,news,0.259173,0.148043,0.986170,0.364097,0.369203,1052
1052,IM m=10 mode des m,attend,0.508082,0.180315,0.974295,0.315878,0.324211,1052
1052,IM m=10 mode des m,pray,0.520635,0.136874,1.059082,0.425129,0.401413,1052
1052,IM m=10 mode des m,bible,0.534383,0.123036,0.962816,0.360776,0.374709,1052
1052,IM m=10 mode des m,granborn,0.107966,0.181760,1.008552,0.416689,0.413156,1052
1052,IM m=10 mode des m,income,0.243402,0.477880,0.592763,0.180186,0.303977,1052
1052,IM m=10 mode des m,health,0.319010,0.053768,0.792381,0.196119,0.247506,1052
1052,IM m=10 mode des m,life,0.240602,0.044030,0.857416,0.249898,0.291455,1052
1052,B0 mode,natspac/y,,0.121639,0.000000,0.000000,0.339938,1052
1052,B0 mode,natenvir/y,,0.656913,0.000000,0.000000,0.345116,1052
1052,B0 mode,natheal/y,,0.583804,0.000000,0.000000,0.293896,1052
1052,B0 mode,natcity/y,,0.091127,0.000000,0.000000,0.359880,1052
1052,B0 mode,natdrug/y,,0.768407,0.000000,0.000000,0.325348,1052
1052,B0 mode,nateduc/y,,0.604318,0.000000,0.000000,0.315379,1052
1052,B0 mode,natrace/y,-0.067706,0.080122,0.518577,0.199952,0.385579,1052
1052,B0 mode,natarms/y,-0.045775,0.065406,0.529157,0.199952,0.377870,1052
1052,B0 mode,nataid/y,,0.631281,0.000000,0.000000,0.288357,1052
1052,B0 mode,natfare/y,,0.601272,0.000000,0.000000,0.318558,1052
1052,B0 mode,natroad,,0.881838,0.000000,0.000000,0.317993,1052
1052,B0 mode,natsoc,,0.659289,0.000000,0.000000,0.272502,1052
1052,B0 mode,natmass,,0.496152,0.000000,0.000000,0.318037,1052
1052,B0 mode,natpark,,0.380189,0.000000,0.000000,0.275028,1052
1052,B0 mode,natchld,,0.827751,0.000000,0.000000,0.322694,1052
1052,B0 mode,natsci,,0.386861,0.000000,0.000000,0.307142,1052
1052,B0 mode,natenrgy,,0.907206,0.000000,0.000000,0.353109,1052
1052,B0 mode,courts,,0.897947,0.000000,0.000000,0.385332,1052
1052,B0 mode,discaffw,0.000000,0.328590,0.000000,0.000000,0.308573,1052
1052,B0 mode,discaffm,0.000000,0.087400,0.000000,0.000000,0.300905,1052
1052,B0 mode,fehire,-0.011157,0.063114,0.422667,0.122542,0.289927,1052
1052,B0 mode,fechld,0.000000,0.232596,0.000000,0.000000,0.258830,1052
1052,B0 mode,fepresch,0.000000,0.041551,0.000000,0.000000,0.266904,1052
1052,B0 mode,fefam,0.000000,0.085495,0.000000,0.000000,0.303904,1052
1052,B0 mode,mobile16,,1.104207,0.000000,0.000000,0.410631,1052
1052,B0 mode,incom16,,0.247274,0.000000,0.000000,0.212392,1052
1052,B0 mode,conarmy,,0.975119,0.000000,0.000000,0.333390,1052
1052,B0 mode,conbus,,0.309346,0.000000,0.000000,0.314966,1052
1052,B0 mode,conclerg,,0.915097,0.000000,0.000000,0.347467,1052
1052,B0 mode,coneduc,,0.136730,0.000000,0.000000,0.319801,1052
1052,B0 mode,confed,,0.426558,0.000000,0.000000,0.335384,1052
1052,B0 mode,confinan,,0.117310,0.000000,0.000000,0.328174,1052
1052,B0 mode,conjudge,,0.277954,0.000000,0.000000,0.359087,1052
1052,B0 mode,conlabor,,0.012863,0.000000,0.000000,0.332552,1052
1052,B0 mode,conlegis,,0.915973,0.000000,0.000000,0.305105,1052
1052,B0 mode,conmedic,-0.028306,0.201254,0.604768,0.199952,0.330626,1052
1052,B0 mode,conpress,,0.548633,0.000000,0.000000,0.318801,1052
1052,B0 mode,consci,,0.879337,0.000000,0.000000,0.342139,1052
1052,B0 mode,contv,,0.549977,0.000000,0.000000,0.312837,1052
1052,B0 mode,happy,,0.074376,0.000000,0.000000,0.325906,1052
1052,B0 mode,class,0.000000,0.311071,0.000000,0.000000,0.261780,1052
1052,B0 mode,satfin,,0.014829,0.000000,0.000000,0.384606,1052
1052,B0 mode,finalter,,0.063771,0.000000,0.000000,0.387553,1052
1052,B0 mode,finrela,,0.369992,0.000000,0.000000,0.244713,1052
1052,B0 mode,wlthwhts,,0.281857,0.000000,0.000000,0.141084,1052
1052,B0 mode,wlthblks,0.000000,0.293489,0.000001,0.000000,0.143050,1052
1052,B0 mode,wlthhsps,-0.036221,0.041000,0.542099,0.081695,0.150701,1052
1052,B0 mode,letin1a,,0.396020,0.000000,0.000000,0.315041,1052
1052,B0 mode,getahead,,0.589407,0.000000,0.000000,0.306424,1052
1052,B0 mode,aged,,0.396627,0.000000,0.000000,0.292390,1052
1052,B0 mode,parsol,,0.090353,0.000000,0.000000,0.302467,1052
1052,B0 mode,spanking,0.000000,0.555653,0.000000,0.000000,0.349558,1052
1052,B0 mode,divlaw,,0.301993,0.000000,0.000000,0.346243,1052
1052,B0 mode,pillok,-0.019457,0.301927,0.387258,0.133302,0.344219,1052
1052,B0 mode,xmarsex,,0.798805,0.000000,0.000000,0.295117,1052
1052,B0 mode,homosex,,0.754329,0.000000,0.000000,0.417111,1052
1052,B0 mode,marhomo,,0.781621,0.000000,0.000000,0.358765,1052
1052,B0 mode,discaff,,0.887729,0.000000,0.000000,0.350148,1052
1052,B0 mode,pornlaw,,0.322849,0.000000,0.000000,0.264989,1052
1052,B0 mode,fair,,0.104844,0.000000,0.000000,0.389860,1052
1052,B0 mode,helpful,,0.079298,0.000000,0.000000,0.395581,1052
1052,B0 mode,trust,,0.864085,0.000000,0.000000,0.378430,1052
1052,B0 mode,tax,,0.797104,0.000000,0.000000,0.270704,1052
1052,B0 mode,news,,0.997036,0.000000,0.000000,0.369203,1052
1052,B0 mode,attend,,0.786495,0.000000,0.000000,0.324211,1052
1052,B0 mode,pray,,1.168402,0.000000,0.000000,0.401413,1052
1052,B0 mode,bible,,0.200409,0.000000,0.000000,0.374709,1052
1052,B0 mode,granborn,,0.777656,0.000000,0.000000,0.413156,1052
1052,B0 mode,income,,0.712982,0.000000,0.000000,0.303977,1052
1052,B0 mode,health,0.000000,0.289325,0.000000,0.000000,0.247506,1052
1052,B0 mode,life,,0.409314,0.000000,0.000000,0.291455,1052
1052,B1 argmax,natspac/y,0.096951,0.027963,0.667931,0.227055,0.339938,1052
1052,B1 argmax,natenvir/y,0.373057,0.275435,0.847995,0.292657,0.345116,1052
1052,B1 argmax,natheal/y,0.063080,0.430172,0.541363,0.159105,0.293896,1052
1052,B1 argmax,natcity/y,0.292425,0.101692,0.856838,0.308359,0.359880,1052
1052,B1 argmax,natdrug/y,0.070314,0.447020,0.703111,0.228756,0.325348,1052
1052,B1 argmax,nateduc/y,0.225925,0.420460,0.629789,0.198623,0.315379,1052
1052,B1 argmax,natrace/y,0.545267,0.036980,0.979694,0.377750,0.385579,1052
1052,B1 argmax,natarms/y,0.344792,0.031445,0.949494,0.358785,0.377870,1052
1052,B1 argmax,nataid/y,0.238369,0.304927,0.719048,0.207343,0.288357,1052
1052,B1 argmax,natfare/y,0.354351,0.286462,0.781688,0.249013,0.318558,1052
1052,B1 argmax,natroad,0.107066,0.343767,0.771161,0.245224,0.317993,1052
1052,B1 argmax,natsoc,0.007475,0.423829,0.639518,0.174270,0.272502,1052
1052,B1 argmax,natmass,0.271403,0.070238,0.817901,0.260123,0.318037,1052
1052,B1 argmax,natpark,0.084623,0.165901,0.597128,0.164227,0.275028,1052
1052,B1 argmax,natchld,0.198769,0.231240,0.834808,0.269387,0.322694,1052
1052,B1 argmax,natsci,0.201306,0.020117,0.747518,0.229594,0.307142,1052
1052,B1 argmax,natenrgy,0.317510,0.154790,0.924448,0.326430,0.353109,1052
1052,B1 argmax,courts,0.324209,0.220786,0.944202,0.363831,0.385332,1052
1052,B1 argmax,discaffw,0.283407,0.024644,0.802972,0.247776,0.308573,1052
1052,B1 argmax,discaffm,0.252710,0.092665,0.833486,0.250800,0.300905,1052
1052,B1 argmax,fehire,0.307868,0.013115,0.864665,0.250690,0.289927,1052
1052,B1 argmax,fechld,0.119914,0.172611,0.739839,0.191492,0.258830,1052
1052,B1 argmax,fepresch,0.146167,0.053422,0.703938,0.187884,0.266904,1052
1052,B1 argmax,fefam,0.353856,0.128243,0.874048,0.265626,0.303904,1052
1052,B1 argmax,mobile16,0.315668,0.090281,1.008208,0.414002,0.410631,1052
1052,B1 argmax,incom16,0.110982,0.101819,0.661497,0.140496,0.212392,1052
1052,B1 argmax,conarmy,0.254731,0.215268,0.869110,0.289753,0.333390,1052
1052,B1 argmax,conbus,0.242481,0.054324,0.702452,0.221249,0.314966,1052
1052,B1 argmax,conclerg,0.209138,0.269468,0.799247,0.277712,0.347467,1052
1052,B1 argmax,coneduc,0.163402,0.084713,0.653888,0.209114,0.319801,1052
1052,B1 argmax,confed,0.289033,0.138879,0.847526,0.284247,0.335384,1052
1052,B1 argmax,confinan,0.132177,0.050690,0.636118,0.208758,0.328174,1052
1052,B1 argmax,conjudge,0.343475,0.052944,0.897439,0.322259,0.359087,1052
1052,B1 argmax,conlabor,0.261074,0.065744,0.702892,0.233748,0.332552,1052
1052,B1 argmax,conlegis,0.135394,0.191607,0.851075,0.259667,0.305105,1052
1052,B1 argmax,conmedic,0.264383,0.159566,0.819972,0.271104,0.330626,1052
1052,B1 argmax,conpress,0.322315,0.125232,0.848749,0.270582,0.318801,1052
1052,B1 argmax,consci,0.351948,0.161142,0.854017,0.292193,0.342139,1052
1052,B1 argmax,contv,0.164281,0.116984,0.812791,0.254271,0.312837,1052
1052,B1 argmax,happy,0.103499,0.043750,0.607444,0.197970,0.325906,1052
1052,B1 argmax,class,0.480409,0.036312,0.911622,0.238645,0.261780,1052
1052,B1 argmax,satfin,0.302005,0.012358,0.937017,0.360382,0.384606,1052
1052,B1 argmax,finalter,0.105866,0.003679,0.931702,0.361084,0.387553,1052
1052,B1 argmax,finrela,0.478072,0.056324,0.876606,0.214517,0.244713,1052
1052,B1 argmax,wlthwhts,0.077832,0.079729,0.546834,0.077149,0.141084,1052
1052,B1 argmax,wlthblks,-0.010485,0.036548,0.624117,0.089280,0.143050,1052
1052,B1 argmax,wlthhsps,0.037244,0.099871,0.649703,0.097911,0.150701,1052
1052,B1 argmax,letin1a,0.471614,0.121446,0.888872,0.280031,0.315041,1052
1052,B1 argmax,getahead,0.239482,0.065145,0.852263,0.261154,0.306424,1052
1052,B1 argmax,aged,0.050263,0.165803,0.612498,0.179088,0.292390,1052
1052,B1 argmax,parsol,0.173241,0.035356,0.842376,0.254791,0.302467,1052
1052,B1 argmax,spanking,0.375323,0.002719,0.969463,0.338884,0.349558,1052
1052,B1 argmax,divlaw,0.247538,0.071380,0.818533,0.283411,0.346243,1052
1052,B1 argmax,pillok,0.330351,0.114143,0.941735,0.324163,0.344219,1052
1052,B1 argmax,xmarsex,0.230378,0.352162,0.762915,0.225149,0.295117,1052
1052,B1 argmax,homosex,0.426183,0.171680,1.010908,0.421661,0.417111,1052
1052,B1 argmax,marhomo,0.461731,0.169572,1.009198,0.362065,0.358765,1052
1052,B1 argmax,discaff,0.301619,0.200893,0.896896,0.314046,0.350148,1052
1052,B1 argmax,pornlaw,0.145093,0.139901,0.643157,0.170429,0.264989,1052
1052,B1 argmax,fair,0.093043,0.088996,0.941975,0.367238,0.389860,1052
1052,B1 argmax,helpful,0.088728,0.079298,0.954565,0.377607,0.395581,1052
1052,B1 argmax,trust,0.089329,0.458417,0.757901,0.286813,0.378430,1052
1052,B1 argmax,tax,0.169912,0.305498,0.824594,0.223221,0.270704,1052
1052,B1 argmax,news,0.171211,0.268408,1.014663,0.374617,0.369203,1052
1052,B1 argmax,attend,0.178658,0.455551,0.776576,0.251775,0.324211,1052
1052,B1 argmax,pray,0.316889,0.131191,1.129467,0.453382,0.401413,1052
1052,B1 argmax,bible,0.332049,0.057079,0.931186,0.348924,0.374709,1052
1052,B1 argmax,granborn,0.194008,0.371572,0.870312,0.359574,0.413156,1052
1052,B1 argmax,income,0.285975,0.382076,0.829944,0.252284,0.303977,1052
1052,B1 argmax,health,0.129981,0.186909,0.528613,0.130835,0.247506,1052
1052,B1 argmax,life,0.057045,0.151658,0.652987,0.190316,0.291455,1052
1052,B2 argmax,natspac/y,0.096366,0.076898,0.413407,0.140533,0.339938,1052
1052,B2 argmax,natenvir/y,0.474706,0.307110,0.790221,0.272718,0.345116,1052
1052,B2 argmax,natheal/y,0.243127,0.499711,0.443521,0.130349,0.293896,1052
1052,B2 argmax,natcity/y,0.274560,0.058110,0.619357,0.222894,0.359880,1052
1052,B2 argmax,natdrug/y,0.167405,0.562427,0.557083,0.181246,0.325348,1052
1052,B2 argmax,nateduc/y,0.288830,0.479234,0.499796,0.157625,0.315379,1052
1052,B2 argmax,natrace/y,0.576654,0.214482,0.976734,0.376608,0.385579,1052
1052,B2 argmax,natarms/y,0.427445,0.158483,0.960106,0.362795,0.377870,1052
1052,B2 argmax,nataid/y,0.340169,0.255479,0.714762,0.206107,0.288357,1052
1052,B2 argmax,natfare/y,0.331126,0.481912,0.512185,0.163161,0.318558,1052
1052,B2 argmax,natroad,0.155930,0.578426,0.620791,0.197407,0.317993,1052
1052,B2 argmax,natsoc,0.114761,0.615685,0.279606,0.076193,0.272502,1052
1052,B2 argmax,natmass,0.353803,0.266009,0.797959,0.253780,0.318037,1052
1052,B2 argmax,natpark,0.184903,0.146891,0.608325,0.167306,0.275028,1052
1052,B2 argmax,natchld,0.423177,0.397674,0.744967,0.240396,0.322694,1052
1052,B2 argmax,natsci,0.321079,0.097489,0.774466,0.237871,0.307142,1052
1052,B2 argmax,natenrgy,0.468601,0.306889,0.912976,0.322380,0.353109,1052
1052,B2 argmax,courts,0.361280,0.134445,0.849797,0.327454,0.385332,1052
1052,B2 argmax,discaffw,0.237949,0.157107,0.518879,0.160112,0.308573,1052
1052,B2 argmax,discaffm,0.317543,0.129521,0.596249,0.179414,0.300905,1052
1052,B2 argmax,fehire,0.417575,0.136884,0.713099,0.206747,0.289927,1052
1052,B2 argmax,fechld,0.310797,0.220354,0.625421,0.161878,0.258830,1052
1052,B2 argmax,fepresch,0.400157,0.191132,0.612639,0.163516,0.266904,1052
1052,B2 argmax,fefam,0.502852,0.388898,0.777797,0.236375,0.303904,1052
1052,B2 argmax,mobile16,0.204252,0.079864,0.976893,0.401143,0.410631,1052
1052,B2 argmax,incom16,0.134149,0.145456,0.372273,0.079068,0.212392,1052
1052,B2 argmax,conarmy,0.337948,0.171074,0.806096,0.268744,0.333390,1052
1052,B2 argmax,conbus,0.363316,0.092049,0.700660,0.220684,0.314966,1052
1052,B2 argmax,conclerg,0.409638,0.372057,0.733637,0.254914,0.347467,1052
1052,B2 argmax,coneduc,0.362600,0.099575,0.524778,0.167824,0.319801,1052
1052,B2 argmax,confed,0.353624,0.007086,0.701516,0.235278,0.335384,1052
1052,B2 argmax,confinan,0.288305,0.089793,0.559162,0.183502,0.328174,1052
1052,B2 argmax,conjudge,0.447819,0.304426,0.832808,0.299051,0.359087,1052
1052,B2 argmax,conlabor,0.366930,0.054310,0.595553,0.198052,0.332552,1052
1052,B2 argmax,conlegis,0.212268,0.300651,0.797162,0.243218,0.305105,1052
1052,B2 argmax,conmedic,0.382032,0.316257,0.765308,0.253031,0.330626,1052
1052,B2 argmax,conpress,0.352593,0.053671,0.729250,0.232486,0.318801,1052
1052,B2 argmax,consci,0.437940,0.377851,0.736749,0.252071,0.342139,1052
1052,B2 argmax,contv,0.217091,0.074444,0.731033,0.228694,0.312837,1052
1052,B2 argmax,happy,0.197573,0.018959,0.418234,0.136305,0.325906,1052
1052,B2 argmax,class,0.485674,0.064151,0.782247,0.204777,0.261780,1052
1052,B2 argmax,satfin,0.459239,0.070439,0.858638,0.330237,0.384606,1052
1052,B2 argmax,finalter,0.284553,0.145939,0.715445,0.277273,0.387553,1052
1052,B2 argmax,finrela,0.433534,0.009711,0.594711,0.145533,0.244713,1052
1052,B2 argmax,wlthwhts,0.160688,0.192022,0.313285,0.044200,0.141084,1052
1052,B2 argmax,wlthblks,0.217820,0.007753,0.504071,0.072107,0.143050,1052
1052,B2 argmax,wlthhsps,0.114842,0.041000,0.548501,0.082660,0.150701,1052
1052,B2 argmax,letin1a,0.514105,0.009052,0.846126,0.266564,0.315041,1052
1052,B2 argmax,getahead,0.288792,0.034124,0.796433,0.244046,0.306424,1052
1052,B2 argmax,aged,0.055871,0.346236,0.289329,0.084597,0.292390,1052
1052,B2 argmax,parsol,0.248611,0.150851,0.704413,0.213061,0.302467,1052
1052,B2 argmax,spanking,0.416282,0.294596,0.961106,0.335963,0.349558,1052
1052,B2 argmax,divlaw,0.331450,0.113934,0.793993,0.274914,0.346243,1052
1052,B2 argmax,pillok,0.512408,0.318496,0.862935,0.297039,0.344219,1052
1052,B2 argmax,xmarsex,0.287820,0.243722,0.785975,0.231955,0.295117,1052
1052,B2 argmax,homosex,0.573121,0.322850,0.914837,0.381589,0.417111,1052
1052,B2 argmax,marhomo,0.626808,0.318610,0.944918,0.339003,0.358765,1052
1052,B2 argmax,discaff,0.397780,0.363779,0.765924,0.268187,0.350148,1052
1052,B2 argmax,pornlaw,0.255103,0.199090,0.467341,0.123840,0.264989,1052
1052,B2 argmax,fair,0.358561,0.018287,0.773410,0.301522,0.389860,1052
1052,B2 argmax,helpful,0.354659,0.010813,0.841327,0.332813,0.395581,1052
1052,B2 argmax,trust,0.334433,0.326544,0.790136,0.299012,0.378430,1052
1052,B2 argmax,tax,0.259070,0.140459,0.884538,0.239448,0.270704,1052
1052,B2 argmax,news,0.211989,0.564493,0.830431,0.306597,0.369203,1052
1052,B2 argmax,attend,0.441267,0.485970,0.823507,0.266990,0.324211,1052
1052,B2 argmax,pray,0.458281,0.486400,1.074151,0.431178,0.401413,1052
1052,B2 argmax,bible,0.564467,0.331055,0.963632,0.361082,0.374709,1052
1052,B2 argmax,granborn,0.048183,0.706332,0.409516,0.169194,0.413156,1052
1052,B2 argmax,income,0.034493,0.709570,0.055245,0.016793,0.303977,1052
1052,B2 argmax,health,0.222931,0.140822,0.434132,0.107450,0.247506,1052
1052,B2 argmax,life,0.151121,0.298424,0.422028,0.123002,0.291455,1052
1052,B3 foret,natspac/y,0.006914,0.118843,0.248486,0.084470,0.339938,1052
1052,B3 foret,natenvir/y,0.381791,0.403512,0.709164,0.244744,0.345116,1052
1052,B3 foret,natheal/y,0.011651,0.580570,0.074144,0.021791,0.293896,1052
1052,B3 foret,natcity/y,0.260209,0.161123,0.624466,0.224733,0.359880,1052
1052,B3 foret,natdrug/y,0.086824,0.663226,0.388232,0.126311,0.325348,1052
1052,B3 foret,nateduc/y,0.114905,0.580205,0.206071,0.064990,0.315379,1052
1052,B3 foret,natrace/y,0.554696,0.125731,0.957491,0.369189,0.385579,1052
1052,B3 foret,natarms/y,0.400075,0.099366,0.917769,0.346797,0.377870,1052
1052,B3 foret,nataid/y,0.197018,0.522496,0.420669,0.121303,0.288357,1052
1052,B3 foret,natfare/y,0.190408,0.544576,0.300904,0.095855,0.318558,1052
1052,B3 foret,natroad,0.087554,0.478285,0.687114,0.218497,0.317993,1052
1052,B3 foret,natsoc,0.055904,0.650568,0.126255,0.034405,0.272502,1052
1052,B3 foret,natmass,0.294296,0.041844,0.746255,0.237337,0.318037,1052
1052,B3 foret,natpark,-0.042547,0.357724,0.200939,0.055264,0.275028,1052
1052,B3 foret,natchld,0.190799,0.468372,0.654291,0.211136,0.322694,1052
1052,B3 foret,natsci,0.137061,0.199620,0.519624,0.159598,0.307142,1052
1052,B3 foret,natenrgy,0.321905,0.390341,0.776227,0.274093,0.353109,1052
1052,B3 foret,courts,0.353184,0.445273,0.789389,0.304177,0.385332,1052
1052,B3 foret,discaffw,0.314295,0.096523,0.544928,0.168150,0.308573,1052
1052,B3 foret,discaffm,0.184496,0.204285,0.517415,0.155693,0.300905,1052
1052,B3 foret,fehire,0.283732,0.085245,0.634584,0.183983,0.289927,1052
1052,B3 foret,fechld,0.141182,0.149351,0.588503,0.152322,0.258830,1052
1052,B3 foret,fepresch,0.058998,0.048673,0.357179,0.095332,0.266904,1052
1052,B3 foret,fefam,0.339136,0.223121,0.692907,0.210577,0.303904,1052
1052,B3 foret,mobile16,0.305019,0.223388,1.012362,0.415708,0.410631,1052
1052,B3 foret,incom16,0.024057,0.213708,0.202624,0.043036,0.212392,1052
1052,B3 foret,conarmy,0.220178,0.316486,0.744655,0.248261,0.333390,1052
1052,B3 foret,conbus,0.295211,0.040743,0.595474,0.187554,0.314966,1052
1052,B3 foret,conclerg,0.227560,0.432243,0.679788,0.236204,0.347467,1052
1052,B3 foret,coneduc,0.115792,0.136730,0.281208,0.089931,0.319801,1052
1052,B3 foret,confed,0.268433,0.174308,0.745924,0.250171,0.335384,1052
1052,B3 foret,confinan,0.127736,0.024621,0.364355,0.119572,0.328174,1052
1052,B3 foret,conjudge,0.330571,0.095299,0.729409,0.261922,0.359087,1052
1052,B3 foret,conlabor,0.175029,0.048593,0.383580,0.127560,0.332552,1052
1052,B3 foret,conlegis,0.079395,0.331806,0.785275,0.239591,0.305105,1052
1052,B3 foret,conmedic,0.306422,0.175379,0.752503,0.248797,0.330626,1052
1052,B3 foret,conpress,0.332994,0.162503,0.781149,0.249031,0.318801,1052
1052,B3 foret,consci,0.381747,0.256994,0.736882,0.252116,0.342139,1052
1052,B3 foret,contv,0.205311,0.101791,0.785805,0.245829,0.312837,1052
1052,B3 foret,happy,0.034937,0.068542,0.115771,0.037731,0.325906,1052
1052,B3 foret,class,0.517509,0.122250,0.818409,0.214244,0.261780,1052
1052,B3 foret,satfin,0.311952,0.065496,0.801416,0.308229,0.384606,1052
1052,B3 foret,finalter,0.156389,0.058866,0.780337,0.302422,0.387553,1052
1052,B3 foret,finrela,0.445594,0.105851,0.732061,0.179145,0.244713,1052
1052,B3 foret,wlthwhts,0.055077,0.230202,0.241680,0.034097,0.141084,1052
1052,B3 foret,wlthblks,0.058801,0.049838,0.474052,0.067813,0.143050,1052
1052,B3 foret,wlthhsps,0.028332,0.112486,0.551863,0.083166,0.150701,1052
1052,B3 foret,letin1a,0.442844,0.199896,0.773571,0.243706,0.315041,1052
1052,B3 foret,getahead,0.250528,0.003102,0.783274,0.240014,0.306424,1052
1052,B3 foret,aged,0.044928,0.380372,0.166009,0.048539,0.292390,1052
1052,B3 foret,parsol,0.147969,0.035356,0.573315,0.173408,0.302467,1052
1052,B3 foret,spanking,0.420236,0.032632,0.911617,0.318663,0.349558,1052
1052,B3 foret,divlaw,0.224997,0.101579,0.648318,0.224476,0.346243,1052
1052,B3 foret,pillok,0.320163,0.288120,0.821768,0.282868,0.344219,1052
1052,B3 foret,xmarsex,0.207266,0.579778,0.519625,0.153350,0.295117,1052
1052,B3 foret,homosex,0.434841,0.262078,0.968878,0.404130,0.417111,1052
1052,B3 foret,marhomo,0.382371,0.386836,0.937011,0.336167,0.358765,1052
1052,B3 foret,discaff,0.330386,0.385497,0.704570,0.246704,0.350148,1052
