condition,perimetre,item,n_observes,taux_accord
PMM k=10,1052,divorced,1052,0.6967680608365019
PMM k=10,1052,posslq/y,1052,0.6986692015209125
PMM k=10,1052,wrkstat,1052,0.6425855513307985
PMM k=10,1052,evwork,1052,0.9220532319391636
PMM k=10,1052,wrkgovt1,1052,0.782319391634981
PMM k=10,1052,wrkgovt2,1052,0.7167300380228137
PMM k=10,1052,partfull,1052,0.7699619771863118
PMM k=10,1052,wksub1,1052,0.7661596958174905
PMM k=10,1052,wksup1,1052,0.7804182509505704
PMM k=10,1052,conarmy,1052,0.5437262357414449
PMM k=10,1052,conbus,1052,0.5865019011406845
PMM k=10,1052,conclerg,1052,0.5541825095057035
PMM k=10,1052,coneduc,1052,0.6159695817490495
PMM k=10,1052,confed,1052,0.5884030418250951
PMM k=10,1052,confinan,1052,0.5779467680608364
PMM k=10,1052,conjudge,1052,0.5731939163498099
PMM k=10,1052,conlabor,1052,0.5560836501901141
PMM k=10,1052,conlegis,1052,0.596958174904943
PMM k=10,1052,conmedic,1052,0.5922053231939164
PMM k=10,1052,conpress,1052,0.5817490494296578
PMM k=10,1052,consci,1052,0.6178707224334601
PMM k=10,1052,contv,1052,0.5807984790874525
PMM k=10,1052,joblose,1052,0.7404942965779467
PMM k=10,1052,jobfind,1052,0.6406844106463878
PMM k=10,1052,happy,1052,0.5750950570342205
PMM k=10,1052,hapmar,1052,0.7024714828897338
PMM k=10,1052,satjob,1052,0.6463878326996197
PMM k=10,1052,spdeg*,1052,0.6254752851711026
PMM k=10,1052,spjew,1052,0.779467680608365
PMM k=10,1052,spfund,1052,0.7737642585551331
PMM k=10,1052,unemp,1052,0.6463878326996197
PMM k=10,1052,union1,1052,0.8650190114068441
PMM k=10,1052,spkath/y,1052,0.8460076045627376
PMM k=10,1052,colath,1052,0.8250950570342205
PMM k=10,1052,spkrac/y,1052,0.6549429657794676
PMM k=10,1052,colrac,1052,0.688212927756654
PMM k=10,1052,librac/y,1052,0.620722433460076
PMM k=10,1052,spkcom/y,1052,0.8422053231939164
PMM k=10,1052,colcom/y,1052,0.7718631178707225
PMM k=10,1052,libcom/y,1052,0.8583650190114068
PMM k=10,1052,spkhomo/y,1052,0.9458174904942965
PMM k=10,1052,colhomo,1052,0.935361216730038
PMM k=10,1052,libhomo/y,1052,0.8697718631178707
PMM k=10,1052,cappun,1052,0.6806083650190115
PMM k=10,1052,polhitok/y,1052,0.7224334600760456
PMM k=10,1052,polabuse/y,1052,0.903041825095057
PMM k=10,1052,polattak/y,1052,0.6425855513307985
PMM k=10,1052,grass,1052,0.7480988593155894
PMM k=10,1052,gunlaw,1052,0.6511406844106464
PMM k=10,1052,owngun,1052,0.6920152091254753
PMM k=10,1052,hunt1,1052,0.8574144486692015
PMM k=10,1052,class,1052,0.5627376425855514
PMM k=10,1052,satfin,1052,0.6311787072243346
PMM k=10,1052,finalter,1052,0.502851711026616
PMM k=10,1052,finrela,1052,0.5171102661596958
PMM k=10,1052,racdif1,1052,0.7490494296577946
PMM k=10,1052,racdif2,1052,0.9125475285171103
PMM k=10,1052,racdif3,1052,0.7195817490494296
PMM k=10,1052,racdif4,1052,0.7281368821292775
PMM k=10,1052,wlthwhts,1052,0.49049429657794674
PMM k=10,1052,wlthblks,1052,0.49809885931558934
PMM k=10,1052,wlthhsps,1052,0.5114068441064639
PMM k=10,1052,racwork,1052,0.6074144486692015
PMM k=10,1052,letin1a,1052,0.4515209125475285
PMM k=10,1052,getahead,1052,0.5522813688212928
PMM k=10,1052,aged,1052,0.5256653992395437
PMM k=10,1052,parsol,1052,0.3288973384030418
PMM k=10,1052,kidssol,1052,0.3279467680608365
PMM k=10,1052,spanking,1052,0.405893536121673
PMM k=10,1052,divlaw,1052,0.5218631178707225
PMM k=10,1052,sexeduc,1052,0.8269961977186312
PMM k=10,1052,pillok,1052,0.44771863117870725
PMM k=10,1052,xmarsex,1052,0.5209125475285171
PMM k=10,1052,homosex,1052,0.6815589353612167
PMM k=10,1052,marhomo,1052,0.5865019011406845
PMM k=10,1052,discaff,1052,0.5598859315589354
PMM k=10,1052,abdefect,1052,0.8545627376425855
PMM k=10,1052,abnomore,1052,0.903041825095057
PMM k=10,1052,abhlth,1052,0.9391634980988594
PMM k=10,1052,abpoor,1052,0.8982889733840305
PMM k=10,1052,abrape,1052,0.908745247148289
PMM k=10,1052,absingle,1052,0.8944866920152091
PMM k=10,1052,abany,1052,0.879277566539924
PMM k=10,1052,letdie1,1052,0.8545627376425855
PMM k=10,1052,suicide1,1052,0.876425855513308
PMM k=10,1052,suicide2,1052,0.94106463878327
PMM k=10,1052,suicide3,1052,0.9344106463878327
PMM k=10,1052,suicide4,1052,0.8079847908745247
PMM k=10,1052,pornlaw,1052,0.6473384030418251
PMM k=10,1052,fair,1052,0.5380228136882129
PMM k=10,1052,helpful,1052,0.5893536121673004
PMM k=10,1052,trust,1052,0.6036121673003803
PMM k=10,1052,tax,1052,0.6387832699619772
PMM k=10,1052,vote16,1052,0.8650190114068441
PMM k=10,1052,pres16,1052,0.8849809885931559
PMM k=10,1052,if16who,1052,0.7984790874524715
PMM k=10,1052,news,1052,0.33365019011406843
PMM k=10,1052,jew,1052,0.7927756653992395
PMM k=10,1052,relig16*,1052,0.38783269961977185
PMM k=10,1052,jew16*,1052,0.7880228136882129
PMM k=10,1052,attend,1052,0.42585551330798477
PMM k=10,1052,pray,1052,0.3916349809885932
PMM k=10,1052,postlife,1052,0.7043726235741445
PMM k=10,1052,bible,1052,0.6045627376425855
PMM k=10,1052,reborn,1052,0.6007604562737643
PMM k=10,1052,savesoul,1052,0.80893536121673
PMM k=10,1052,granborn,1052,0.4534220532319392
PMM k=10,1052,uscitzn*,1052,0.9952471482889734
PMM k=10,1052,fucitzn,1052,0.9904942965779467
PMM k=10,1052,mnthsusa,1052,0.9781368821292775
PMM k=10,1052,income,1052,0.4220532319391635
PMM k=10,1052,othlang,1052,0.7281368821292775
PMM k=10,1052,health,1052,0.4923954372623574
PMM k=10,1052,compuse*,1052,0.9657794676806084
PMM k=10,1052,webmob,1052,0.9724334600760456
PMM k=10,1052,xmovie,1052,0.6568441064638784
PMM k=10,1052,usewww*,1052,0.9857414448669202
PMM k=10,1052,life,1052,0.5865019011406845
PMM k=10,1052,richwork,1052,0.5712927756653993
B0 mode,1052,natspac/y,1052,0.5313688212927756
B0 mode,1052,natenvir/y,1052,0.6606463878326996
B0 mode,1052,natheal/y,1052,0.7167300380228137
B0 mode,1052,natcity/y,1052,0.4781368821292776
B0 mode,1052,natdrug/y,1052,0.5865019011406845
B0 mode,1052,nateduc/y,1052,0.6996197718631179
B0 mode,1052,natrace/y,1052,0.36311787072243346
B0 mode,1052,natarms/y,1052,0.37072243346007605
B0 mode,1052,nataid/y,1052,0.6863117870722434
B0 mode,1052,natfare/y,1052,0.7015209125475285
B0 mode,1052,natroad,1052,0.5180608365019012
B0 mode,1052,natsoc,1052,0.6739543726235742
B0 mode,1052,natmass,1052,0.49619771863117873
B0 mode,1052,natpark,1052,0.6539923954372624
B0 mode,1052,natchld,1052,0.5494296577946768
B0 mode,1052,natsci,1052,0.5665399239543726
B0 mode,1052,natenrgy,1052,0.49334600760456276
B0 mode,1052,uswary,1052,0.532319391634981
B0 mode,1052,prayer,1052,0.685361216730038
B0 mode,1052,courts,1052,0.49809885931558934
B0 mode,1052,discaffw,1052,0.41920152091254753
B0 mode,1052,discaffm,1052,0.42775665399239543
B0 mode,1052,fehire,1052,0.279467680608365
B0 mode,1052,fechld,1052,0.4534220532319392
B0 mode,1052,fepresch,1052,0.4866920152091255
B0 mode,1052,fefam,1052,0.3916349809885932
B0 mode,1052,fepol,1052,0.7642585551330798
B0 mode,1052,mobile16,1052,0.38783269961977185
B0 mode,1052,incom16,1052,0.4914448669201521
B0 mode,1052,dwelown16,1052,0.7015209125475285
B0 mode,1052,divorced,1052,0.7091254752851711
B0 mode,1052,posslq/y,1052,0.42775665399239543
B0 mode,1052,wrkstat,1052,0.3773764258555133
B0 mode,1052,evwork,1052,0.9211026615969582
B0 mode,1052,wrkgovt1,1052,0.841254752851711
B0 mode,1052,wrkgovt2,1052,0.6996197718631179
B0 mode,1052,partfull,1052,0.4752851711026616
B0 mode,1052,wksub1,1052,0.4220532319391635
B0 mode,1052,wksup1,1052,0.3982889733840304
B0 mode,1052,conarmy,1052,0.45817490494296575
B0 mode,1052,conbus,1052,0.5655893536121673
B0 mode,1052,conclerg,1052,0.48954372623574144
B0 mode,1052,coneduc,1052,0.5836501901140685
B0 mode,1052,confed,1052,0.4686311787072243
B0 mode,1052,confinan,1052,0.5636882129277566
B0 mode,1052,conjudge,1052,0.4448669201520912
B0 mode,1052,conlabor,1052,0.5579847908745247
B0 mode,1052,conlegis,1052,0.5038022813688213
B0 mode,1052,conmedic,1052,0.42490494296577946
B0 mode,1052,conpress,1052,0.4714828897338403
B0 mode,1052,consci,1052,0.5123574144486692
B0 mode,1052,contv,1052,0.49049429657794674
B0 mode,1052,joblose,1052,0.438212927756654
B0 mode,1052,jobfind,1052,0.41064638783269963
B0 mode,1052,happy,1052,0.5731939163498099
B0 mode,1052,hapmar,1052,0.5722433460076045
B0 mode,1052,satjob,1052,0.4096958174904943
B0 mode,1052,spdeg*,1052,0.5152091254752852
B0 mode,1052,spjew,1052,0.7072243346007605
B0 mode,1052,spfund,1052,0.688212927756654
B0 mode,1052,unemp,1052,0.6007604562737643
B0 mode,1052,union1,1052,0.9115969581749049
B0 mode,1052,spkath/y,1052,0.8127376425855514
B0 mode,1052,colath,1052,0.7480988593155894
B0 mode,1052,spkrac/y,1052,0.5560836501901141
B0 mode,1052,colrac,1052,0.6977186311787072
B0 mode,1052,librac/y,1052,0.5779467680608364
B0 mode,1052,spkcom/y,1052,0.6901140684410646
B0 mode,1052,colcom/y,1052,0.685361216730038
B0 mode,1052,libcom/y,1052,0.7423954372623575
B0 mode,1052,spkhomo/y,1052,0.938212927756654
B0 mode,1052,colhomo,1052,0.9334600760456274
B0 mode,1052,libhomo/y,1052,0.8640684410646388
B0 mode,1052,cappun,1052,0.6216730038022814
B0 mode,1052,polhitok/y,1052,0.6568441064638784
B0 mode,1052,polabuse/y,1052,0.938212927756654
B0 mode,1052,polattak/y,1052,0.6692015209125475
B0 mode,1052,grass,1052,0.7585551330798479
B0 mode,1052,gunlaw,1052,0.6777566539923955
B0 mode,1052,owngun,1052,0.7157794676806084
B0 mode,1052,hunt1,1052,0.8897338403041825
B0 mode,1052,class,1052,0.4011406844106464
B0 mode,1052,satfin,1052,0.40874524714828897
B0 mode,1052,finalter,1052,0.3973384030418251
B0 mode,1052,finrela,1052,0.39638783269961975
B0 mode,1052,racdif1,1052,0.5275665399239544
B0 mode,1052,racdif2,1052,0.9334600760456274
B0 mode,1052,racdif3,1052,0.48859315589353614
B0 mode,1052,racdif4,1052,0.7110266159695817
B0 mode,1052,wlthwhts,1052,0.5674904942965779
B0 mode,1052,wlthblks,1052,0.4553231939163498
B0 mode,1052,wlthhsps,1052,0.37167300380228135
B0 mode,1052,racwork,1052,0.3973384030418251
B0 mode,1052,letin1a,1052,0.3365019011406844
B0 mode,1052,getahead,1052,0.49429657794676807
B0 mode,1052,aged,1052,0.6045627376425855
B0 mode,1052,parsol,1052,0.28422053231939165
B0 mode,1052,kidssol,1052,0.27756653992395436
B0 mode,1052,spanking,1052,0.3203422053231939
B0 mode,1052,divlaw,1052,0.47718631178707227
B0 mode,1052,sexeduc,1052,0.8498098859315589
B0 mode,1052,pillok,1052,0.33745247148288976
B0 mode,1052,xmarsex,1052,0.5389733840304183
B0 mode,1052,homosex,1052,0.5788973384030418
B0 mode,1052,marhomo,1052,0.5180608365019012
B0 mode,1052,discaff,1052,0.5057034220532319
B0 mode,1052,abdefect,1052,0.8269961977186312
B0 mode,1052,abnomore,1052,0.6501901140684411
B0 mode,1052,abhlth,1052,0.9287072243346007
B0 mode,1052,abpoor,1052,0.6673003802281369
B0 mode,1052,abrape,1052,0.8840304182509505
B0 mode,1052,absingle,1052,0.6349809885931559
B0 mode,1052,abany,1052,0.6131178707224335
B0 mode,1052,letdie1,1052,0.7585551330798479
B0 mode,1052,suicide1,1052,0.7661596958174905
B0 mode,1052,suicide2,1052,0.7452471482889734
B0 mode,1052,suicide3,1052,0.747148288973384
B0 mode,1052,suicide4,1052,0.6245247148288974
B0 mode,1052,pornlaw,1052,0.6901140684410646
B0 mode,1052,fair,1052,0.38593155893536124
B0 mode,1052,helpful,1052,0.37072243346007605
B0 mode,1052,trust,1052,0.5190114068441065
B0 mode,1052,tax,1052,0.5922053231939164
B0 mode,1052,vote16,1052,0.6891634980988594
B0 mode,1052,pres16,1052,0.35361216730038025
B0 mode,1052,if16who,1052,0.4752851711026616
B0 mode,1052,news,1052,0.3821292775665399
B0 mode,1052,jew,1052,0.7034220532319392
B0 mode,1052,relig16*,1052,0.3051330798479088
B0 mode,1052,jew16*,1052,0.7385931558935361
B0 mode,1052,attend,1052,0.4591254752851711
B0 mode,1052,pray,1052,0.31368821292775667
B0 mode,1052,postlife,1052,0.6967680608365019
B0 mode,1052,bible,1052,0.41634980988593157
B0 mode,1052,reborn,1052,0.40209125475285173
B0 mode,1052,savesoul,1052,0.6806083650190115
B0 mode,1052,granborn,1052,0.5608365019011406
B0 mode,1052,uscitzn*,1052,0.9952471482889734
B0 mode,1052,fucitzn,1052,0.9904942965779467
B0 mode,1052,mnthsusa,1052,0.9819391634980988
B0 mode,1052,income,1052,0.5161596958174905
B0 mode,1052,othlang,1052,0.7699619771863118
B0 mode,1052,health,1052,0.5513307984790875
B0 mode,1052,compuse*,1052,0.9752851711026616
B0 mode,1052,webmob,1052,0.9809885931558935
B0 mode,1052,xmovie,1052,0.6197718631178707
B0 mode,1052,usewww*,1052,0.9876425855513308
B0 mode,1052,life,1052,0.6036121673003803
B0 mode,1052,richwork,1052,0.6074144486692015
B0 tirage,1052,natspac/y,1052,0.3849809885931559
B0 tirage,1052,natenvir/y,1052,0.49334600760456276
B0 tirage,1052,natheal/y,1052,0.5465779467680608
B0 tirage,1052,natcity/y,1052,0.37072243346007605
B0 tirage,1052,natdrug/y,1052,0.4524714828897338
B0 tirage,1052,nateduc/y,1052,0.5465779467680608
B0 tirage,1052,natrace/y,1052,0.3669201520912547
B0 tirage,1052,natarms/y,1052,0.3669201520912547
B0 tirage,1052,nataid/y,1052,0.5465779467680608
B0 tirage,1052,natfare/y,1052,0.5655893536121673
B0 tirage,1052,natroad,1052,0.4439163498098859
B0 tirage,1052,natsoc,1052,0.5361216730038023
B0 tirage,1052,natmass,1052,0.42395437262357416
B0 tirage,1052,natpark,1052,0.5123574144486692
B0 tirage,1052,natchld,1052,0.4306083650190114
B0 tirage,1052,natsci,1052,0.44771863117870725
B0 tirage,1052,natenrgy,1052,0.38022813688212925
B0 tirage,1052,uswary,1052,0.5095057034220533
B0 tirage,1052,prayer,1052,0.5693916349809885
B0 tirage,1052,courts,1052,0.3688212927756654
B0 tirage,1052,discaffw,1052,0.30133079847908745
B0 tirage,1052,discaffm,1052,0.33745247148288976
B0 tirage,1052,fehire,1052,0.20437262357414449
B0 tirage,1052,fechld,1052,0.3821292775665399
B0 tirage,1052,fepresch,1052,0.3365019011406844
B0 tirage,1052,fefam,1052,0.30133079847908745
B0 tirage,1052,fepol,1052,0.6435361216730038
B0 tirage,1052,mobile16,1052,0.32129277566539927
B0 tirage,1052,incom16,1052,0.33079847908745247
B0 tirage,1052,dwelown16,1052,0.5598859315589354
B0 tirage,1052,divorced,1052,0.5627376425855514
B0 tirage,1052,posslq/y,1052,0.33840304182509506
B0 tirage,1052,wrkstat,1052,0.2262357414448669
B0 tirage,1052,evwork,1052,0.8479087452471483
B0 tirage,1052,wrkgovt1,1052,0.717680608365019
B0 tirage,1052,wrkgovt2,1052,0.5979087452471483
B0 tirage,1052,partfull,1052,0.3678707224334601
B0 tirage,1052,wksub1,1052,0.37832699619771865
B0 tirage,1052,wksup1,1052,0.3849809885931559
B0 tirage,1052,conarmy,1052,0.40019011406844107
B0 tirage,1052,conbus,1052,0.4448669201520912
B0 tirage,1052,conclerg,1052,0.41254752851711024
B0 tirage,1052,coneduc,1052,0.43631178707224333
B0 tirage,1052,confed,1052,0.41064638783269963
B0 tirage,1052,confinan,1052,0.42585551330798477
B0 tirage,1052,conjudge,1052,0.373574144486692
B0 tirage,1052,conlabor,1052,0.4134980988593156
B0 tirage,1052,conlegis,1052,0.4448669201520912
B0 tirage,1052,conmedic,1052,0.39448669201520914
B0 tirage,1052,conpress,1052,0.4268060836501901
B0 tirage,1052,consci,1052,0.4134980988593156
B0 tirage,1052,contv,1052,0.4391634980988593
B0 tirage,1052,joblose,1052,0.33935361216730037
B0 tirage,1052,jobfind,1052,0.30133079847908745
B0 tirage,1052,happy,1052,0.3982889733840304
B0 tirage,1052,hapmar,1052,0.38783269961977185
B0 tirage,1052,satjob,1052,0.28517110266159695
B0 tirage,1052,spdeg*,1052,0.2965779467680608
B0 tirage,1052,spjew,1052,0.5570342205323194
B0 tirage,1052,spfund,1052,0.5142585551330798
B0 tirage,1052,unemp,1052,0.5066539923954373
B0 tirage,1052,union1,1052,0.8317490494296578
B0 tirage,1052,spkath/y,1052,0.6920152091254753
B0 tirage,1052,colath,1052,0.6083650190114068
B0 tirage,1052,spkrac/y,1052,0.5218631178707225
B0 tirage,1052,colrac,1052,0.5817490494296578
B0 tirage,1052,librac/y,1052,0.5256653992395437
B0 tirage,1052,spkcom/y,1052,0.5503802281368821
B0 tirage,1052,colcom/y,1052,0.5541825095057035
B0 tirage,1052,libcom/y,1052,0.6311787072243346
B0 tirage,1052,spkhomo/y,1052,0.8954372623574145
B0 tirage,1052,colhomo,1052,0.8697718631178707
B0 tirage,1052,libhomo/y,1052,0.7842205323193916
B0 tirage,1052,cappun,1052,0.526615969581749
B0 tirage,1052,polhitok/y,1052,0.5399239543726235
B0 tirage,1052,polabuse/y,1052,0.8859315589353612
B0 tirage,1052,polattak/y,1052,0.5655893536121673
B0 tirage,1052,grass,1052,0.6121673003802282
B0 tirage,1052,gunlaw,1052,0.561787072243346
B0 tirage,1052,owngun,1052,0.6131178707224335
B0 tirage,1052,hunt1,1052,0.7937262357414449
B0 tirage,1052,class,1052,0.3203422053231939
B0 tirage,1052,satfin,1052,0.34980988593155893
B0 tirage,1052,finalter,1052,0.33745247148288976
B0 tirage,1052,finrela,1052,0.2661596958174905
B0 tirage,1052,racdif1,1052,0.4838403041825095
B0 tirage,1052,racdif2,1052,0.8716730038022814
B0 tirage,1052,racdif3,1052,0.4866920152091255
B0 tirage,1052,racdif4,1052,0.5788973384030418
B0 tirage,1052,wlthwhts,1052,0.3982889733840304
B0 tirage,1052,wlthblks,1052,0.3127376425855513
B0 tirage,1052,wlthhsps,1052,0.33079847908745247
B0 tirage,1052,racwork,1052,0.24429657794676807
B0 tirage,1052,letin1a,1052,0.25380228136882127
B0 tirage,1052,getahead,1052,0.41254752851711024
B0 tirage,1052,aged,1052,0.4923954372623574
B0 tirage,1052,parsol,1052,0.21673003802281368
B0 tirage,1052,kidssol,1052,0.188212927756654
B0 tirage,1052,spanking,1052,0.25380228136882127
B0 tirage,1052,divlaw,1052,0.4144486692015209
B0 tirage,1052,sexeduc,1052,0.7604562737642585
B0 tirage,1052,pillok,1052,0.2633079847908745
B0 tirage,1052,xmarsex,1052,0.38688212927756654
B0 tirage,1052,homosex,1052,0.4011406844106464
B0 tirage,1052,marhomo,1052,0.32129277566539927
B0 tirage,1052,discaff,1052,0.4011406844106464
B0 tirage,1052,abdefect,1052,0.7214828897338403
B0 tirage,1052,abnomore,1052,0.5551330798479087
B0 tirage,1052,abhlth,1052,0.876425855513308
B0 tirage,1052,abpoor,1052,0.5494296577946768
B0 tirage,1052,abrape,1052,0.7889733840304183
B0 tirage,1052,absingle,1052,0.5427756653992395
B0 tirage,1052,abany,1052,0.5275665399239544
B0 tirage,1052,letdie1,1052,0.620722433460076
B0 tirage,1052,suicide1,1052,0.620722433460076
B0 tirage,1052,suicide2,1052,0.6340304182509505
B0 tirage,1052,suicide3,1052,0.6435361216730038
B0 tirage,1052,suicide4,1052,0.5228136882129277
B0 tirage,1052,pornlaw,1052,0.5494296577946768
B0 tirage,1052,fair,1052,0.34790874524714827
B0 tirage,1052,helpful,1052,0.33935361216730037
B0 tirage,1052,trust,1052,0.38783269961977185
B0 tirage,1052,tax,1052,0.5123574144486692
B0 tirage,1052,vote16,1052,0.5247148288973384
B0 tirage,1052,pres16,1052,0.2956273764258555
B0 tirage,1052,if16who,1052,0.39923954372623577
B0 tirage,1052,news,1052,0.25380228136882127
B0 tirage,1052,jew,1052,0.5446768060836502
B0 tirage,1052,relig16*,1052,0.22908745247148288
B0 tirage,1052,jew16*,1052,0.5712927756653993
B0 tirage,1052,attend,1052,0.28422053231939165
B0 tirage,1052,pray,1052,0.2252851711026616
B0 tirage,1052,postlife,1052,0.5731939163498099
B0 tirage,1052,bible,1052,0.33840304182509506
B0 tirage,1052,reborn,1052,0.32224334600760457
B0 tirage,1052,savesoul,1052,0.5769961977186312
B0 tirage,1052,granborn,1052,0.3887832699619772
B0 tirage,1052,uscitzn*,1052,0.9933460076045627
B0 tirage,1052,fucitzn,1052,0.9819391634980988
B0 tirage,1052,mnthsusa,1052,0.967680608365019
B0 tirage,1052,income,1052,0.2889733840304182
B0 tirage,1052,othlang,1052,0.6311787072243346
B0 tirage,1052,health,1052,0.3916349809885932
B0 tirage,1052,compuse*,1052,0.9553231939163498
B0 tirage,1052,webmob,1052,0.9695817490494296
B0 tirage,1052,xmovie,1052,0.5389733840304183
B0 tirage,1052,usewww*,1052,0.9752851711026616
B0 tirage,1052,life,1052,0.4781368821292776
B0 tirage,1052,richwork,1052,0.5228136882129277
B3 foret,1052,natspac/y,1052,0.5247148288973384
B3 foret,1052,natenvir/y,1052,0.6815589353612167
B3 foret,1052,natheal/y,1052,0.7167300380228137
B3 foret,1052,natcity/y,1052,0.5209125475285171
B3 foret,1052,natdrug/y,1052,0.5865019011406845
B3 foret,1052,nateduc/y,1052,0.7043726235741445
B3 foret,1052,natrace/y,1052,0.5655893536121673
B3 foret,1052,natarms/y,1052,0.5019011406844106
B3 foret,1052,nataid/y,1052,0.7015209125475285
B3 foret,1052,natfare/y,1052,0.7091254752851711
B3 foret,1052,natroad,1052,0.5123574144486692
B3 foret,1052,natsoc,1052,0.6739543726235742
B3 foret,1052,natmass,1052,0.5846007604562737
B3 foret,1052,natpark,1052,0.6416349809885932
B3 foret,1052,natchld,1052,0.5522813688212928
B3 foret,1052,natsci,1052,0.5655893536121673
B3 foret,1052,natenrgy,1052,0.5342205323193916
B3 foret,1052,uswary,1052,0.5655893536121673
B3 foret,1052,prayer,1052,0.7110266159695817
B3 foret,1052,courts,1052,0.5579847908745247
B3 foret,1052,discaffw,1052,0.42870722433460073
B3 foret,1052,discaffm,1052,0.40874524714828897
B3 foret,1052,fehire,1052,0.33174904942965777
B3 foret,1052,fechld,1052,0.47433460076045625
B3 foret,1052,fepresch,1052,0.46482889733840305
B3 foret,1052,fefam,1052,0.44106463878326996
B3 foret,1052,fepol,1052,0.7756653992395437
B3 foret,1052,mobile16,1052,0.47433460076045625
B3 foret,1052,incom16,1052,0.48574144486692017
B3 foret,1052,dwelown16,1052,0.7110266159695817
B3 foret,1052,divorced,1052,0.7072243346007605
B3 foret,1052,posslq/y,1052,0.5142585551330798
B3 foret,1052,wrkstat,1052,0.4752851711026616
B3 foret,1052,evwork,1052,0.9211026615969582
B3 foret,1052,wrkgovt1,1052,0.841254752851711
B3 foret,1052,wrkgovt2,1052,0.7290874524714829
B3 foret,1052,partfull,1052,0.55893536121673
B3 foret,1052,wksub1,1052,0.5513307984790875
B3 foret,1052,wksup1,1052,0.5456273764258555
B3 foret,1052,conarmy,1052,0.5161596958174905
B3 foret,1052,conbus,1052,0.6216730038022814
B3 foret,1052,conclerg,1052,0.5361216730038023
B3 foret,1052,coneduc,1052,0.5836501901140685
B3 foret,1052,confed,1052,0.5636882129277566
B3 foret,1052,confinan,1052,0.5665399239543726
B3 foret,1052,conjudge,1052,0.5285171102661597
B3 foret,1052,conlabor,1052,0.5627376425855514
B3 foret,1052,conlegis,1052,0.5066539923954373
B3 foret,1052,conmedic,1052,0.5750950570342205
B3 foret,1052,conpress,1052,0.5979087452471483
B3 foret,1052,consci,1052,0.6017110266159695
B3 foret,1052,contv,1052,0.5608365019011406
B3 foret,1052,joblose,1052,0.5665399239543726
B3 foret,1052,jobfind,1052,0.49049429657794674
B3 foret,1052,happy,1052,0.5712927756653993
B3 foret,1052,hapmar,1052,0.5731939163498099
B3 foret,1052,satjob,1052,0.4847908745247148
B3 foret,1052,spdeg*,1052,0.5095057034220533
B3 foret,1052,spjew,1052,0.7072243346007605
B3 foret,1052,spfund,1052,0.6891634980988594
B3 foret,1052,unemp,1052,0.6330798479087453
B3 foret,1052,union1,1052,0.9115969581749049
B3 foret,1052,spkath/y,1052,0.8127376425855514
B3 foret,1052,colath,1052,0.7480988593155894
B3 foret,1052,spkrac/y,1052,0.5655893536121673
B3 foret,1052,colrac,1052,0.6977186311787072
B3 foret,1052,librac/y,1052,0.564638783269962
B3 foret,1052,spkcom/y,1052,0.6967680608365019
B3 foret,1052,colcom/y,1052,0.6863117870722434
B3 foret,1052,libcom/y,1052,0.7395437262357415
B3 foret,1052,spkhomo/y,1052,0.938212927756654
B3 foret,1052,colhomo,1052,0.9334600760456274
B3 foret,1052,libhomo/y,1052,0.8640684410646388
B3 foret,1052,cappun,1052,0.6929657794676806
B3 foret,1052,polhitok/y,1052,0.6549429657794676
B3 foret,1052,polabuse/y,1052,0.938212927756654
B3 foret,1052,polattak/y,1052,0.6644486692015209
B3 foret,1052,grass,1052,0.7566539923954373
B3 foret,1052,gunlaw,1052,0.7005703422053232
B3 foret,1052,owngun,1052,0.7252851711026616
B3 foret,1052,hunt1,1052,0.8897338403041825
B3 foret,1052,class,1052,0.5865019011406845
B3 foret,1052,satfin,1052,0.49619771863117873
B3 foret,1052,finalter,1052,0.41254752851711024
B3 foret,1052,finrela,1052,0.4686311787072243
B3 foret,1052,racdif1,1052,0.7680608365019012
B3 foret,1052,racdif2,1052,0.9334600760456274
B3 foret,1052,racdif3,1052,0.7043726235741445
B3 foret,1052,racdif4,1052,0.7309885931558935
B3 foret,1052,wlthwhts,1052,0.5627376425855514
B3 foret,1052,wlthblks,1052,0.4686311787072243
B3 foret,1052,wlthhsps,1052,0.4553231939163498
B3 foret,1052,racwork,1052,0.467680608365019
B3 foret,1052,letin1a,1052,0.48003802281368824
B3 foret,1052,getahead,1052,0.5817490494296578
B3 foret,1052,aged,1052,0.6074144486692015
B3 foret,1052,parsol,1052,0.27756653992395436
B3 foret,1052,kidssol,1052,0.314638783269962
B3 foret,1052,spanking,1052,0.44201520912547526
B3 foret,1052,divlaw,1052,0.5256653992395437
B3 foret,1052,sexeduc,1052,0.8498098859315589
B3 foret,1052,pillok,1052,0.4230038022813688
B3 foret,1052,xmarsex,1052,0.5456273764258555
B3 foret,1052,homosex,1052,0.6549429657794676
B3 foret,1052,marhomo,1052,0.5503802281368821
B3 foret,1052,discaff,1052,0.5760456273764258
B3 foret,1052,abdefect,1052,0.8279467680608364
B3 foret,1052,abnomore,1052,0.7547528517110266
B3 foret,1052,abhlth,1052,0.9287072243346007
B3 foret,1052,abpoor,1052,0.7652091254752852
B3 foret,1052,abrape,1052,0.8840304182509505
B3 foret,1052,absingle,1052,0.7414448669201521
B3 foret,1052,abany,1052,0.7452471482889734
B3 foret,1052,letdie1,1052,0.7652091254752852
B3 foret,1052,suicide1,1052,0.7680608365019012
B3 foret,1052,suicide2,1052,0.7452471482889734
B3 foret,1052,suicide3,1052,0.7442965779467681
