A,B,C,C5,patrons,q5,polarisation,se_nul_A,se_nul_B,se_nul_C,se_nul_polarisation,source,taux,tirage,taille,taux_realise
-0.18523852890791426,0.04233015627682353,0.01675609756097561,0.14827936191898367,1353.9,0.0682035711659249,0.27480822693055096,0.0008197707017238438,6.178510095755948e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1,0.5,9,2058,0.5
-0.13145167398196,0.03869573731567316,0.01921606118546845,0.14891411424292436,802.75,0.07499365837725223,0.27427059303697326,0.0005864441573016515,9.73230490431254e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1,0.5,10,1052,0.48954372623574144
-0.17847045490294144,0.042656210571713274,0.0158935546875,0.14890343135021866,1357.95,0.06861006062416711,0.2702097538246483,0.0009522737660443805,6.33915532494405e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1,0.5,10,2058,0.5
-0.1447565658061557,0.0396014471508455,0.02026768642447419,0.15824960559509701,789.25,0.07580297956283907,0.2840832469733264,0.0009716993312344649,0.00010683757393166296,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1,0.5,11,1052,0.5085551330798479
-0.18360310699072924,0.042825485371735236,0.016463116756228628,0.1497515385524717,1357.6,0.06861266068608596,0.2777911379210362,0.0006119879080749662,6.426325049588982e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1,0.5,11,2058,0.5
-0.028248684413514247,0.024175228013620986,0.011276899657725502,0.03889853279391743,944.85,0.06049217425244154,0.2140956212735795,0.00045708110771019186,0.00011562033124860349,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,0,1052,0.04277566539923954
-0.045538851107466694,0.028947525866968006,0.008615710079197647,0.03536532219151234,1718.8,0.054913593736156556,0.21181168038138964,0.0007083095302465217,7.790035312195791e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,0,2058,0.0500485908649174
-0.03004828819886063,0.02650272327488752,0.012378745351875378,0.04217556071661869,938.05,0.06273721414843081,0.21860601914575548,0.0006438074876859819,9.9450697817387e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,1,1052,0.05608365019011407
-0.046584408445934145,0.029077342658714905,0.008757782160346003,0.03573664331517455,1717.2,0.055069238965526755,0.2091813549434549,0.000665031412342382,5.823088167030756e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,1,2058,0.0500485908649174
-0.029413886569994663,0.025432475724565015,0.010763551628896622,0.03925118388655917,941.75,0.06176928907220967,0.21161577935947926,0.0006630574425603565,0.0001084477876191501,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,2,1052,0.05038022813688213
-0.04538396125263455,0.02921635644886881,0.008702747806462723,0.035181590361974324,1721.3,0.05507032585510195,0.21314955164786073,0.0005284474369309729,6.893721217752297e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,2,2058,0.0500485908649174
-0.03400901908041143,0.026868450492573227,0.012029227098028011,0.03984884464053746,936.1,0.06327381569370485,0.2028467183952739,0.0005555493114862144,0.00012896379637566111,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,3,1052,0.04657794676806084
-0.04574373931968856,0.02934950539960367,0.008732918060782144,0.03603549657867435,1714.35,0.05526359649108812,0.21070423686828388,0.0004849975445210038,0.00010094122354850593,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,3,2058,0.0500485908649174
-0.03434729884370347,0.025520075395243036,0.011243241512437448,0.03728254270309456,942.3,0.061834600693557513,0.20403403789975705,0.0006442341242503123,9.699799553867069e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,4,1052,0.045627376425855515
-0.04597722330741183,0.02873888315963896,0.008508521957737412,0.03526212966666661,1725.7,0.0546186763276707,0.21063019142959494,0.0005138145856284256,5.4467191997364946e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,4,2058,0.0500485908649174
-0.030517879161529038,0.02534372546458713,0.011564358341439405,0.03863944281786041,943.5,0.0614194079403395,0.21661288703945647,0.0004922795234339603,7.373737361811059e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,5,1052,0.04467680608365019
-0.046946895769889085,0.029627718699114017,0.008638235294559263,0.034378857634016734,1715.0,0.055542013770635286,0.21024315682033926,0.0007254870057546286,9.041542028030602e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,5,2058,0.0500485908649174
-0.02936938173334258,0.02585045283232331,0.011744093996466132,0.04251667287427563,943.0,0.062123198007154164,0.2264608375689315,0.0004383864632444678,0.00010532094836286521,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,6,1052,0.05608365019011407
-0.04594541600227897,0.028810338079610424,0.008646906310982184,0.03539206394379934,1719.2,0.05474772303893469,0.2124560400122242,0.0005516535972339087,6.83457901565692e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,6,2058,0.0500485908649174
-0.029872255447929263,0.02373189136567562,0.012103794531260972,0.039035424676312144,942.45,0.06024208507697658,0.20444335762953458,0.0006108601485293387,9.660234716005905e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,7,1052,0.053231939163498096
-0.04473542461447899,0.028391143347992177,0.008721167467409738,0.035612394649982546,1720.25,0.05437495103552642,0.21093763905927523,0.0005344002235049346,5.190723014561048e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,7,2058,0.0500485908649174
-0.03230455145910882,0.02631708026355946,0.011458403594256487,0.0377768753871109,940.1,0.06266220657627572,0.20855568853793366,0.00047936619600238235,9.924769478987581e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,8,1052,0.049429657794676805
-0.046527775213009215,0.029364370985506597,0.008520450903846078,0.03472353599447736,1721.1,0.05516201031623564,0.21166070530609174,0.0005477719806602872,5.619861504749451e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,8,2058,0.0500485908649174
-0.02878767678217975,0.024518743950895427,0.011568431003342663,0.04103025082461632,947.0,0.060745686554447904,0.2330928391721438,0.0005232452105713852,0.00010874631311960841,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,9,1052,0.051330798479087454
-0.0470252807850563,0.029421992966271803,0.008802136259298593,0.03619046572973093,1724.7,0.05526169272076127,0.21457884142647732,0.0007505597015782539,6.959862028430121e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,9,2058,0.0500485908649174
-0.03302666607582938,0.026761715360560476,0.011841723094628713,0.03997464558342421,945.6,0.06295488544362284,0.20860206844127982,0.0006049690793114781,0.00013817571532865044,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,10,1052,0.04657794676806084
-0.048537465529723156,0.029816476452105375,0.008699020321379931,0.03536006988927526,1721.7,0.05561156285939617,0.21067082423078962,0.0004200730022948353,5.142878095597595e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,10,2058,0.0500485908649174
-0.03037995498504631,0.02651849613457153,0.011215991619927949,0.03994933001274688,943.45,0.06293911919033447,0.2131098760241149,0.0006789189935577187,9.15702747510462e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,11,1052,0.05228136882129278
-0.0470309614179355,0.028973567598005467,0.008597887032536484,0.03498678234344046,1718.2,0.05491634252960207,0.20927220019200146,0.0007142269128521231,6.91102257325203e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.05,11,2058,0.0500485908649174
-0.0359991967092782,0.02907446783989663,0.012772906403122794,0.042976332226322425,928.05,0.0654898957287029,0.20851883979596608,0.0005448807021411522,9.499547303494671e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,0,1052,0.0903041825095057
-0.05372713589153599,0.034934084734975314,0.00959653688670856,0.04149366392601441,1680.65,0.06093152765094382,0.21024437900371915,0.00048499820351648323,8.68099957277879e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,0,2058,0.1000971817298348
-0.036970822317786256,0.031145626851901295,0.012347806032638405,0.044763442152115036,930.1,0.06767136236007201,0.1982135416687132,0.00039019843757262616,9.892168951505562e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,1,1052,0.09980988593155894
-0.054986218899155115,0.0345716576811594,0.009619087160133034,0.0420507207044377,1686.9,0.060552270811426424,0.20228272173717515,0.0005768624714414573,8.267885746427521e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,1,2058,0.1000971817298348
-0.0405878598657996,0.029284297622549284,0.012328088861227039,0.043322579012654225,927.0,0.06568204714251154,0.20167375426394185,0.00042045513924590444,0.0001323900278430056,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,2,1052,0.09600760456273764
-0.055535189244592664,0.03440010805295507,0.009460073799534943,0.04058651701843909,1683.2,0.060260944888099764,0.2067147257933971,0.00035266304280870235,8.192341773921248e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,2,2058,0.1000971817298348
-0.03728171232452737,0.028820764196065503,0.011774588622992879,0.04181029161655175,933.15,0.0651961670833549,0.192964035830024,0.0006368994199748474,0.00010267714228848075,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,3,1052,0.09220532319391635
-0.05634329404507066,0.03333471983489135,0.00929190972677027,0.041967772209011295,1682.65,0.05942841257385655,0.20696296763913458,0.0005402747311831595,6.620106083450617e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,3,2058,0.1000971817298348
-0.038982095513788506,0.029468181825047644,0.012356316697247901,0.04341895276960662,920.7,0.0658939901389533,0.21583318611058355,0.0005621322232733996,0.000133145317854378,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,4,1052,0.10361216730038023
-0.05655032367361135,0.03556338130134368,0.00952439778126779,0.04074475981783189,1681.85,0.06147415754425426,0.21166412710137633,0.0006244372914102018,7.679243012391749e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,4,2058,0.1000971817298348
-0.03400533865121169,0.029513672615070756,0.012080367761600555,0.04364942332152672,930.05,0.06584592376003388,0.2067890079148975,0.00047201793399735675,9.661504294306189e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,5,1052,0.0979087452471483
-0.05587975539680934,0.03463296942824597,0.0093866839322357,0.04165150002266811,1689.05,0.06059456653926757,0.20484792253392745,0.0005463445302098255,8.740158979411609e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,5,2058,0.1000971817298348
-0.03621215383653653,0.029667338055475626,0.012272171425980711,0.04232984587260744,925.05,0.06609230842422611,0.20508517700797124,0.0006442620650733191,9.089077329490422e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,6,1052,0.09505703422053231
-0.054043430163017714,0.03386507542380131,0.00936459800860494,0.04096688254614293,1684.55,0.059856073623025564,0.20517486367231477,0.00035253612598831746,6.458878573872282e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,6,2058,0.1000971817298348
-0.03973338309076602,0.030922141445722834,0.012802653193151279,0.04703907534690666,926.35,0.06729311147568516,0.19953051568593394,0.0006468467809274929,9.593690263705109e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,7,1052,0.10551330798479087
-0.05579539203162731,0.03478848415411024,0.00930632693997051,0.041017416315349796,1687.75,0.06069650155824029,0.21239446021162056,0.0005775587665862694,6.366971468638485e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,7,2058,0.1000971817298348
-0.03814006076328669,0.028641897366401242,0.012494233379844432,0.04623891497408382,924.45,0.06518319764975855,0.1956359212387173,0.0005487549808450984,0.0001074696014416054,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,8,1052,0.09220532319391635
-0.05671584916867922,0.03352981241986483,0.00954781403732002,0.041027465838606586,1683.3,0.059572278885365405,0.20324580448230578,0.0005151878969686753,7.650220773066789e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,8,2058,0.1000971817298348
-0.03798525066593694,0.030642113891579524,0.013165732679897083,0.046923899395540924,925.75,0.06692933716050038,0.2152647432531025,0.0004067425830664105,8.513145490408803e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,9,1052,0.09980988593155894
-0.05869167786784224,0.035974217337658695,0.010451526938531101,0.04277603686392124,1685.4,0.06183147059907244,0.20073601940705374,0.0005203095140492581,8.437716914754528e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,9,2058,0.1000971817298348
-0.036689187559646896,0.030843971629578464,0.012850241545893721,0.0431349392925298,932.0,0.06721542558851866,0.2121246650919353,0.0005510385255136887,0.00010184166455000882,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,10,1052,0.09980988593155894
-0.05594698174150248,0.03517747031268384,0.00973206816670599,0.04120169981419651,1692.3,0.06119090602681451,0.21079769376430527,0.00047404296203073056,5.7434546896229386e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,10,2058,0.1000971817298348
-0.03736220281248481,0.028943693728587058,0.012862957982948084,0.04763391227647133,925.05,0.0653951542221198,0.20587794639910442,0.0004866577792170896,0.00010722489075766677,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,11,1052,0.10266159695817491
-0.05452361305243547,0.03488015512673245,0.009608170013190722,0.04142852818155757,1684.3,0.06090548428312583,0.20928436646008766,0.0005809380673467707,6.743287714551192e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.1,11,2058,0.1000971817298348
-0.08419991492069367,0.05378063251286563,0.018516744439982632,0.07894047509918492,853.95,0.09053674682681528,0.2226995564014162,0.0006550234384770588,0.00010088248224936329,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,0,1052,0.2633079847908745
-0.10015827891489093,0.0582985099344497,0.015459815683713537,0.07019123600656005,1552.05,0.08463770526495078,0.20136469952743463,0.00047231448519706974,8.007815068448356e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,0,2058,0.24975704567541301
-0.07242461058625149,0.05246392077527152,0.017516746944728635,0.07416539578396074,852.55,0.08930968677641156,0.18680405426056457,0.0005074840172533876,7.848935038935882e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,1,1052,0.2585551330798479
-0.0942605217920085,0.05524168170786642,0.014940516894785993,0.07035986970250156,1549.05,0.08163879442833455,0.19761443103331672,0.0005569360612133837,9.047326264414412e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,1,2058,0.24975704567541301
-0.0784042041481503,0.0537100022078124,0.02039858604592141,0.07294989575655719,855.8,0.09041445594406358,0.19042562633622914,0.0005877192260493478,7.49095426205828e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,2,1052,0.24904942965779467
-0.09698889042728087,0.0573723299575021,0.015200315068582815,0.07025557105009578,1543.55,0.08378632685876236,0.2046044928618004,0.0006150122765520488,9.613998014961103e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,2,2058,0.24975704567541301
-0.07660459197390346,0.052557656721677906,0.01785384801395471,0.07317449000883847,858.65,0.08947072329377673,0.20152804815620137,0.0006681090104120849,8.240896055010155e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,3,1052,0.25665399239543724
-0.09800630608780037,0.05896657093890953,0.015957744269737076,0.07081958542742517,1549.55,0.08520593789907394,0.2005836976737595,0.0004685875320179286,3.678571478277123e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,3,2058,0.24975704567541301
-0.067765548021259,0.04778884701063296,0.017239064007026607,0.0739937500084903,864.75,0.08466608474665925,0.21258530053164026,0.000510524915576675,9.376845505576965e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,4,1052,0.25380228136882127
-0.09420028783367185,0.0553966050836623,0.015572707549741069,0.07126256901993953,1550.4,0.081731685753688,0.21324043901965714,0.000691133296687324,6.293502229600615e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,4,2058,0.24975704567541301
-0.07409271294645425,0.05671590539095224,0.01789848820118466,0.07319974604918822,858.6,0.09348189753228563,0.20425095223601697,0.0007903689349354845,0.00011014551319387643,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,5,1052,0.25380228136882127
-0.09569503587470118,0.05834599097806131,0.014761522894149549,0.07109923397698706,1550.25,0.08468435613761685,0.2047895269936543,0.0007661286970014921,4.1353461032259734e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,5,2058,0.24975704567541301
-0.07564286786625762,0.05125148505172203,0.01831607747893822,0.07174479891925892,862.0,0.0881382212082336,0.20936330179256413,0.000621173175475583,0.00011281101702354792,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,6,1052,0.25475285171102663
-0.09586206096957695,0.05711098734845418,0.0160037665519585,0.069703151396371,1559.65,0.08339972819330044,0.20509203539130252,0.0005038333464258154,7.506397889538602e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,6,2058,0.24975704567541301
-0.0742990400780954,0.051700231441089074,0.017040693237970635,0.07437957558662586,853.45,0.08859875831495566,0.2034087488965199,0.0005823769696620836,0.00011760907798543859,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,7,1052,0.2585551330798479
-0.09305841763912637,0.05502288471962305,0.013762152708257865,0.06699049676098773,1553.6,0.08140118735026612,0.19815787502688634,0.0005295918289589746,5.7590555572664584e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,7,2058,0.24975704567541301
-0.07325128558211591,0.05172089491389386,0.018515739068258617,0.07335358699597097,861.45,0.08857649457249102,0.20495136190490315,0.00045793654893176917,8.40784598399584e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,8,1052,0.25950570342205326
-0.09750491809664785,0.057258434997851264,0.01555600965368186,0.07264648498054357,1544.5,0.08351543513894308,0.20628320518520393,0.0006420187130731958,9.321981242356194e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,8,2058,0.24975704567541301
-0.07817018507807993,0.05397141417326448,0.019608002324346174,0.07397126352704098,850.05,0.0909874431118492,0.19874671299097432,0.000684771728259556,7.566160229499695e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,9,1052,0.25380228136882127
-0.09751681021530356,0.059031319675591165,0.016753678810248245,0.07401363164785843,1541.7,0.08542087741642909,0.19869206394906497,0.0006634930143468074,8.906354816287544e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,9,2058,0.24975704567541301
-0.07070866820985444,0.04955423146825041,0.018823799752216774,0.07101135350472725,861.8,0.08649409827006402,0.1946924317203605,0.0004842381905299997,7.151056691154612e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,10,1052,0.2423954372623574
-0.09286227922992818,0.05623920382783809,0.014723912426175453,0.06882623231975489,1551.65,0.0826847283550613,0.19971904118613118,0.0006795228629800525,7.628396304331754e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,10,2058,0.24975704567541301
-0.07378883224895316,0.046963400494074166,0.016332257122530548,0.06803911832244594,867.9,0.08387664710819635,0.21626090428532657,0.000646231703234698,0.00010746826984493003,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,11,1052,0.2414448669201521
-0.09800315342351029,0.055953106725873836,0.014749192135294933,0.06912241601531023,1557.95,0.082338097718191,0.20179951682271066,0.0004960273670060455,7.455644939396656e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.25,11,2058,0.24975704567541301
-0.13146084493972154,0.08396139607198383,0.0317364967060816,0.12688325117436464,723.8,0.12162051630995006,0.19508647695170273,0.001165056462318018,0.00010091821610814845,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,0,1052,0.49334600760456276
-0.1607267645003494,0.08908492547061847,0.02773290823021618,0.12294911566006461,1261.05,0.11612910705508546,0.1923030534645354,0.0009092304758158659,6.210275176448914e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,0,2058,0.5
-0.1414296332126045,0.08459990864080649,0.030260561670194634,0.132677091917149,727.75,0.12213216934351974,0.21763763622277998,0.0009164599059417422,0.00010322686407825189,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,1,1052,0.502851711026616
-0.15517325029551332,0.08792767318714317,0.026206471272006843,0.12423258106485031,1276.95,0.11486744898313393,0.20437330340634371,0.0010270340354254968,8.678824366368897e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,1,2058,0.5
-0.14278573808730433,0.08404436408447727,0.03134948973427522,0.12818174776430477,720.3,0.12171159227349164,0.20501967070285082,0.0008656667105017597,8.241868416875631e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,2,1052,0.5009505703422054
-0.16495964558294562,0.0892726859839419,0.028355409125399477,0.1255093157796594,1269.15,0.11611022196604379,0.20136862423721363,0.0011102256194516064,5.9884745738202714e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,2,2058,0.5
-0.12825590924429153,0.07896816458117564,0.03106270278679164,0.12448455642137532,723.35,0.1167206731311921,0.20389073088295706,0.0008355281665155597,7.925830901468537e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,3,1052,0.49524714828897337
-0.1607665585102629,0.08696958935843933,0.029012936981265253,0.1257446058841207,1269.1,0.11410923638070097,0.20373850921301104,0.0008137846870803834,6.139113266542698e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,3,2058,0.5
-0.13603763772480437,0.08518278772465926,0.030986297432493377,0.13321949605104091,714.35,0.12299208964423498,0.19112249340050536,0.0012447567063963885,9.394615063992173e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,4,1052,0.5
-0.16179917531158217,0.09021162628135362,0.02888635814091951,0.12752639479293382,1262.35,0.11717021629695329,0.19629450552882013,0.0007898326277838639,5.79169295215469e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,4,2058,0.5
-0.13828756439948953,0.0781983863396963,0.029034477562899026,0.13160776893958698,729.25,0.1158208071412727,0.19114354934410172,0.0011944830825221743,6.756475602763872e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,5,1052,0.49714828897338403
-0.15880222583501857,0.08594413532642507,0.026642479785233052,0.12904029765906058,1272.85,0.11290702826315788,0.1964135966955477,0.0011140487084004883,5.0464207765667006e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,5,2058,0.5
-0.13487942680386344,0.08124955332711528,0.030350313917763903,0.12639263745854115,730.9,0.11870400285180005,0.20739422859345127,0.0012429865569346427,0.00012422258746173294,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,6,1052,0.4914448669201521
-0.16308346708410104,0.08991279164659538,0.028936087797060323,0.12825601979619133,1267.1,0.11675870277410219,0.2034691766175934,0.0009837561392354104,9.025498477476566e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,6,2058,0.5
-0.14658448328249496,0.08507213292893079,0.031988664622023676,0.12807650674491097,720.9,0.12280789500901503,0.18224084926731018,0.0007472381151603272,6.408699591798867e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,7,1052,0.5190114068441065
-0.1658392240670722,0.0869641581891603,0.028744962651458372,0.12411027269861652,1268.55,0.11391614455913392,0.19157487881317325,0.0007660260316627146,8.752021701902195e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,7,2058,0.5
-0.13293242790875626,0.07750286715452279,0.03288160824350737,0.1318395368235267,725.25,0.11523702320077585,0.19541082703979476,0.0007779826971689607,9.19292582684924e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,8,1052,0.4914448669201521
-0.16341219593468848,0.08883018268453508,0.02912380033567614,0.12991570205496367,1255.3,0.11570645219732868,0.20321021611814669,0.0007578499995534616,7.980912135149836e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,8,2058,0.5
-0.13747934859570465,0.08129643086867444,0.02892479840421806,0.12162049186869021,730.9,0.11913748729526784,0.2051929540852788,0.0007842366703584642,0.00011434465121300977,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,9,1052,0.4828897338403042
-0.16757207692631104,0.08907901144286218,0.028525159741204363,0.12734509437718505,1253.95,0.11594223253516918,0.20220756672933546,0.0010453575952632215,6.283673032653583e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,9,2058,0.5
-0.14399405518134079,0.08158582534327508,0.03285481842105279,0.13504045137503323,714.2,0.11955165356715815,0.19819187739707275,0.0010589234964578564,0.00011702466137544755,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,10,1052,0.502851711026616
-0.16299729455007295,0.08964105664578859,0.029014909188952893,0.13037927010647352,1265.35,0.11652492921595414,0.19289936043507172,0.0009997836728479449,5.6315659869133305e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,10,2058,0.5
-0.13985429965025642,0.07927279359943745,0.028913392727256883,0.1291688524256096,731.25,0.11708902187293303,0.20494610940031455,0.0008442960157936769,0.00010177283198345897,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,11,1052,0.49429657794676807
-0.16555252568039813,0.08754508528201053,0.02707827484040114,0.12750588692097165,1260.75,0.11456785421080684,0.21045943805251421,0.0009672175617544803,5.569890557583577e-05,0.0,0.0,JSON Persona (Predicted Output) - GPT4.1-mini,0.5,11,2058,0.5
-0.03125374001949088,0.023715115467043378,0.013212927756653992,0.041920152091254756,944.35,0.059943973169798694,0.21759935085025794,0.0005738880712779361,6.042880081522774e-05,0.0,0.0,JSON Persona - GPT4.1,0.05,0,1052,0.04467680608365019
-0.04591999322132567,0.026198443778392633,0.008916423712342079,0.038119533527696786,1726.5,0.051957340150443926,0.21270706955364196,0.0005303285814264812,9.432380076394071e-05,0.0,0.0,JSON Persona - GPT4.1,0.05,0,2058,0.0500485908649174
-0.029502180492338548,0.021895091500330012,0.01150190114068441,0.04201520912547528,950.25,0.05798664109184844,0.2240035328647234,0.0005072740632811714,6.57732119340138e-05,0.0,0.0,JSON Persona - GPT4.1,0.05,1,1052,0.053231939163498096
-0.045819255589163776,0.026499913637675503,0.008843537414965987,0.037730806608357634,1725.55,0.05223731490203197,0.22019687226902335,0.0004899507396674023,6.172871386253614e-05,0.0,0.0,JSON Persona - GPT4.1,0.05,1,2058,0.0500485908649174
-0.026636339455610503,0.022116567517005144,0.012309885931558934,0.04282319391634981,951.45,0.05827349292640313,0.22457523234628474,0.00046541034200620366,0.00012996284479877088,0.0,0.0,JSON Persona - GPT4.1,0.05,2,1052,0.04752851711026616
-0.04450628174481874,0.026217580939718085,0.009207968901846452,0.03824101068999028,1729.45,0.05203521326074027,0.21277782253289523,0.0006531679031919102,9.128412613871544e-05,0.0,0.0,JSON Persona - GPT4.1,0.05,2,2058,0.0500485908649174
