genre,m,rho,beta,A,B,C,ecart_A,ecart_B,ecart_C,critere_deux_cibles,critere_trois_cibles
A*,8.0,0.2,1.1,0.0008657774394674189,0.0005498654912326206,0.03369771863117871,11.577351284413625,21.001877683310045,0.984181815966198,21.001877683310045,21.001877683310045
A*,8.0,0.2,0.9,-0.0012182095212402433,0.0005302155875018949,0.02732889733840304,11.114421193785146,21.013008821160497,5.952050851857875,21.013008821160497,21.013008821160497
A*,20.0,0.2,1.1,0.007422818138829723,0.0005189638808098286,0.03379277566539924,13.033910995410887,21.019382608022692,0.9100345169230392,21.019382608022692,21.019382608022692
A*,2.0,0.2,1.1,0.0021795150769720606,0.0005142169485819643,0.03574144486692015,11.869180693646374,21.02207161646361,0.6099851134617257,21.02207161646361,21.02207161646361
A**,,0.2,0.9,-0.00020305208966453492,0.0005133674058100321,0.02680608365019011,11.33992496643924,21.022552859416948,6.359860996595251,21.022552859416948,21.022552859416948
A*,5.0,0.2,0.8,0.0018303168302273853,0.0005094247247659917,0.024477186311787066,11.791610929986275,21.024786281361553,8.176469823152656,21.024786281361553,21.024786281361553
A*,5.0,0.2,0.9,0.00627551935001569,0.0004741795006032619,0.026378326996197715,12.779053771110755,21.044751745523705,6.693523842289468,21.044751745523705,21.044751745523705
A*,5.0,0.2,1.0,0.0031669065586070744,0.0004720753633959719,0.030750950570342203,12.088516628418187,21.04594368221874,3.282748086304139,21.04594368221874,21.04594368221874
A*,20.0,0.3,1.0,-0.0007114949538957749,0.0004539928160571388,0.03122623574144487,11.226981120985407,21.05618695515657,2.9120115910883393,21.05618695515657,21.05618695515657
A*,5.0,0.1,1.2,0.0010961578856719112,0.0004482918365753749,0.03759505703422053,11.62852724801191,21.059416405507253,2.0558574448033315,21.059416405507253,21.059416405507253
A**,,0.2,1.0,-0.00355305669940309,0.00043851039857183485,0.029800380228136886,10.59576582973069,21.064957325009207,4.024221076735728,21.064957325009207,21.064957325009207
A*,20.0,0.3,1.2,0.007840785279403795,0.00042152560797728555,0.03697718631178708,13.12675685765178,21.074578748506227,1.5739000010228017,21.074578748506227,21.074578748506227
A**,,0.2,1.2,0.002157360432261224,0.00038823049025739007,0.03512357414448669,11.864259332871473,21.093439530226377,0.12802766968119034,21.093439530226377,21.093439530226377
A*,12.0,0.2,0.8,0.003618706673712224,0.0003749658049935767,0.024477186311787073,12.188878037666429,21.100953614887437,8.176469823152651,21.100953614887437,21.100953614887437
A*,3.0,0.1,1.1,0.0065763797869514695,0.0003576586508962677,0.03384030418250951,12.845885930794665,21.110757648571074,0.8729608674014571,21.110757648571074,21.110757648571074
A**,,0.1,1.0,-0.00023237684116061974,0.00035011620701810506,0.029515209125475287,11.33341086144545,21.1150302385892,4.246662973865207,21.1150302385892,21.1150302385892
A*,12.0,0.2,0.9,0.004135820575928761,0.00034625483703884866,0.027804182509505705,12.303748039318004,21.117217600019554,5.581314356642075,21.117217600019554,21.117217600019554
A**,,0.1,1.1,0.00151599290735549,0.00032627958420795855,0.03326996197718632,11.721788035291976,21.128533039316622,1.3178446616604103,21.128533039316622,21.128533039316622
A*,20.0,0.1,0.9,0.0012770833791717062,0.0003261310165058248,0.02713878326996197,11.668717449141777,21.128617198892936,6.100345449944197,21.128617198892936,21.128617198892936
A*,20.0,0.2,1.2,0.006158078691234858,0.00030305812813700983,0.03536121673003802,12.752965884843743,21.141687364760458,0.3133959172890848,21.141687364760458,21.141687364760458
A*,20.0,0.1,1.1,0.005603033597712859,0.00030286652747549617,0.033650190114068446,12.629669971629497,21.141795901341847,1.0212554654877748,21.141795901341847,21.141795901341847
A*,12.0,0.2,1.0,0.008414016909094935,0.00029088671765319096,0.030988593155893536,13.25409266890557,21.148582138891996,3.0973798386962392,21.148582138891996,21.148582138891996
A*,8.0,0.2,0.8,0.0021816095731509444,0.00029048589122299476,0.025237642585551334,11.869645958220573,21.148809196200254,7.583291430807375,21.148809196200254,21.148809196200254
A**,,0.1,0.8,0.0011373731390891262,0.0002849106227606167,0.02490494296577947,11.637682670459096,21.151967434665867,7.842806977458434,21.151967434665867,21.151967434665867
A*,2.0,0.1,1.1,0.003289432757302868,0.00028321262182248383,0.03445817490494296,12.115734199994233,21.152929306172798,0.3910034236209271,21.152929306172798,21.152929306172798
A*,5.0,0.2,1.2,0.008906486712587758,0.0002705689838056989,0.03906844106463879,13.363488310558388,21.16009158440198,3.2051405799723076,21.16009158440198,21.16009158440198
A*,20.0,0.2,0.9,0.0021703803423114287,0.0002601899885740465,0.026188212927756655,11.867151533376159,21.165971003876795,6.841818440375784,21.165971003876795,21.165971003876795
A*,20.0,0.1,0.8,0.003083312623540113,0.0002576597723255858,0.02362167300380228,12.069947343357306,21.167404302799735,8.843795514541087,21.167404302799735,21.167404302799735
A*,8.0,0.1,1.2,0.0029879656624715034,0.000254114843594274,0.03745247148288973,12.048767279296994,21.1694124088403,1.9446364962385907,21.1694124088403,21.1694124088403
A**,,0.1,1.2,0.007373672865429226,0.00023682815145656747,0.03740494296577947,13.022994024096667,21.179204851378447,1.9075628467170138,21.179204851378447,21.179204851378447
A**,,0.2,0.8,0.0005673307082094126,0.00020204516429068314,0.025095057034220533,11.511055297464587,21.19890847081087,7.6945123793721155,21.19890847081087,21.19890847081087
A*,8.0,0.1,0.9,0.0039730025263806645,0.0001990574785735999,0.02737642585551331,12.267580166939542,21.200600913788016,5.914977202336292,21.200600913788016,21.200600913788016
A*,20.0,0.2,0.8,0.0003498243600714157,0.00019140137677947644,0.023954372623574145,11.462739144170806,21.20493788793483,8.584279967890028,21.20493788793483,21.20493788793483
A*,8.0,0.1,1.1,0.005756071993656797,0.00017700299386029517,0.0338403041825095,12.663665423539573,21.213094181588644,0.8729608674014624,21.213094181588644,21.213094181588644
A*,12.0,0.1,1.1,0.007100902855120883,0.00016348760286039044,0.03403041825095057,12.962401780491701,21.220750284253793,0.7246662693151393,21.220750284253793,21.220750284253793
A*,3.0,0.1,1.0,0.004167917230396001,0.00015158826741274584,0.030941064638783274,12.310877885829301,21.227490935251964,3.134453488217816,21.227490935251964,21.227490935251964
A*,20.0,0.1,1.2,0.0011624149658004956,0.00014217591059427492,0.0372148288973384,11.64324538046044,21.232822780266567,1.759268248630696,21.232822780266567,21.232822780266567
A*,2.0,0.1,1.2,0.006335866909178867,0.00013476820029293193,0.037452471482889736,12.79245918177759,21.2370190473654,1.944636496238596,21.2370190473654,21.2370190473654
A*,2.0,0.1,0.9,0.0021467818313445353,0.00013179370244716798,0.026425855513307984,11.86190943684361,21.2387040197709,6.6564501927678865,21.2387040197709,21.2387040197709
A*,5.0,0.1,1.0,0.008500405683230627,0.0001247534527131118,0.029895437262357417,13.273282790434132,21.24269213041843,3.9500737776925687,21.24269213041843,21.24269213041843
A**,,0.1,0.9,0.006685749624705251,0.0001196639532872884,0.02732889733840304,12.870180991108377,21.245575193891664,5.952050851857875,21.245575193891664,21.245575193891664
A*,20.0,0.2,1.0,0.00434307451217264,0.00011659322130322738,0.02965779467680608,12.349786755153302,21.247314680328078,4.135442025300471,21.247314680328078,21.247314680328078
A*,12.0,0.1,0.8,0.0028058880641774753,0.00011015724719736983,0.024192015209125475,12.008321153352401,21.250960485211188,8.39891172028213,21.250960485211188,21.250960485211188
A*,3.0,0.1,1.2,0.002387758471257828,8.577224495122729e-05,0.03783269961977186,11.915439204475422,21.264773928025214,2.2412256924112315,21.264773928025214,21.264773928025214
A*,3.0,0.1,0.9,0.005959112280307988,8.465878269364735e-05,0.02623574144486692,12.70876813294844,21.265404674213602,6.804744790854204,21.265404674213602,21.265404674213602
A*,5.0,0.1,0.8,0.006284298096186691,3.0330176091629413e-05,0.02428707224334601,12.781003853254822,21.29618035727023,8.324764421238969,21.29618035727023,21.29618035727023
A*,12.0,0.1,1.2,0.0063602252174421725,-1.07767106758902e-05,0.03835551330798479,12.797870057212272,21.319466294416923,2.649035837148608,21.319466294416923,21.319466294416923
A*,5.0,0.1,1.1,0.004002619524977824,-2.9890378675120205e-05,0.03393536121673004,12.274159190754581,21.330293669260218,0.7988135683582982,21.330293669260218,21.330293669260218
A*,3.0,0.1,0.8,0.00280993280707198,-3.4165127622411834e-05,0.02419201520912547,12.009219639393834,21.332715198671277,8.398911720282133,21.332715198671277,21.332715198671277
A*,5.0,0.1,0.9,0.0031706375831188627,-4.7208682013168135e-05,0.02685361216730038,12.089345426077646,21.340104018686528,6.322787347073668,21.340104018686528,21.340104018686528
A*,12.0,0.1,1.0,0.01004010627894747,-5.873753592318745e-05,0.03008555133079848,13.615306876839108,21.34663480193558,3.801779179606251,21.34663480193558,21.34663480193558
A*,2.0,0.1,1.0,0.005220007708381824,-6.753143175377771e-05,0.030941064638783267,12.54458584538292,21.35161630556401,3.1344534882178214,21.35161630556401,21.35161630556401
A*,20.0,0.1,1.0,0.0031224746819568105,-6.806897724513303e-05,0.029372623574144486,12.078646675739828,21.351920810514628,4.357883922429948,21.351920810514628,21.351920810514628
A*,8.0,0.1,0.8,-0.00022828496286297906,-0.00011365701421176336,0.02400190114068441,11.334319817992148,21.377745197786997,8.547206318368449,21.377745197786997,21.377745197786997
A*,2.0,0.1,0.8,0.002395300116207366,-0.0002690258132448907,0.02452471482889734,11.917114480974654,21.465757411149287,8.139396173631072,21.465757411149287,21.465757411149287
A*,12.0,0.1,0.9,0.001398475802433241,-0.0003439967090223782,0.027043726235741448,11.695683167527553,21.50822639151209,6.1744927489873485,21.50822639151209,21.50822639151209
A*,8.0,0.1,1.0,0.001473472010348864,-0.00043583041761698776,0.030275665399239544,11.712342581421096,21.56024769826722,3.6534845815199333,21.56024769826722,21.56024769826722
A**,,0.9,0.8,-0.24118198789436285,0.04148218192748521,0.05670152091254753,42.19035266722789,2.185170102468369,16.959464552478355,42.19035266722789,42.19035266722789
A**,,0.9,0.9,-0.25164818555084334,0.04319648704767818,0.05850760456273764,44.51527980017158,3.1562774866112786,18.36826323429838,44.51527980017158,44.51527980017158
A**,,0.9,1.1,-0.2556480724537455,0.04118530914844046,0.05988593155893536,45.40380167740798,2.0169997199118908,19.443399070424192,45.40380167740798,45.40380167740798
A**,,0.9,1.2,-0.26390059525724624,0.04140672778522993,0.06131178707224334,47.23699027281114,2.1424273760743517,20.55560855607158,47.23699027281114,47.23699027281114
A**,,0.9,1.0,-0.2662785727323925,0.04295034665957789,0.05974334600760456,47.76522646086682,3.0168456284172813,19.33217812185945,47.76522646086682,47.76522646086682
