modele,cle_modele,identite,camp,item,famille,n_modalites,tv_decrit_reel,tv_plancher_w1_w2,part_modale_reelle,modalite_modale_reelle,part_decrite_de_cette_modalite,part_modale_decrite,gs_decrit,gs_reel_w1,pos_decrit,pos_reel_w1,derive_agregee,exces_de_variete,deficit_sur_la_modale
gpt-oss-20b,oss20,adversaire,droite,abrape,avortement (ab*),2,0.6090361445783132,0.009036144578313282,0.7590361445783133,Yes,0.15,0.85,0.2550000000000001,0.3658005516040064,0.85,0.2409638554216867,-0.38403,-0.11080055160400626,-0.6090361445783132
gpt-oss-20b,oss20,adversaire,gauche,polattak/y,hors famille,2,0.607074340527578,0.02158273381294959,0.657074340527578,Yes,0.05,0.95,0.09500000000000008,0.45065530309565305,0.05,0.657074340527578,0.169202,-0.35565530309565296,-0.6070743405275779
gpt-oss-20b,oss20,adversaire,gauche,spdeg*,hors famille,6,0.6062110311750599,0.019184652278177425,0.5779376498800959,Inapplicable (I currently do not have a spouse),0.07,0.45,0.6856,0.6193491250165336,,,,0.06625087498346638,-0.5079376498800958
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,hapmar,hors famille,4,0.6050839328537171,0.04076738609112707,0.645083932853717,Inapplicable (I am not married),0.04,0.52,0.58,0.5296597254570445,,,,0.05034027454295542,-0.605083932853717
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,jew,hors famille,5,0.6034653465346536,0.08580858085808578,0.6534653465346535,Inapplicable (not Jewish),0.05,0.4,0.7282,0.5021729895761853,,,,0.22602701042381468,-0.6034653465346534
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,spjew,hors famille,5,0.6029702970297031,0.052805280528052834,0.7029702970297029,Inapplicable (I currently do not have a spouse OR my spouse is not Jewish),0.1,0.3,0.7672,0.4401093574704006,,,,0.3270906425295994,-0.602970297029703
gpt-oss-20b,oss20,adversaire,droite,jew16*,hors famille,5,0.5987951807228917,0.01807228915662649,0.6987951807228916,Inapplicable (not raised as a Jew),0.1,0.5,0.675,0.4750870953694295,,,,0.19991290463057054,-0.5987951807228916
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,jew,hors famille,5,0.5983132530120483,0.006024096385542202,0.641566265060241,Inapplicable (not Jewish),0.05,0.4,0.7282,0.5322434315575556,,,,0.19595656844244436,-0.5915662650602409
gpt-oss-20b,oss20,adversaire,droite,colhomo,libertes civiles (spk/col/lib),2,0.5975903614457831,0.009036144578313282,0.8975903614457831,Allowed,0.3,0.7,0.42000000000000004,0.1838438089708232,0.7,0.1024096385542168,-0.43346,0.23615619102917684,-0.5975903614457831
gpt-oss-20b,oss20,adversaire,gauche,hapmar,hors famille,4,0.5950839328537171,0.04076738609112707,0.645083932853717,Inapplicable (I am not married),0.05,0.45,0.6499999999999999,0.5296597254570445,,,,0.12034027454295537,-0.595083932853717
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,hapmar,hors famille,4,0.5950839328537171,0.04076738609112707,0.645083932853717,Inapplicable (I am not married),0.05,0.45,0.625,0.5296597254570445,,,,0.09534027454295546,-0.595083932853717
gpt-oss-20b,oss20,journaliste,gauche,hapmar,hors famille,4,0.5950839328537171,0.04076738609112707,0.645083932853717,Inapplicable (I am not married),0.05,0.45,0.6499999999999999,0.5296597254570445,,,,0.12034027454295537,-0.595083932853717
gpt-oss-20b,oss20,adversaire,centre,spfund,hors famille,4,0.5930693069306932,0.016501650165016545,0.693069306930693,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.1,0.55,0.595,0.44372556067487945,,,,0.15127443932512052,-0.593069306930693
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,spfund,hors famille,4,0.5930693069306932,0.016501650165016545,0.693069306930693,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.1,0.45,0.6801999999999999,0.44372556067487945,,,,0.23647443932512047,-0.593069306930693
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,jew16*,hors famille,5,0.593069306930693,0.05610561056105612,0.693069306930693,Inapplicable (not raised as a Jew),0.1,0.35,0.7582,0.468211177553399,,,,0.28998882244660096,-0.593069306930693
Qwen3-4B-Instruct-2507,q4,journaliste,droite,conlegis,confiance dans les institutions (con*),3,0.5927710843373495,0.012048192771084324,0.5572289156626506,Hardly any,0.1,0.65,0.5049999999999999,0.5375780229351139,,,,-0.032578022935114026,-0.45722891566265067
gpt-oss-20b,oss20,journaliste,droite,polattak/y,hors famille,2,0.590843373493976,0.036144578313253045,0.7108433734939759,Yes,0.12,0.88,0.21120000000000005,0.41109014370735963,0.12,0.7108433734939759,0.169202,-0.19989014370735958,-0.5908433734939759
gpt-oss-20b,oss20,adversaire,centre,polattak/y,hors famille,2,0.5902640264026402,0.01980198019801982,0.6402640264026402,Yes,0.05,0.95,0.09500000000000008,0.46065200579463883,0.05,0.6402640264026402,0.169202,-0.36565200579463875,-0.5902640264026402
Qwen3-4B-Instruct-2507,q4,adversaire,centre,joblose,hors famille,5,0.5887788778877888,0.013201320132013201,0.4653465346534653,Inapplicable (I am currently not employed),0.05,0.35,0.75,0.6558616257665371,,,,0.09413837423346294,-0.4153465346534653
Qwen3-4B-Instruct-2507,q4,journaliste,centre,joblose,hors famille,5,0.5887788778877887,0.013201320132013201,0.4653465346534653,Inapplicable (I am currently not employed),0.05,0.35,0.75,0.6558616257665371,,,,0.09413837423346294,-0.4153465346534653
Qwen3-4B-Instruct-2507,q4,adversaire,droite,spfund,hors famille,4,0.5884337349397591,0.027108433734939753,0.608433734939759,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.02,0.65,0.5082,0.5531100304833794,,,,-0.04491003048337938,-0.588433734939759
gpt-oss-20b,oss20,adversaire,centre,pres16,hors famille,4,0.5873927392739273,0.02970297029702971,0.4191419141914191,Didn't vote for president,0.1,0.66,0.5256,0.687252883704212,,,,-0.16165288370421205,-0.31914191419141913
Qwen3-4B-Instruct-2507,q4,adversaire,centre,polabuse/y,hors famille,2,0.5872937293729372,0.013201320132013222,0.9372937293729372,No,0.35,0.65,0.45499999999999996,0.11754838850221683,0.65,0.0627062706270627,-0.438213,0.33745161149778313,-0.5872937293729372
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,polhitok/y,hors famille,2,0.5867146282973621,0.021582733812949617,0.6067146282973621,Yes,0.02,0.98,0.039200000000000124,0.4772239762147117,0.02,0.6067146282973621,0.156844,-0.43802397621471156,-0.5867146282973621
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,polhitok/y,hors famille,2,0.5867146282973621,0.021582733812949617,0.6067146282973621,Yes,0.02,0.98,0.039200000000000124,0.4772239762147117,0.02,0.6067146282973621,0.156844,-0.43802397621471156,-0.5867146282973621
gpt-oss-20b,oss20,journaliste,droite,abhlth,avortement (ab*),2,0.5825301204819278,0.003012048192771115,0.8825301204819277,Yes,0.3,0.7,0.42000000000000004,0.20734141384816374,0.7,0.1174698795180722,-0.428707,0.2126585861518363,-0.5825301204819278
Qwen3-4B-Instruct-2507,q4,journaliste,droite,mnthsusa,hors famille,6,0.5819277108433736,0.006024096385542122,0.9819277108433736,10+ months,0.4,0.4,0.7549999999999999,0.03549136304253131,,,,0.7195086369574686,-0.5819277108433736
Qwen3-4B-Instruct-2507,q4,adversaire,droite,wlthblks,hors famille,7,0.5807228915662651,0.04518072289156628,0.4216867469879518,5,0.15,0.25,0.84,0.656227318914211,,,,0.18377268108578892,-0.2716867469879518
Qwen3-4B-Instruct-2507,q4,journaliste,droite,contv,confiance dans les institutions (con*),3,0.580722891566265,0.027108433734939756,0.5572289156626506,Hardly any,0.1,0.65,0.5049999999999999,0.5451988677601974,,,,-0.04019886776019754,-0.45722891566265067
Qwen3-4B-Instruct-2507,q4,journaliste,centre,mnthsusa,hors famille,6,0.5801980198019803,0.006600660066006585,0.9801980198019802,10+ months,0.4,0.4,0.7549999999999999,0.038819723556514196,,,,0.7161802764434857,-0.5801980198019802
Qwen3-4B-Instruct-2507,q4,adversaire,centre,mnthsusa,hors famille,6,0.5801980198019803,0.006600660066006585,0.9801980198019802,10+ months,0.4,0.4,0.7549999999999999,0.038819723556514196,,,,0.7161802764434857,-0.5801980198019802
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,wlthwhts,hors famille,7,0.580120481927711,0.06024096385542168,0.6686746987951807,4,0.1,0.35,0.79,0.5167295688779214,,,,0.2732704311220786,-0.5686746987951807
Qwen3-4B-Instruct-2507,q4,journaliste,centre,polhitok/y,hors famille,2,0.5773597359735974,0.006600660066006597,0.5973597359735974,Yes,0.02,0.98,0.039200000000000124,0.4810421636223028,0.02,0.5973597359735974,0.156844,-0.44184216362230266,-0.5773597359735974
gpt-oss-20b,oss20,journaliste,centre,spfund,hors famille,4,0.5730693069306931,0.016501650165016545,0.693069306930693,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.12,0.48,0.6624,0.44372556067487945,,,,0.21867443932512054,-0.573069306930693
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,racwork,hors famille,7,0.5728712871287129,0.009900990099009908,0.4323432343234323,Inapplicable (I am currently not working),0.01,0.42,0.662,0.7082747878748272,,,,-0.046274787874827195,-0.4223432343234323
gpt-oss-20b,oss20,journaliste,centre,spdeg*,hors famille,6,0.5724752475247525,0.026402640264026365,0.5181518151815182,Inapplicable (I currently do not have a spouse),0.11,0.45,0.7056,0.6667538040932806,,,,0.03884619590671945,-0.4081518151815182
gpt-oss-20b,oss20,adversaire,centre,spdeg*,hors famille,6,0.5724752475247525,0.026402640264026365,0.5181518151815182,Inapplicable (I currently do not have a spouse),0.11,0.45,0.7056,0.6667538040932806,,,,0.03884619590671945,-0.4081518151815182
gpt-oss-20b,oss20,adversaire,gauche,racdif3,hors famille,2,0.5694244604316547,0.0047961630695443624,0.7194244604316546,Yes,0.15,0.85,0.2550000000000001,0.4037058123285544,0.85,0.2805755395683453,0.011407,-0.1487058123285543,-0.5694244604316546
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,racdif3,hors famille,2,0.5694244604316547,0.0047961630695443624,0.7194244604316546,Yes,0.15,0.85,0.2550000000000001,0.4037058123285544,0.85,0.2805755395683453,0.011407,-0.1487058123285543,-0.5694244604316546
gpt-oss-20b,oss20,adversaire,gauche,granborn,hors famille,5,0.5673860911270983,0.028776978417266286,0.5227817745803357,None,0.15,0.35,0.74,0.6455037408921784,,,,0.09449625910782156,-0.3727817745803357
gpt-oss-20b,oss20,adversaire,gauche,natenrgy,depenses publiques (nat*),3,0.5664268585131895,0.014388489208633108,0.6666666666666666,Too little,0.15,0.6,0.555,0.46457222711039803,0.725,0.1834532374100719,-0.179658,0.09042777288960202,-0.5166666666666666
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,spdeg*,hors famille,6,0.5661652496184871,0.019184652278177425,0.5779376498800959,Inapplicable (I currently do not have a spouse),0.04040404040404041,0.30303030303030304,0.7764513825119885,0.6193491250165336,,,,0.15710225749545492,-0.5375336094760554
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,hapmar,hors famille,4,0.5650839328537172,0.04076738609112707,0.645083932853717,Inapplicable (I am not married),0.08,0.42,0.6584,0.5296597254570445,,,,0.12874027454295545,-0.565083932853717
Qwen3-4B-Instruct-2507,q4,adversaire,droite,wlthhsps,hors famille,7,0.5632530120481929,0.0271084337349397,0.4186746987951807,4,0.1,0.25,0.84,0.6562273189142112,,,,0.1837726810857888,-0.31867469879518073
gpt-oss-20b,oss20,journaliste,gauche,spdeg*,hors famille,6,0.5618225419664269,0.019184652278177425,0.5779376498800959,Inapplicable (I currently do not have a spouse),0.11,0.45,0.7056,0.6193491250165336,,,,0.0862508749834664,-0.4679376498800959
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,polattak/y,hors famille,2,0.560843373493976,0.036144578313253045,0.7108433734939759,Yes,0.15,0.85,0.2550000000000001,0.41109014370735963,0.15,0.7108433734939759,0.169202,-0.15609014370735952,-0.5608433734939758
Qwen3-4B-Instruct-2507,q4,adversaire,droite,polabuse/y,hors famille,2,0.5596385542168676,0.009036144578313275,0.9096385542168676,No,0.35,0.65,0.45499999999999996,0.16439250979822884,0.65,0.0903614457831325,-0.438213,0.2906074902017711,-0.5596385542168676
Qwen3-4B-Instruct-2507,q4,journaliste,droite,polabuse/y,hors famille,2,0.5596385542168676,0.009036144578313275,0.9096385542168676,No,0.35,0.65,0.45499999999999996,0.16439250979822884,0.65,0.0903614457831325,-0.438213,0.2906074902017711,-0.5596385542168676
gpt-oss-20b,oss20,adversaire,droite,spkhomo/y,libertes civiles (spk/col/lib),2,0.5596385542168676,0.01506024096385545,0.9096385542168676,"Yes, allowed to speak",0.35,0.65,0.45499999999999996,0.16439250979822884,0.65,0.0903614457831325,-0.438213,0.2906074902017711,-0.5596385542168676
Qwen3-4B-Instruct-2507,q4,journaliste,centre,racwork,hors famille,7,0.5591749174917493,0.009900990099009908,0.4323432343234323,Inapplicable (I am currently not working),0.03,0.48,0.6564,0.7082747878748272,,,,-0.051874787874827244,-0.40234323432343233
Qwen3-4B-Instruct-2507,q4,journaliste,droite,spfund,hors famille,4,0.5584337349397591,0.027108433734939753,0.608433734939759,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.05,0.6,0.565,0.5531100304833794,,,,0.01188996951662058,-0.558433734939759
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,spdeg*,hors famille,6,0.557074340527578,0.019184652278177425,0.5779376498800959,Inapplicable (I currently do not have a spouse),0.05,0.35,0.75,0.6193491250165336,,,,0.1306508749834664,-0.5279376498800958
gpt-oss-20b,oss20,adversaire,gauche,polhitok/y,hors famille,2,0.5567146282973621,0.021582733812949617,0.6067146282973621,Yes,0.05,0.95,0.09500000000000008,0.4772239762147117,0.05,0.6067146282973621,0.156844,-0.3822239762147116,-0.5567146282973621
gpt-oss-20b,oss20,journaliste,gauche,natsoc,depenses publiques (nat*),3,0.5550359712230216,0.02158273381294968,0.7050359712230215,Too little,0.15,0.5,0.605,0.4252597921662671,0.675,0.15587529976019174,-0.320342,0.1797402078337329,-0.5550359712230215
gpt-oss-20b,oss20,adversaire,gauche,natsoc,depenses publiques (nat*),3,0.5550359712230216,0.02158273381294968,0.7050359712230215,Too little,0.15,0.5,0.605,0.4252597921662671,0.675,0.15587529976019174,-0.320342,0.1797402078337329,-0.5550359712230215
gpt-oss-20b,oss20,adversaire,droite,fechld,roles de genre (fe*),4,0.553012048192771,0.045180722891566244,0.4518072289156626,Agree,0.15,0.55,0.6099999999999999,0.6650457250689505,0.6666666666666667,0.33333333333333326,-0.226869,-0.05504572506895067,-0.3018072289156626
Qwen3-4B-Instruct-2507,q4,journaliste,droite,jobfind,hors famille,4,0.5506024096385542,0.03012048192771094,0.4126506024096386,Inapplicable (I am currently not employed),0.02,0.65,0.5082,0.7048011322398027,,,,-0.1966011322398027,-0.39265060240963856
gpt-oss-20b,oss20,adversaire,gauche,attend,hors famille,9,0.5485611510791367,0.04796163069544366,0.539568345323741,Never,0.05,0.2,0.86,0.6663101173737269,,,,0.19368988262627307,-0.489568345323741
gpt-oss-20b,oss20,journaliste,gauche,spfund,hors famille,4,0.548201438848921,0.009592326139088697,0.7482014388489209,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.2,0.55,0.6149999999999999,0.40653520349188277,,,,0.2084647965081171,-0.5482014388489209
gpt-oss-20b,oss20,adversaire,gauche,spfund,hors famille,4,0.548201438848921,0.009592326139088697,0.7482014388489209,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.2,0.55,0.6149999999999999,0.40653520349188277,,,,0.2084647965081171,-0.5482014388489209
gpt-oss-20b,oss20,journaliste,droite,colhomo,libertes civiles (spk/col/lib),2,0.5475903614457831,0.009036144578313282,0.8975903614457831,Allowed,0.35,0.65,0.45499999999999996,0.1838438089708232,0.65,0.1024096385542168,-0.43346,0.27115619102917676,-0.5475903614457831
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,othlang,hors famille,2,0.5449880095923263,0.0,0.7649880095923262,No,0.22,0.78,0.34319999999999995,0.35956270954459457,,,,-0.016362709544594622,-0.5449880095923262
gpt-oss-20b,oss20,adversaire,gauche,othlang,hors famille,2,0.5449880095923263,0.0,0.7649880095923262,No,0.22,0.78,0.34319999999999995,0.35956270954459457,,,,-0.016362709544594622,-0.5449880095923262
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,spfund,hors famille,4,0.5430693069306931,0.016501650165016545,0.693069306930693,Inapplicable (I currently do not have a spouse OR my spouse is not religious),0.15,0.48,0.6761999999999999,0.44372556067487945,,,,0.23247443932512046,-0.543069306930693
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,nataid/y,depenses publiques (nat*),3,0.5425742574257426,0.01650165016501648,0.7425742574257426,Too much,0.2,0.58,0.5752,0.39451469899465197,0.49,0.858085808580858,0.317966,0.18068530100534808,-0.5425742574257426
gpt-oss-20b,oss20,adversaire,centre,nataid/y,depenses publiques (nat*),3,0.5425742574257426,0.01650165016501648,0.7425742574257426,Too much,0.2,0.45,0.635,0.39451469899465197,0.42500000000000004,0.858085808580858,0.317966,0.24048530100534804,-0.5425742574257426
Qwen3-4B-Instruct-2507,q4,adversaire,centre,nataid/y,depenses publiques (nat*),3,0.5425742574257426,0.01650165016501648,0.7425742574257426,Too much,0.2,0.45,0.635,0.39451469899465197,0.375,0.858085808580858,0.317966,0.24048530100534804,-0.5425742574257426
Qwen3-4B-Instruct-2507,q4,journaliste,centre,nataid/y,depenses publiques (nat*),3,0.5425742574257426,0.01650165016501648,0.7425742574257426,Too much,0.2,0.42,0.6392,0.39451469899465197,0.39,0.858085808580858,0.317966,0.24468530100534802,-0.5425742574257426
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,wlthblks,hors famille,7,0.542345071311372,0.043165467625899304,0.5299760191846523,5,0.10526315789473684,0.3157894736842105,0.8033240997229917,0.6299420894938725,,,,0.17338201022911914,-0.4247128612899155
gpt-oss-20b,oss20,adversaire,gauche,pornlaw,hors famille,3,0.5420863309352517,0.04316546762589932,0.7577937649880095,There should be laws against the distribution of pornography to persons under 18,0.3,0.65,0.485,0.3960687565055869,0.2,0.5131894484412469,0.085551,0.08893124349441306,-0.45779376498800955
gpt-oss-20b,oss20,journaliste,droite,jew,hors famille,5,0.5415662650602411,0.006024096385542202,0.641566265060241,Inapplicable (not Jewish),0.1,0.45,0.6849999999999999,0.5322434315575556,,,,0.15275656844244434,-0.541566265060241
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,hapmar,hors famille,4,0.540858085808581,0.02640264026402642,0.5808580858085809,Inapplicable (I am not married),0.04,0.52,0.58,0.5918156172052849,,,,-0.0118156172052849,-0.5408580858085809
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,hapmar,hors famille,4,0.540858085808581,0.02640264026402642,0.5808580858085809,Inapplicable (I am not married),0.04,0.52,0.58,0.5918156172052849,,,,-0.0118156172052849,-0.5408580858085809
gpt-oss-20b,oss20,journaliste,droite,libhomo/y,libertes civiles (spk/col/lib),2,0.5390361445783134,0.02409638554216867,0.7590361445783133,Not remove,0.22,0.78,0.34319999999999995,0.3658005516040064,0.78,0.2409638554216867,-0.364068,-0.022600551604006425,-0.5390361445783133
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,joblose,hors famille,5,0.5387788778877888,0.013201320132013201,0.4653465346534653,Inapplicable (I am currently not employed),0.05,0.45,0.7001999999999999,0.6558616257665371,,,,0.044338374233462874,-0.4153465346534653
Qwen3-4B-Instruct-2507,q4,adversaire,droite,racwork,hors famille,7,0.5375903614457832,0.039156626506024056,0.3915662650602409,Inapplicable (I am currently not working),0.04,0.45,0.6319999999999999,0.7319640005806359,,,,-0.09996400058063604,-0.3515662650602409
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,polattak/y,hors famille,2,0.537074340527578,0.02158273381294959,0.657074340527578,Yes,0.12,0.88,0.21120000000000005,0.45065530309565305,0.12,0.657074340527578,0.169202,-0.239455303095653,-0.537074340527578
gpt-oss-20b,oss20,journaliste,gauche,polattak/y,hors famille,2,0.537074340527578,0.02158273381294959,0.657074340527578,Yes,0.12,0.88,0.21120000000000005,0.45065530309565305,0.12,0.657074340527578,0.169202,-0.239455303095653,-0.537074340527578
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,spkrac/y,libertes civiles (spk/col/lib),2,0.5363069544364509,0.03357314148681059,0.6163069544364509,Not allowed,0.08,0.92,0.1472,0.4729453846994347,,,,-0.3257453846994347,-0.5363069544364509
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,spkrac/y,libertes civiles (spk/col/lib),2,0.5363069544364509,0.03357314148681059,0.6163069544364509,Not allowed,0.08,0.92,0.1472,0.4729453846994347,,,,-0.3257453846994347,-0.5363069544364509
