source,camp,mode,lecture,statistique,taux_total,valeur_moyenne,reference,s0,z,p_bilateral,puissance_empirique,n_tirages,tau_etoile_holm3,courbe_a,courbe_b,courbe_r2
IM m=10 mode des m,droite,concentre,global,A,0.05,-0.07258106238473414,-0.068442386630964,0.0042774784373516,-0.9675503487359713,0.33326898441750247,0.0,10,0.21615,-0.08402296519853536,0.09246152909876404,0.9964978024005688
IM m=10 mode des m,droite,concentre,global,A,0.1,-0.07515488119927231,-0.068442386630964,0.0042774784373516,-1.569264384758502,0.11658634737317626,0.0,10,0.21615,-0.08402296519853536,0.09246152909876404,0.9964978024005688
IM m=10 mode des m,droite,concentre,global,A,0.2,-0.08191288910553093,-0.068442386630964,0.0042774784373516,-3.1491689956728797,0.0016373547904182599,1.0,10,0.21615,-0.08402296519853536,0.09246152909876404,0.9964978024005688
IM m=10 mode des m,droite,concentre,global,A,0.3,-0.08524144249725965,-0.068442386630964,0.0042774784373516,-3.9273268380744395,8.589522092547262e-05,1.0,10,0.21615,-0.08402296519853536,0.09246152909876404,0.9964978024005688
IM m=10 mode des m,droite,concentre,global,B,0.02,0.04262085996884096,0.0421897808968637,0.001524859107359,0.2827009196435718,0.7774061112198123,0.0,10,0.26805,0.01785682100592997,0.0020571714793805504,0.9998519959221079
IM m=10 mode des m,droite,concentre,global,B,0.05,0.04310570090189398,0.0421897808968637,0.001524859107359,0.6006587760207054,0.5480672815335312,0.0,10,0.26805,0.01785682100592997,0.0020571714793805504,0.9998519959221079
IM m=10 mode des m,droite,concentre,global,B,0.1,0.04399973639890581,0.0421897808968637,0.001524859107359,1.1869657290350502,0.23524113878922115,0.0,10,0.26805,0.01785682100592997,0.0020571714793805504,0.9998519959221079
IM m=10 mode des m,droite,concentre,global,B,0.2,0.045808046714982786,0.0421897808968637,0.001524859107359,2.3728525479221436,0.017651308951695924,0.4,10,0.26805,0.01785682100592997,0.0020571714793805504,0.9998519959221079
IM m=10 mode des m,droite,concentre,global,B,0.3,0.04774646490783957,0.0421897808968637,0.001524859107359,3.644063890335314,0.0002683667557728511,1.0,10,0.26805,0.01785682100592997,0.0020571714793805504,0.9998519959221079
IM m=10 mode des m,droite,concentre,global,C,0.02,0.027652091254752854,0.0272338403041825,0.0009241516858999,0.45257824765322846,0.6508524650757275,0.0,10,0.1728,0.01744655018947048,-0.0008143195734527814,0.9998677007818969
IM m=10 mode des m,droite,concentre,global,C,0.05,0.028108365019011407,0.0272338403041825,0.0009241516858999,0.946299972365825,0.34399560746451674,0.0,10,0.1728,0.01744655018947048,-0.0008143195734527814,0.9998677007818969
IM m=10 mode des m,droite,concentre,global,C,0.1,0.028973384030418253,0.0272338403041825,0.0009241516858999,1.8823140754667966,0.05979338452165588,0.0,10,0.1728,0.01744655018947048,-0.0008143195734527814,0.9998677007818969
IM m=10 mode des m,droite,concentre,global,C,0.2,0.030665399239543728,0.0272338403041825,0.0009241516858999,3.713198804609353,0.00020465599519321325,1.0,10,0.1728,0.01744655018947048,-0.0008143195734527814,0.9998677007818969
IM m=10 mode des m,droite,concentre,global,C,0.3,0.03240494296577946,0.0272338403041825,0.0009241516858999,5.595512880076131,2.1997051583660587e-08,1.0,10,0.1728,0.01744655018947048,-0.0008143195734527814,0.9998677007818969
IM m=10 mode des m,droite,concentre,camp,A,0.02,-0.04645024559876861,-0.04240789140881873,0.005220668890779636,-0.7742981358364234,0.4387545058228159,0.0,10,0.09455000000000001,-0.20706639234293372,0.29971900821766423,0.995542978486777
IM m=10 mode des m,droite,concentre,camp,A,0.05,-0.05154387350344801,-0.04240789140881873,0.005220668890779636,-1.749963900366212,0.08012454308362627,0.1,10,0.09455000000000001,-0.20706639234293372,0.29971900821766423,0.995542978486777
IM m=10 mode des m,droite,concentre,camp,A,0.1,-0.05798536931409516,-0.04240789140881873,0.005220668890779636,-2.983808824342075,0.002846845841075931,0.9,10,0.09455000000000001,-0.20706639234293372,0.29971900821766423,0.995542978486777
IM m=10 mode des m,droite,concentre,camp,A,0.2,-0.07425104989178657,-0.04240789140881873,0.005220668890779636,-6.099440349340465,1.064404710889007e-09,1.0,10,0.09455000000000001,-0.20706639234293372,0.29971900821766423,0.995542978486777
IM m=10 mode des m,droite,concentre,camp,A,0.3,-0.07672794096290105,-0.04240789140881873,0.005220668890779636,-6.573879759870594,4.9020823083357154e-11,1.0,10,0.09455000000000001,-0.20706639234293372,0.29971900821766423,0.995542978486777
IM m=10 mode des m,droite,concentre,camp,B,0.02,0.03681302059061604,0.03606690150542229,0.001803978879310672,0.41359635290123126,0.6791697446621421,0.0,10,0.1328,0.0432620568667549,0.005325338357250999,0.9996787453575094
IM m=10 mode des m,droite,concentre,camp,B,0.05,0.038064832528382234,0.03606690150542229,0.001803978879310672,1.1075135334862574,0.2680719643506606,0.0,10,0.1328,0.0432620568667549,0.005325338357250999,0.9996787453575094
IM m=10 mode des m,droite,concentre,camp,B,0.1,0.04039943419839751,0.03606690150542229,0.001803978879310672,2.4016537791344574,0.016321147471626687,0.5,10,0.1328,0.0432620568667549,0.005325338357250999,0.9996787453575094
IM m=10 mode des m,droite,concentre,camp,B,0.2,0.045124756631751015,0.03606690150542229,0.001803978879310672,5.021042779497434,5.139171096032316e-07,1.0,10,0.1328,0.0432620568667549,0.005325338357250999,0.9996787453575094
IM m=10 mode des m,droite,concentre,camp,B,0.3,0.04944998533777791,0.03606690150542229,0.001803978879310672,7.418647737976567,1.1832214479694562e-13,1.0,10,0.1328,0.0432620568667549,0.005325338357250999,0.9996787453575094
IM m=10 mode des m,droite,concentre,camp,C,0.02,0.02707831325301205,0.025753012048192775,0.0014427410880173514,0.9185994741721355,0.3583051071240073,0.0,10,0.0848,0.05528244216663478,-0.002580313829131609,0.999867700781897
IM m=10 mode des m,droite,concentre,camp,C,0.05,0.02852409638554217,0.025753012048192775,0.0014427410880173514,1.920707991450832,0.054768531558589496,0.4,10,0.0848,0.05528244216663478,-0.002580313829131609,0.999867700781897
IM m=10 mode des m,droite,concentre,camp,C,0.1,0.03126506024096386,0.025753012048192775,0.0014427410880173514,3.8205387221250264,0.00013316049599205963,1.0,10,0.0848,0.05528244216663478,-0.002580313829131609,0.999867700781897
IM m=10 mode des m,droite,concentre,camp,C,0.2,0.03662650602409639,0.025753012048192775,0.0014427410880173514,7.536691140366857,4.820462131695094e-14,1.0,10,0.0848,0.05528244216663478,-0.002580313829131609,0.999867700781897
IM m=10 mode des m,droite,concentre,camp,C,0.3,0.04213855421686748,0.025753012048192775,0.0014427410880173514,11.357229862491888,6.827536381579413e-30,1.0,10,0.0848,0.05528244216663478,-0.002580313829131609,0.999867700781897
IM m=10 mode des m,droite,uniforme,global,A,0.02,-0.07002739728111629,-0.068442386630964,0.0042774784373516,-0.3705478995082089,0.7109742937142102,0.0,10,0.18505000000000002,-0.08023480739642389,0.02937726738511409,0.9994551344896604
IM m=10 mode des m,droite,uniforme,global,A,0.05,-0.07279883273728963,-0.068442386630964,0.0042774784373516,-1.0184612664051025,0.3084587992456037,0.0,10,0.18505000000000002,-0.08023480739642389,0.02937726738511409,0.9994551344896604
IM m=10 mode des m,droite,uniforme,global,A,0.1,-0.0757241836124353,-0.068442386630964,0.0042774784373516,-1.7023573790309563,0.08868839460499094,0.0,10,0.18505000000000002,-0.08023480739642389,0.02937726738511409,0.9994551344896604
IM m=10 mode des m,droite,uniforme,global,A,0.2,-0.08350304711898984,-0.068442386630964,0.0042774784373516,-3.520920259121318,0.0004300519206293261,1.0,10,0.18505000000000002,-0.08023480739642389,0.02937726738511409,0.9994551344896604
IM m=10 mode des m,droite,uniforme,global,A,0.3,-0.08982315616580072,-0.068442386630964,0.0042774784373516,-4.998451739262215,5.779246660450919e-07,1.0,10,0.18505000000000002,-0.08023480739642389,0.02937726738511409,0.9994551344896604
IM m=10 mode des m,droite,uniforme,global,B,0.02,0.04242932543471769,0.0421897808968637,0.001524859107359,0.15709289907372104,0.8751716338183995,0.0,10,0.3285,0.015712958089643608,-0.002106716628577004,0.9998053279250707
IM m=10 mode des m,droite,uniforme,global,B,0.05,0.04297859744813249,0.0421897808968637,0.001524859107359,0.5173045479821369,0.604943579744086,0.0,10,0.3285,0.015712958089643608,-0.002106716628577004,0.9998053279250707
IM m=10 mode des m,droite,uniforme,global,B,0.1,0.04372954366527545,0.0421897808968637,0.001524859107359,1.0097737954810548,0.3126036775042176,0.0,10,0.3285,0.015712958089643608,-0.002106716628577004,0.9998053279250707
IM m=10 mode des m,droite,uniforme,global,B,0.2,0.04527398171738288,0.0421897808968637,0.001524859107359,2.022613634030035,0.043112997421538894,0.1,10,0.3285,0.015712958089643608,-0.002106716628577004,0.9998053279250707
IM m=10 mode des m,droite,uniforme,global,B,0.3,0.046703819429544255,0.0421897808968637,0.001524859107359,2.960298765240486,0.003073408332844924,1.0,10,0.3285,0.015712958089643608,-0.002106716628577004,0.9998053279250707
IM m=10 mode des m,droite,uniforme,global,C,0.02,0.02770437262357414,0.0272338403041825,0.0009241516858999,0.5091505286098745,0.61064671651348,0.0,10,0.1345,0.02227739911886181,-0.0003243517495351853,0.9989711802754289
IM m=10 mode des m,droite,uniforme,global,C,0.05,0.02845532319391635,0.0272338403041825,0.0009241516858999,1.321734200532697,0.18625667587051584,0.0,10,0.1345,0.02227739911886181,-0.0003243517495351853,0.9989711802754289
IM m=10 mode des m,droite,uniforme,global,C,0.1,0.02925380228136882,0.0272338403041825,0.0009241516858999,2.1857472187797446,0.028834104228874734,0.2,10,0.1345,0.02227739911886181,-0.0003243517495351853,0.9989711802754289
IM m=10 mode des m,droite,uniforme,global,C,0.2,0.03180608365019011,0.0272338403041825,0.0009241516858999,4.947503116390845,7.517150086866199e-07,1.0,10,0.1345,0.02227739911886181,-0.0003243517495351853,0.9989711802754289
IM m=10 mode des m,droite,uniforme,global,C,0.3,0.03384980988593156,0.0272338403041825,0.0009241516858999,7.158965008332702,8.128842997873352e-13,1.0,10,0.1345,0.02227739911886181,-0.0003243517495351853,0.9989711802754289
IM m=10 mode des m,droite,uniforme,camp,A,0.02,-0.04337806900546528,-0.04240789140881873,0.005220668890779636,-0.18583396437188424,0.8525749687171977,0.0,10,0.28705,-0.06008053517614832,0.004278035801083188,0.9862765579525072
IM m=10 mode des m,droite,uniforme,camp,A,0.05,-0.045105368279035704,-0.04240789140881873,0.005220668890779636,-0.5166918122275593,0.6053713126078231,0.0,10,0.28705,-0.06008053517614832,0.004278035801083188,0.9862765579525072
IM m=10 mode des m,droite,uniforme,camp,A,0.1,-0.046719580673238684,-0.04240789140881873,0.005220668890779636,-0.82588828263653,0.40886746804110163,0.0,10,0.28705,-0.06008053517614832,0.004278035801083188,0.9862765579525072
IM m=10 mode des m,droite,uniforme,camp,A,0.2,-0.05615569228653463,-0.04240789140881873,0.005220668890779636,-2.633340892772621,0.008454943934130264,0.7,10,0.28705,-0.06008053517614832,0.004278035801083188,0.9862765579525072
IM m=10 mode des m,droite,uniforme,camp,A,0.3,-0.05939430378095907,-0.04240789140881873,0.005220668890779636,-3.253685059809194,0.0011391849848347115,0.8,10,0.28705,-0.06008053517614832,0.004278035801083188,0.9862765579525072
IM m=10 mode des m,droite,uniforme,camp,B,0.02,0.036332483941818046,0.03606690150542229,0.001803978879310672,0.1472203690639861,0.8829580835844995,0.0,10,0.4489,0.014448685944085441,-0.003220598312005316,0.999432529879562
IM m=10 mode des m,droite,uniforme,camp,B,0.05,0.03685748162281839,0.03606690150542229,0.001803978879310672,0.43824244644049914,0.6612105418939378,0.0,10,0.4489,0.014448685944085441,-0.003220598312005316,0.999432529879562
IM m=10 mode des m,droite,uniforme,camp,B,0.1,0.03739637445459025,0.03606690150542229,0.001803978879310672,0.7369670257314597,0.4611424020658789,0.0,10,0.4489,0.014448685944085441,-0.003220598312005316,0.999432529879562
IM m=10 mode des m,droite,uniforme,camp,B,0.2,0.038869569953482425,0.03606690150542229,0.001803978879310672,1.5536038033500008,0.12027895153650062,0.0,10,0.4489,0.014448685944085441,-0.003220598312005316,0.999432529879562
IM m=10 mode des m,droite,uniforme,camp,B,0.3,0.04010032051700756,0.03606690150542229,0.001803978879310672,2.2358460278240595,0.025361858735553622,0.4,10,0.4489,0.014448685944085441,-0.003220598312005316,0.999432529879562
IM m=10 mode des m,droite,uniforme,camp,C,0.02,0.02617469879518073,0.025753012048192775,0.0014427410880173514,0.29228165087295527,0.7700712870703793,0.0,10,0.25345,0.01661489538263409,0.007130854362077881,0.9992174091533029
IM m=10 mode des m,droite,uniforme,camp,C,0.05,0.026746987951807234,0.025753012048192775,0.0014427410880173514,0.688949605629104,0.4908549811458088,0.0,10,0.25345,0.01661489538263409,0.007130854362077881,0.9992174091533029
IM m=10 mode des m,droite,uniforme,camp,C,0.1,0.027454819277108432,0.025753012048192775,0.0014427410880173514,1.1795652338801277,0.23817317716165792,0.0,10,0.25345,0.01661489538263409,0.007130854362077881,0.9992174091533029
IM m=10 mode des m,droite,uniforme,camp,C,0.2,0.02927710843373494,0.025753012048192775,0.0014427410880173514,2.442639510866819,0.014580293034622634,0.5,10,0.25345,0.01661489538263409,0.007130854362077881,0.9992174091533029
IM m=10 mode des m,droite,uniforme,camp,C,0.3,0.03141566265060241,0.025753012048192775,0.0014427410880173514,3.9249250260082227,8.675675424633182e-05,1.0,10,0.25345,0.01661489538263409,0.007130854362077881,0.9992174091533029
PMM k=10,droite,concentre,global,A,0.02,-0.06989423025993492,-0.068442386630964,0.0042774784373516,-0.33941576801257567,0.7342965417121825,0.0,10,0.38585,-0.03569992091298135,-0.0004465149775138796,0.9946777796155324
PMM k=10,droite,concentre,global,A,0.05,-0.07000608135142455,-0.068442386630964,0.0042774784373516,-0.365564606195588,0.7146899897929466,0.0,10,0.38585,-0.03569992091298135,-0.0004465149775138796,0.9946777796155324
PMM k=10,droite,concentre,global,A,0.1,-0.07240632340072219,-0.068442386630964,0.0042774784373516,-0.9266994159793965,0.35408262085042547,0.0,10,0.38585,-0.03569992091298135,-0.0004465149775138796,0.9946777796155324
PMM k=10,droite,concentre,global,A,0.2,-0.07514321624254941,-0.068442386630964,0.0042774784373516,-1.5665373209301858,0.1172228785164179,0.0,10,0.38585,-0.03569992091298135,-0.0004465149775138796,0.9946777796155324
PMM k=10,droite,concentre,global,A,0.3,-0.07935529135180465,-0.068442386630964,0.0042774784373516,-2.5512471613059438,0.010733817474024236,0.8,10,0.38585,-0.03569992091298135,-0.0004465149775138796,0.9946777796155324
PMM k=10,droite,concentre,global,B,0.02,0.04255093800833283,0.0421897808968637,0.001524859107359,0.23684621728406385,0.8127760952334919,0.0,10,0.34290000000000004,0.01664388939229004,-0.006575104929394689,0.9997124226197804
PMM k=10,droite,concentre,global,B,0.05,0.042928361395023096,0.0421897808968637,0.001524859107359,0.4843598300951178,0.6281305215836059,0.0,10,0.34290000000000004,0.01664388939229004,-0.006575104929394689,0.9997124226197804
PMM k=10,droite,concentre,global,B,0.1,0.04378330399023074,0.0421897808968637,0.001524859107359,1.045029724829441,0.2960092315556361,0.0,10,0.34290000000000004,0.01664388939229004,-0.006575104929394689,0.9997124226197804
PMM k=10,droite,concentre,global,B,0.2,0.04530024988305457,0.0421897808968637,0.001524859107359,2.0398402522434274,0.0413662392295056,0.0,10,0.34290000000000004,0.01664388939229004,-0.006575104929394689,0.9997124226197804
PMM k=10,droite,concentre,global,B,0.3,0.046573898410304355,0.0421897808968637,0.001524859107359,2.8750967825701537,0.004039036699122022,1.0,10,0.34290000000000004,0.01664388939229004,-0.006575104929394689,0.9997124226197804
PMM k=10,droite,concentre,global,C,0.02,0.027262357414448667,0.0272338403041825,0.0009241516858999,0.03085760779454479,0.9753830978887789,0.0,10,0.95735,0.002418760515121666,0.0007362374670446416,0.9820554359198206
PMM k=10,droite,concentre,global,C,0.05,0.027452471482889734,0.0272338403041825,0.0009241516858999,0.23657499309146374,0.8129865221592893,0.0,10,0.95735,0.002418760515121666,0.0007362374670446416,0.9820554359198206
PMM k=10,droite,concentre,global,C,0.1,0.027509505703422053,0.0272338403041825,0.0009241516858999,0.2982902086805383,0.7654816766792336,0.0,10,0.95735,0.002418760515121666,0.0007362374670446416,0.9820554359198206
PMM k=10,droite,concentre,global,C,0.2,0.027666349809885932,0.0272338403041825,0.0009241516858999,0.4680070515504952,0.6397795470024692,0.0,10,0.95735,0.002418760515121666,0.0007362374670446416,0.9820554359198206
PMM k=10,droite,concentre,global,C,0.3,0.028056083650190113,0.0272338403041825,0.0009241516858999,0.8897276914091714,0.3736121211981085,0.0,10,0.95735,0.002418760515121666,0.0007362374670446416,0.9820554359198206
PMM k=10,droite,concentre,camp,A,0.02,-0.044459040462530276,-0.04240789140881873,0.005220668890779636,-0.39289008681131526,0.6944006636342912,0.0,10,0.59855,-0.012417409951797326,-0.02640793705795767,0.9357660878324705
PMM k=10,droite,concentre,camp,A,0.05,-0.0424764256590478,-0.04240789140881873,0.005220668890779636,-0.013127484554729923,0.989526083582288,0.0,10,0.59855,-0.012417409951797326,-0.02640793705795767,0.9357660878324705
PMM k=10,droite,concentre,camp,A,0.1,-0.043902094583334696,-0.04240789140881873,0.005220668890779636,-0.28620914403418996,0.7747179406375103,0.0,10,0.59855,-0.012417409951797326,-0.02640793705795767,0.9357660878324705
PMM k=10,droite,concentre,camp,A,0.2,-0.04584395407863473,-0.04240789140881873,0.005220668890779636,-0.6581652163163461,0.5104319732224725,0.0,10,0.59855,-0.012417409951797326,-0.02640793705795767,0.9357660878324705
PMM k=10,droite,concentre,camp,A,0.3,-0.04856643583157387,-0.04240789140881873,0.005220668890779636,-1.1796466222234299,0.23814079182866843,0.0,10,0.59855,-0.012417409951797326,-0.02640793705795767,0.9357660878324705
PMM k=10,droite,concentre,camp,B,0.02,0.03684249037792727,0.03606690150542229,0.001803978879310672,0.42993234643708417,0.6672448549486063,0.0,10,0.16285,0.037513045455706974,-0.010207379860860684,0.9997510952765787
PMM k=10,droite,concentre,camp,B,0.05,0.03773418511471238,0.03606690150542229,0.001803978879310672,0.9242256815818065,0.35536882718133694,0.0,10,0.16285,0.037513045455706974,-0.010207379860860684,0.9997510952765787
PMM k=10,droite,concentre,camp,B,0.1,0.03973571108930697,0.03606690150542229,0.001803978879310672,2.033732005380566,0.04197862336415747,0.1,10,0.16285,0.037513045455706974,-0.010207379860860684,0.9997510952765787
PMM k=10,droite,concentre,camp,B,0.2,0.04324768289256476,0.03606690150542229,0.001803978879310672,3.9805240901081698,6.876349541667783e-05,1.0,10,0.16285,0.037513045455706974,-0.010207379860860684,0.9997510952765787
PMM k=10,droite,concentre,camp,B,0.3,0.04636649399001056,0.03606690150542229,0.001803978879310672,5.709375316258637,1.1339159088872642e-08,1.0,10,0.16285,0.037513045455706974,-0.010207379860860684,0.9997510952765787
PMM k=10,droite,concentre,camp,C,0.02,0.025843373493975908,0.025753012048192775,0.0014427410880173514,0.06263178232991898,0.9500597204525323,0.0,10,0.52515,0.007664265246710362,0.0023328970341306753,0.9820554359198213
PMM k=10,droite,concentre,camp,C,0.05,0.02644578313253012,0.025753012048192775,0.0014427410880173514,0.48017699786270496,0.6311015413839562,0.0,10,0.52515,0.007664265246710362,0.0023328970341306753,0.9820554359198213
PMM k=10,droite,concentre,camp,C,0.1,0.026626506024096386,0.025753012048192775,0.0014427410880173514,0.605440562522543,0.5448863063504332,0.0,10,0.52515,0.007664265246710362,0.0023328970341306753,0.9820554359198213
PMM k=10,droite,concentre,camp,C,0.2,0.027123493975903617,0.025753012048192775,0.0014427410880173514,0.9499153653370961,0.34215525875100267,0.0,10,0.52515,0.007664265246710362,0.0023328970341306753,0.9820554359198213
PMM k=10,droite,concentre,camp,C,0.3,0.028358433734939757,0.025753012048192775,0.0014427410880173514,1.8058830571793125,0.07093660812350802,0.0,10,0.52515,0.007664265246710362,0.0023328970341306753,0.9820554359198213
PMM k=10,droite,uniforme,global,A,0.02,-0.0701074096083163,-0.068442386630964,0.0042774784373516,-0.3892533888220363,0.6970887129057511,0.0,10,,-0.047269902966588014,0.04585628965935713,0.9954799891089781
PMM k=10,droite,uniforme,global,A,0.05,-0.07047541267500107,-0.068442386630964,0.0042774784373516,-0.4752860999331701,0.6345830651926996,0.0,10,,-0.047269902966588014,0.04585628965935713,0.9954799891089781
PMM k=10,droite,uniforme,global,A,0.1,-0.07300709136076491,-0.068442386630964,0.0042774784373516,-1.0671485073872524,0.28590478050936824,0.0,10,,-0.047269902966588014,0.04585628965935713,0.9954799891089781
PMM k=10,droite,uniforme,global,A,0.2,-0.07569410016427398,-0.068442386630964,0.0042774784373516,-1.695324392517542,0.09001389997300777,0.0,10,,-0.047269902966588014,0.04585628965935713,0.9954799891089781
PMM k=10,droite,uniforme,global,A,0.3,-0.07862964955854028,-0.068442386630964,0.0042774784373516,-2.3816047413867794,0.01723738796274039,0.5,10,,-0.047269902966588014,0.04585628965935713,0.9954799891089781
PMM k=10,droite,uniforme,global,B,0.02,0.04253079865811875,0.0421897808968637,0.001524859107359,0.22363886578720135,0.823038318991004,0.0,10,0.32045,0.013403451272827197,0.0062247670753204495,0.9996291541136817
PMM k=10,droite,uniforme,global,B,0.05,0.042913611598008015,0.0421897808968637,0.001524859107359,0.47468693838735443,0.6350101291536008,0.0,10,0.32045,0.013403451272827197,0.0062247670753204495,0.9996291541136817
PMM k=10,droite,uniforme,global,B,0.1,0.0436147161764515,0.0421897808968637,0.001524859107359,0.9344701242960964,0.35006143991851396,0.0,10,0.32045,0.013403451272827197,0.0062247670753204495,0.9996291541136817
PMM k=10,droite,uniforme,global,B,0.2,0.04505358074339477,0.0421897808968637,0.001524859107359,1.8780750514656208,0.06037089875036145,0.0,10,0.32045,0.013403451272827197,0.0062247670753204495,0.9996291541136817
PMM k=10,droite,uniforme,global,B,0.3,0.04679647192377119,0.0421897808968637,0.001524859107359,3.0210601128166608,0.0025189134664948807,1.0,10,0.32045,0.013403451272827197,0.0062247670753204495,0.9996291541136817
PMM k=10,droite,uniforme,global,C,0.02,0.027414448669201518,0.0272338403041825,0.0009241516858999,0.19543151603207695,0.8450551460324452,0.0,10,,0.0055589309887380265,-0.0029629798898264835,0.9962071656209303
PMM k=10,droite,uniforme,global,C,0.05,0.02744771863117871,0.0272338403041825,0.0009241516858999,0.23143205845904274,0.8169791620437143,0.0,10,,0.0055589309887380265,-0.0029629798898264835,0.9962071656209303
PMM k=10,droite,uniforme,global,C,0.1,0.02772338403041825,0.0272338403041825,0.0009241516858999,0.5297222671395698,0.5963045069961166,0.0,10,,0.0055589309887380265,-0.0029629798898264835,0.9962071656209303
PMM k=10,droite,uniforme,global,C,0.2,0.02827946768060836,0.0272338403041825,0.0009241516858999,1.1314456191330449,0.2578675798237934,0.0,10,,0.0055589309887380265,-0.0029629798898264835,0.9962071656209303
PMM k=10,droite,uniforme,global,C,0.3,0.028616920152091253,0.0272338403041825,0.0009241516858999,1.496593978035075,0.1344989380174463,0.0,10,,0.0055589309887380265,-0.0029629798898264835,0.9962071656209303
PMM k=10,droite,uniforme,camp,A,0.02,-0.0426262971995099,-0.04240789140881873,0.005220668890779636,-0.04183482907274631,0.9666303697221533,0.0,10,,-0.006098239566947996,0.0027297182695057757,0.9031448259756492
PMM k=10,droite,uniforme,camp,A,0.05,-0.04295931032928794,-0.04240789140881873,0.005220668890779636,-0.10562227408121622,0.9158820514435914,0.0,10,,-0.006098239566947996,0.0027297182695057757,0.9031448259756492
PMM k=10,droite,uniforme,camp,A,0.1,-0.04330126791793905,-0.04240789140881873,0.005220668890779636,-0.17112299741861295,0.8641270532559995,0.0,10,,-0.006098239566947996,0.0027297182695057757,0.9031448259756492
PMM k=10,droite,uniforme,camp,A,0.2,-0.04302185962442049,-0.04240789140881873,0.005220668890779636,-0.11760336241321566,0.9063819406171418,0.0,10,,-0.006098239566947996,0.0027297182695057757,0.9031448259756492
PMM k=10,droite,uniforme,camp,A,0.3,-0.04417034196886923,-0.04240789140881873,0.005220668890779636,-0.33759094800346545,0.7356714645613381,0.0,10,,-0.006098239566947996,0.0027297182695057757,0.9031448259756492
PMM k=10,droite,uniforme,camp,B,0.02,0.036255890849568664,0.03606690150542229,0.001803978879310672,0.10476250377087971,0.91656426392806,0.0,10,0.5337000000000001,0.012809443963036328,-0.00350839904735271,0.9979056155196437
PMM k=10,droite,uniforme,camp,B,0.05,0.036747277078327006,0.03606690150542229,0.001803978879310672,0.37715273760006307,0.7060601010619549,0.0,10,0.5337000000000001,0.012809443963036328,-0.00350839904735271,0.9979056155196437
PMM k=10,droite,uniforme,camp,B,0.1,0.03717604909337773,0.03606690150542229,0.001803978879310672,0.6148340208834715,0.5386643392548144,0.0,10,0.5337000000000001,0.012809443963036328,-0.00350839904735271,0.9979056155196437
PMM k=10,droite,uniforme,camp,B,0.2,0.03861316860041678,0.03606690150542229,0.001803978879310672,1.411472786182207,0.15810525439586567,0.0,10,0.5337000000000001,0.012809443963036328,-0.00350839904735271,0.9979056155196437
PMM k=10,droite,uniforme,camp,B,0.3,0.03955268089281326,0.03606690150542229,0.001803978879310672,1.932272837209124,0.0533258392058245,0.1,10,0.5337000000000001,0.012809443963036328,-0.00350839904735271,0.9979056155196437
PMM k=10,droite,uniforme,camp,C,0.02,0.02593373493975904,0.025753012048192775,0.0014427410880173514,0.12526356465983796,0.9003148961287049,0.0,10,,0.004367111078761911,-0.004938079955569606,0.8915820965932703
PMM k=10,droite,uniforme,camp,C,0.05,0.02597891566265061,0.025753012048192775,0.0014427410880173514,0.15657945582479865,0.8755762946844166,0.0,10,,0.004367111078761911,-0.004938079955569606,0.8915820965932703
PMM k=10,droite,uniforme,camp,C,0.1,0.025843373493975908,0.025753012048192775,0.0014427410880173514,0.06263178232991898,0.9500597204525323,0.0,10,,0.004367111078761911,-0.004938079955569606,0.8915820965932703
PMM k=10,droite,uniforme,camp,C,0.2,0.026686746987951808,0.025753012048192775,0.0014427410880173514,0.6471950840758223,0.5175056925178118,0.0,10,,0.004367111078761911,-0.004938079955569606,0.8915820965932703
PMM k=10,droite,uniforme,camp,C,0.3,0.026536144578313253,0.025753012048192775,0.0014427410880173514,0.5428087801926239,0.5872614672792515,0.0,10,,0.004367111078761911,-0.004938079955569606,0.8915820965932703
PMM k=10,gauche,concentre,global,A,0.02,-0.06974597024002945,-0.068442386630964,0.0042774784373516,-0.30475515614114035,0.7605526379473774,0.0,10,0.3866,-0.03429037883813997,-0.003908149772347289,0.9882253561713019
PMM k=10,gauche,concentre,global,A,0.05,-0.07052326729566569,-0.068442386630964,0.0042774784373516,-0.4864736772326237,0.6266313639572852,0.0,10,0.3866,-0.03429037883813997,-0.003908149772347289,0.9882253561713019
PMM k=10,gauche,concentre,global,A,0.1,-0.07254743279282648,-0.068442386630964,0.0042774784373516,-0.9596883355428723,0.33721209559306126,0.0,10,0.3866,-0.03429037883813997,-0.003908149772347289,0.9882253561713019
PMM k=10,gauche,concentre,global,A,0.2,-0.07442445244016324,-0.068442386630964,0.0042774784373516,-1.3985028555522163,0.16196211576344594,0.0,10,0.3866,-0.03429037883813997,-0.003908149772347289,0.9882253561713019
PMM k=10,gauche,concentre,global,A,0.3,-0.07945663605847045,-0.068442386630964,0.0042774784373516,-2.574939789603223,0.010025753775475571,0.8,10,0.3866,-0.03429037883813997,-0.003908149772347289,0.9882253561713019
PMM k=10,gauche,concentre,global,B,0.02,0.04244401326074586,0.0421897808968637,0.001524859107359,0.16672515031403898,0.8675863154232634,0.0,10,0.49325,0.010893296869956668,-0.0018055226489241086,0.9995175208679205
PMM k=10,gauche,concentre,global,B,0.05,0.04274362524178985,0.0421897808968637,0.001524859107359,0.363210176109577,0.7164478865290551,0.0,10,0.49325,0.010893296869956668,-0.0018055226489241086,0.9995175208679205
